ncaa_id,year,x,y,z,player_name,team
4896861,2022,34.580276,-12.961304,-31.532885,Brandon Betson,Chicago St.
4896861,2023,36.64093,25.730951,-16.561275,Brandon Betson,Tulsa
4896862,2025,59.30702,11.518007,-4.8630586,Ali Dibba,Southern Illinois
4896862,2026,28.808653,19.93239,42.94102,Ali Dibba,Texas A&M
4896864,2023,12.271181,-25.616095,0.006402706,Kedrick Green,Chicago St.
4896864,2024,23.553223,-33.686836,-12.441942,Kedrick Green,Chicago St.
4896865,2022,-18.0105,-24.23227,17.550743,Teddy Bayi Ba Mandeng,Chicago St.
4896867,2022,5.3585525,37.61353,30.14031,Favour Chukwukelu,Chicago St.
4896871,2024,-35.08402,-11.887264,31.092276,Trey Edmonds,UTSA
4896874,2022,11.187004,8.903539,44.374584,Noa Gonsalves,Utah Tech
4896874,2023,9.19045,37.90573,33.749184,Noa Gonsalves,Utah Tech
4896874,2024,21.10728,48.625103,8.4883795,Noa Gonsalves,Utah Tech
4896874,2025,27.813118,41.97654,-0.57122964,Noa Gonsalves,Utah Tech
4896875,2022,37.37676,18.67406,29.231552,Dancell Leter,Utah Tech
4896875,2023,31.31157,-22.435656,22.338255,Dancell Leter,Utah Tech
4896884,2023,12.598672,34.744984,22.36189,Kobe Knox,Grand Canyon
4896884,2024,45.201195,35.70415,29.906696,Kobe Knox,South Florida
4896884,2025,19.723959,40.913612,46.79723,Kobe Knox,South Florida
4896884,2026,40.82567,5.854956,47.305508,Kobe Knox,South Carolina
4896885,2025,35.341095,32.394844,13.06316,Isaiah Shaw,Valparaiso
4896885,2026,31.990112,22.724836,4.5391555,Isaiah Shaw,Northern Arizona
4896919,2023,9.9849415,-35.144283,28.58246,Brian Gordon,Lamar
4896920,2022,17.734652,-6.999085,6.5450296,Avontez Ledet,Lamar
4896923,2022,-21.617722,-18.706457,19.483187,Valentin Catt,Lamar
4896925,2022,16.643042,-34.916504,9.130396,Brock McClure,Lamar
4896927,2023,-17.263697,8.415435,-41.15092,Marchelus Avery,New Mexico St.
4896927,2024,50.92654,13.903772,34.22227,Marchelus Avery,UCF
4896927,2025,-22.163534,9.817151,-34.34639,Marchelus Avery,Oklahoma St.
4896928,2022,27.539581,-14.990028,15.413176,Mario McKinney Jr.,New Mexico St.
4896928,2023,40.32964,-29.121458,-14.580223,Mario McKinney Jr.,UTEP
4896934,2025,5.6154356,42.187607,25.259392,Kiran Oliver,Morgan St.
4896936,2023,-0.38034102,33.71661,46.47401,Damon Nicholas Jr.,Sam Houston St.
4896936,2024,30.443693,14.436346,43.42383,Damon Nicholas Jr.,Sam Houston St.
4896936,2026,23.701424,21.043766,42.430553,Damon Nicholas Jr.,Sam Houston St.
4896937,2022,29.04377,-31.568829,24.947886,Jaden Ray,Sam Houston St.
4896937,2024,23.343126,-36.538906,26.461287,Jaden Ray,Sam Houston St.
4896939,2024,-38.113804,-10.219133,15.496981,Giovanni Emejuru,Siena
4896939,2025,-33.995506,6.0901613,48.04889,Giovanni Emejuru,George Mason
4896939,2026,-39.83744,-6.156255,23.959211,Giovanni Emejuru,East Carolina
4896942,2022,11.205915,-25.43633,47.996952,Kyree Brown,Seattle
4896942,2023,38.24711,-33.589096,-1.8861492,Kyree Brown,New Hampshire
4896946,2023,13.138005,-28.102907,34.81372,Derrick Tezeno,Stephen F. Austin
4896946,2024,37.51565,7.7437944,36.915024,Derrick Tezeno,Southern
4896946,2025,16.637133,26.261545,42.622272,Derrick Tezeno,Southern
4896956,2024,-17.617615,-23.43366,12.857315,Cameron Jernigan,Chicago St.
4896959,2025,13.590623,23.947777,10.008129,Hassan Perkins,Maryland Eastern Shore
4896959,2026,24.09738,-3.5656443,-7.498028,Hassan Perkins,Coppin St.
4896962,2024,-41.488075,-0.2097168,-5.2570906,Sai Witt,Austin Peay
4896962,2025,-30.188751,-8.323069,-13.749849,Sai Witt,Austin Peay
4896966,2022,-34.199646,-6.878206,56.213596,RayQuan Taylor,UT Rio Grande Valley
4896969,2025,38.06219,29.978458,-0.6107595,Jordan Battle,Coastal Carolina
4896969,2026,37.6415,13.715858,2.898851,Jordan Battle,Old Dominion
4896970,2022,38.37533,-30.060682,11.972826,Justin Harmon,Utah Valley
4896970,2023,48.42949,-21.021751,23.005106,Justin Harmon,Utah Valley
4896970,2024,5.0824246,27.663057,33.16841,Justin Harmon,Illinois
4896973,2023,-23.015348,-11.781688,27.800365,Atiki Ally Atiki,BYU
4896979,2022,2.8148751,-20.338614,47.60748,Lamaj Lewis,Loyola Marymount
4896979,2023,16.607191,-6.955754,59.459824,Lamaj Lewis,Loyola Marymount
4896984,2022,24.625145,-28.870018,2.5891156,Kalib Clinton,Charleston Southern
4896984,2023,24.813293,-7.4131007,28.153355,Kalib Clinton,Charleston Southern
4896984,2024,27.217512,-20.233393,-2.7037652,Kalib Clinton,Charleston Southern
4896985,2022,35.123177,-31.102877,-23.504183,Claudell Harris Jr.,Charleston Southern
4896985,2023,52.305492,12.261765,-22.741049,Claudell Harris Jr.,Charleston Southern
4896985,2024,56.860165,39.470394,10.430194,Claudell Harris Jr.,Boston College
4896985,2025,27.590782,48.530727,32.333298,Claudell Harris Jr.,Mississippi St.
4896986,2022,-38.820194,-12.065077,14.472765,Taje' Kelly,Charleston Southern
4896986,2023,-40.590706,-9.158734,16.081642,Taje' Kelly,Charleston Southern
4896986,2024,29.585308,-23.490921,-17.143337,Taje' Kelly,Charleston Southern
4896986,2025,30.00576,-11.709811,2.7631617,Taje' Kelly,Charleston Southern
4896994,2022,7.576222,47.26193,22.0375,Reyne Smith,Charleston
4896994,2023,20.87633,34.43567,38.31804,Reyne Smith,Charleston
4896994,2024,9.252404,62.219254,9.523912,Reyne Smith,Charleston
4896994,2025,2.2501838,64.109276,14.775953,Reyne Smith,Louisville
4896995,2023,63.588093,11.242021,12.90901,Dalton Bolon,Charleston
4896996,2022,5.5743384,5.4844604,57.603584,Raekwon Horton,Charleston
4896996,2023,19.647465,13.812112,41.20543,Raekwon Horton,Charleston
4896996,2024,0.10359815,29.2145,52.84111,Raekwon Horton,James Madison
4896996,2025,17.120358,13.762963,62.60812,Raekwon Horton,UTSA
4896997,2022,23.511642,32.296467,44.847485,Ben Burnham,Charleston
4896997,2023,-19.345875,27.323648,-30.346773,Ben Burnham,Charleston
4896997,2024,48.82522,37.495308,19.821222,Ben Burnham,Charleston
4896997,2025,18.241264,53.149475,7.156089,Ben Burnham,Virginia Tech
4896999,2022,-26.513248,-1.9729633,66.35567,Charles Lampten,Charleston
4896999,2024,-23.732069,-2.3907433,64.27774,Charles Lampten,Western Carolina
4897000,2022,-32.181175,-8.60891,29.360397,Babacar Faye,Charleston
4897000,2023,-29.898628,-0.38810742,35.411663,Babacar Faye,Charleston
4897000,2024,-32.77631,12.988431,33.605858,Babacar Faye,Western Kentucky
4897004,2023,-36.762623,6.646389,46.350006,Naheem McLeod,Florida St.
4897007,2022,58.750114,-17.585188,-1.0579581,Matthew Cleveland,Florida St.
4897007,2023,50.259033,-9.481047,-10.4236965,Matthew Cleveland,Florida St.
4897007,2024,48.64012,32.419125,2.4189324,Matthew Cleveland,Miami FL
4897007,2025,50.749832,30.255411,-12.989774,Matthew Cleveland,Miami FL
4897008,2025,7.071667,28.518595,28.549358,Wes Peterson,Binghamton
4897008,2026,32.162197,-9.337435,-22.66287,Wes Peterson,Binghamton
4897009,2025,3.9763126,46.406746,-1.4266317,Landin Hacker,Bellarmine
4897010,2023,46.37173,25.503242,-23.440483,Ben Johnson,Bellarmine
4897010,2024,45.8807,24.453032,-25.700008,Ben Johnson,Bellarmine
4897010,2025,36.10322,-23.265923,-35.483612,Ben Johnson,Bellarmine
4897010,2026,3.6840963,60.553066,-6.2158084,Ben Johnson,Vermont
4897013,2022,-2.8363192,58.019157,6.9721513,Curt Hopf,Bellarmine
4897013,2023,5.089257,59.801006,4.820172,Curt Hopf,Bellarmine
4897013,2025,-20.931547,-22.700363,3.9368184,Curt Hopf,Bellarmine
4897015,2023,4.060924,-28.780943,45.650055,Ibbe Klintman,Central Arkansas
4897015,2024,12.567323,-40.928955,22.532717,Ibbe Klintman,Central Arkansas
4897017,2023,28.458603,13.631683,-17.773748,VJ Reeves,Central Arkansas
4897017,2024,35.003536,-10.288119,-30.107086,VJ Reeves Jr.,East Texas A&M
4897018,2023,51.664436,-13.945678,-16.126417,Camren Hunter,Central Arkansas
4897018,2026,53.87284,28.533625,2.771346,Camren Hunter,Central Arkansas
4897019,2023,6.351798,-27.20032,41.57102,Elias Cato,Central Arkansas
4897019,2024,33.680267,1.8803166,-6.6766653,Elias Cato,Central Arkansas
4897019,2025,42.31207,-8.6361,-11.493987,Elias Cato,Central Arkansas
4897046,2023,11.355991,1.0501279,37.2896,Joryam Saizonou,UNC Greensboro
4897046,2024,19.441378,4.3529735,-0.79505086,Joryam Saizonou,UNC Greensboro
4897046,2025,27.524845,-9.120272,6.0024357,Joryam Saizonou,UNC Greensboro
4897047,2023,40.82297,17.487242,-7.4313226,Linton Brown,Coastal Carolina
4897051,2025,-35.24367,-16.742872,12.584905,Anouar Mellouk,Morehead St.
4897051,2026,-33.152027,-18.079521,10.891847,Anouar Mellouk,Morehead St.
4897052,2023,-22.044256,25.234468,-33.0551,Lassina Traore,Long Beach St.
4897052,2024,-35.336452,1.3120104,7.6456547,Lassina Traore,Long Beach St.
4897053,2023,-22.54299,2.9190977,44.674557,Kacper Klaczek,Saint Joseph's
4897053,2024,-17.106783,-9.149676,9.359567,Kacper Klaczek,Saint Joseph's
4897053,2025,-26.91606,-5.5939054,40.716427,Kacper Klaczek,Albany
4897053,2026,-16.978924,20.167965,-31.176086,Kacper Klaczek,Elon
4897054,2026,46.247326,-5.6988106,2.4634528,C.J. Anthony,Iona
4897055,2022,-34.193153,15.150889,44.483772,Brandon Johnson,East Carolina
4897055,2023,-20.403137,10.981651,-29.58377,Brandon Johnson,East Carolina
4897055,2024,31.901785,27.778702,46.439175,Brandon Johnson,East Carolina
4897055,2025,-16.037844,-14.829007,0.09299879,Brandon Johnson,Miami FL
4897065,2022,19.550653,-20.811272,50.81787,Sebastian Thomas,Rhode Island
4897065,2023,28.376743,-38.520287,9.957113,Sebastian Thomas,Rhode Island
4897065,2024,55.091595,-12.359559,-3.0660818,Sebastian Thomas,Albany
4897065,2025,52.684635,-15.367053,23.131664,Sebastian Thomas,Rhode Island
4897066,2024,23.24093,53.47005,-5.474395,Andres Marrero,La Salle
4897066,2025,28.458527,-14.156229,52.09355,Andres Marrero,La Salle
4897066,2026,21.103352,42.53534,42.164043,Andres Marrero,Merrimack
4897080,2023,16.014233,13.993005,42.554096,Stefan Todorovic,SMU
4897080,2025,56.911648,5.669365,-18.44845,Stefan Todorovic,Pepperdine
4897084,2023,-39.190075,-9.4833,14.055791,Rostyslav Novitskyi,Fordham
4897085,2022,22.828316,-32.202477,32.521973,Antrell Charlton,Fordham
4897085,2023,16.155087,-34.246998,34.45836,Antrell Charlton,Fordham
4897085,2024,25.757576,-23.183653,34.96199,Antrell Charlton,Fordham
4897088,2022,48.317726,6.972218,-25.36959,Jackie Johnson III,Duquesne
4897088,2023,43.801697,-22.364567,18.776731,Jackie Johnson III,UNLV
4897088,2024,50.306293,12.938326,-22.908552,Jackie Johnson III,UNLV
4897088,2025,51.720413,0.024809938,-21.718697,Jackie Johnson III,Fordham
4897090,2022,45.788486,-28.578844,-31.133404,Amir Spears,Duquesne
4897090,2023,50.97609,-24.325008,-13.4209585,Primo Spears,Georgetown
4897090,2024,46.598988,-30.079967,3.364103,Primo Spears,Florida St.
4897090,2025,55.222603,-14.397407,-19.423996,Primo Spears,UTSA
4897098,2022,21.020103,-39.29127,-7.110751,Desmond Watson,Davidson
4897098,2023,58.97403,-5.224549,27.73048,Desmond Watson,Davidson
4897098,2024,48.816536,18.204256,23.354158,Des Watson,Loyola Chicago
4897098,2025,61.09718,-0.86516964,16.108723,Des Watson,Loyola Chicago
4897099,2024,-12.33977,32.97668,-21.738327,Chris Ford,Robert Morris
4897129,2022,47.143322,5.049842,2.9113758,DJ Patrick,South Florida
4897129,2024,31.68286,-6.477063,-24.228554,Daren Patrick,Charleston Southern
4897129,2026,3.2712235,61.07702,5.405261,DJ Patrick,UNC Asheville
4897135,2022,-39.93875,-1.9556375,26.670038,Shemar Wilson,UT Arlington
4897135,2023,-14.8042965,22.431217,-41.71183,Shemar Wilson,UT Arlington
4897135,2024,-38.17927,4.8850813,9.748062,Shemar Wilson,UT Arlington
4897136,2022,-9.085924,-10.805288,15.544859,Montez Young Jr.,UT Arlington
4897139,2022,18.995558,-21.630774,7.7497244,Elijah Stephens,American
4897139,2023,27.341228,-33.685192,2.4437737,Elijah Stephens,American
4897139,2024,44.168007,-13.124792,-12.622201,Elijah Stephens,American
4897139,2025,34.58287,-17.795876,-11.628891,Elijah Stephens,American
4897141,2022,-22.091166,1.5189352,-30.370247,Nika Metskhvarishvili,Louisiana Monroe
4897141,2024,36.995388,-24.178007,-2.185255,Nika Metskhvarishvili,Louisiana Monroe
4897141,2025,6.8852477,-5.047301,53.8413,Nika Metskhvarishvili,Charlotte
4897145,2022,42.73607,2.9314268,-23.691126,El Ellis,Louisville
4897145,2023,40.433342,-23.37603,-25.999985,El Ellis,Louisville
4897145,2024,29.0733,-10.974604,5.7882085,El Ellis,Arkansas
4897146,2022,-40.76449,-7.6068287,5.974425,Sydney Curry,Louisville
4897146,2023,-32.986423,-16.711668,30.582943,Sydney Curry,Louisville
4897147,2022,30.137035,-22.825434,32.746323,Christyon Eugene,Troy
4897147,2023,49.165966,14.207319,-11.190362,Christyon Eugene,Troy
4897147,2024,35.50712,28.77722,14.310106,Christyon Eugene,Troy
4897149,2022,35.236607,-10.186082,-4.4070787,Duke Deen,Troy
4897149,2023,50.328827,14.030714,-5.53458,Duke Deen,Bradley
4897149,2024,54.604202,37.664387,10.177835,Duke Deen,Bradley
4897149,2025,56.568077,35.793056,9.128349,Duke Deen,Bradley
4897153,2022,30.093596,-16.079084,35.19261,Tim Dalger,Tulsa
4897153,2023,38.514084,-15.73809,-24.39576,Tim Dalger,Tulsa
4897153,2024,45.89189,-11.648902,11.811964,Tim Dalger,Saint Louis
4897154,2024,-38.39655,9.821297,-7.076681,Nikita Konstantynovskyi,Monmouth
4897155,2022,28.496714,-24.42649,44.62228,Anthony Pritchard,Tulsa
4897155,2023,29.782375,-30.223513,-2.2588315,Anthony Pritchard,Tulsa
4897155,2024,42.07447,-34.10431,-0.43907592,Anthony Pritchard,Central Michigan
4897155,2025,36.837753,-37.777416,-9.577895,Anthony Pritchard,Central Michigan
4897157,2022,26.362652,35.25755,9.416744,Tyrel Morgan,Texas St.
4897157,2023,44.1682,9.617595,48.07534,Tyrel Morgan,Texas St.
4897157,2025,50.665123,28.912788,20.128445,Tyrel Morgan,Texas St.
4897159,2023,-32.98951,5.071262,6.348746,Brandon Love,Texas St.
4897159,2024,-30.242506,-11.68942,4.8828983,Brandon Love,Texas St.
4897159,2025,-29.275902,3.4132192,46.924595,Brandon Love,Nevada
4897160,2022,32.243233,-40.894337,-12.703806,Byron Ireland,Maine
4897160,2024,30.780022,-31.206089,-1.6312728,Byron Ireland,Nicholls St.
4897160,2025,49.299694,-20.46486,-18.809237,Byron Ireland,Nicholls St.
4897161,2022,48.799515,-6.6637635,-6.0560646,Sam Ihekwoaba,Maine
4897162,2022,-8.875328,18.5009,-38.69422,Kristians Feierbergs,Maine
4897162,2023,-15.426172,26.548931,-25.57338,Kristians Feierbergs,Maine
4897162,2024,-20.86813,-5.0459995,-18.50491,Kristians Feierbergs,Maine
4897163,2026,-24.27081,-8.398603,-22.154348,Milos Nenadic,Lindenwood
4897167,2022,39.99114,-26.263956,-7.5761995,Peter Filipovity,Maine
4897167,2023,45.0232,0.21307372,29.80997,Peter Filipovity,Maine
4897167,2024,42.848915,15.018999,51.259277,Peter Filipovity,Maine
4897167,2025,54.119385,-5.8840904,23.893774,Peter Filipovity,New Mexico St.
4897169,2022,13.383831,-8.948122,48.432602,Khaleb Wilson-Rouse,Pacific
4897169,2023,24.187094,-27.455141,-0.45574325,Khaleb Wilson-Rouse,New Orleans
4897169,2024,25.997591,-2.8489568,-7.617509,Khaleb Wilson-Rouse,New Orleans
4897173,2022,-34.402523,-9.285688,28.843094,Alex Anderson,South Alabama
4897173,2023,31.255901,-38.903698,-13.363618,Alex Anderson,Alabama St.
4897173,2024,31.023497,-35.757652,-20.135899,Alex Anderson,Incarnate Word
4897175,2026,39.701035,-24.682312,-7.6129518,Tyler Shirley,Florida A&M
4897176,2022,27.104961,-8.701757,-10.478327,Mike Mitchell Jr.,Pepperdine
4897176,2023,28.174372,23.07761,-6.296644,Mike Mitchell Jr.,Pepperdine
4897176,2024,31.711334,36.759235,30.060568,Mike Mitchell Jr.,Minnesota
4897176,2025,59.002,6.5142093,21.858612,Mike Mitchell Jr.,Minnesota
4897181,2022,26.324171,-12.439921,50.420868,James Lee,NJIT
4897190,2022,21.676678,19.879316,44.288757,Chika Nduka,Portland
4897190,2023,-10.310175,36.747227,9.42499,Chika Nduka,Portland
4897190,2024,25.6931,-38.545822,15.710402,Chika Nduka,Montana St.
4897191,2024,-37.191273,-3.5618212,29.964073,Vasilije Vucinic,Portland
4897191,2025,-39.143955,-10.319061,19.25118,Vasilije Vucinic,Weber St.
4897192,2024,49.35124,-10.826304,-28.79657,AJ Lopez,Maine
4897192,2025,42.17876,33.502357,-6.723234,A.J. Lopez,Maine
4897192,2026,48.326225,23.388313,0.12907651,AJ Lopez,Richmond
4897193,2022,17.795082,58.44147,11.204364,Marco Foster,New Hampshire
4897194,2022,33.309723,8.087171,51.43931,Tyem Freeman,UCF
4897194,2024,28.376532,43.212704,-0.09593895,Tyem Freeman,Kent St.
4897194,2025,16.941284,45.72529,12.416262,Tyem Freeman,Illinois Chicago
4897197,2022,24.701187,-31.814774,37.1305,Augustas Marciulionis,Saint Mary's
4897197,2023,43.324318,-13.491418,45.686893,Augustas Marciulionis,Saint Mary's
4897197,2024,44.68985,-0.69114596,52.84093,Augustas Marciulionis,Saint Mary's
4897197,2025,56.852287,-1.9529719,35.488525,Augustas Marciulionis,Saint Mary's
4897200,2026,-12.734822,23.322424,-27.407822,Isaac Abidde,Albany
4897201,2022,30.771296,-22.155931,39.05224,Qua Grant,Wichita St.
4897201,2023,54.8546,-16.348246,25.570215,Qua Grant,Sam Houston St.
4897202,2022,25.584328,1.1088035,48.326477,Wayne McKinney II,San Diego
4897202,2023,38.07455,-13.578022,40.33384,Wayne McKinney III,San Diego
4897202,2024,44.259132,-17.217482,-12.099406,Wayne McKinney III,San Diego
4897202,2025,59.042297,2.3837583,22.283747,Wayne McKinney III,San Diego St.
4897209,2023,28.353807,-13.1221485,46.834312,Brenton Knapper,Santa Clara
4897209,2024,37.463223,24.44307,34.85373,Brenton Knapper,Santa Clara
4897209,2025,14.026637,45.5261,40.68483,Brenton Knapper,Santa Clara
4897209,2026,35.567043,-13.772317,50.125862,Brenton Knapper,Santa Clara
4897210,2024,-40.072067,-6.6527395,20.169363,Jacob Holt,Sacramento St.
4897210,2025,-28.634447,-9.31864,-23.975351,Jacob Holt,Sacramento St.
4897213,2023,49.528492,27.322113,-17.654428,Chris Walker,Little Rock
4897213,2024,35.366173,-26.865976,17.919098,Chris Walker,Binghamton
4897213,2025,25.752865,18.416275,3.2017417,Chris Walker,Binghamton
4897214,2022,25.515205,25.664125,6.24084,Jordan Jefferson,Little Rock
4897214,2023,38.087433,30.387102,-8.705538,Jordan Jefferson,Little Rock
4897214,2024,40.46616,31.471668,31.55872,Jordan Jefferson,Little Rock
4897214,2025,50.267876,1.0948384,-16.784912,Jordan Jefferson,Little Rock
4897215,2022,19.04357,-42.602566,4.3675137,D.J. Smith,Little Rock
4897215,2023,29.022186,-36.6705,-5.810678,D.J. Smith,Little Rock
4897215,2025,24.106833,28.723944,35.22975,D.J. Smith,Robert Morris
4897215,2026,52.971172,2.0508225,19.062862,D.J. Smith,Campbell
4897216,2023,27.511309,-0.90672857,-1.1311884,Ethan Speaker,Little Rock
4897218,2022,-24.209322,-18.002522,29.42653,Ja'Heim Hudson,Georgia St.
4897218,2023,-25.229637,-11.916235,-14.192194,Ja'Heim Hudson,Georgia St.
4897218,2024,-23.202967,18.807228,-4.4572988,Ja'Heim Hudson,SMU
4897222,2026,31.45383,-26.25108,-8.759495,Amar Augillard,Milwaukee
4897223,2023,16.901115,36.707672,36.649155,Jourdan Smith,Grambling St.
4897223,2024,34.700382,-21.908474,-3.4975715,Jourdan Smith,Grambling St.
4897224,2022,17.556738,10.055395,28.961535,Josh Uduje,Coastal Carolina
4897224,2023,52.025703,-14.758771,-26.086746,Josh Uduje,Coastal Carolina
4897224,2024,62.041008,1.2216921,29.44154,Josh Uduje,Utah St.
4897224,2025,52.895897,22.124952,-12.314718,Josh Uduje,San Jose St.
4897226,2023,31.002253,42.425392,30.477654,Christopher Mantis,Appalachian St.
4897226,2024,16.583778,34.786945,7.0574727,Christopher Mantis,Appalachian St.
4897226,2025,19.906055,51.203854,-3.8591685,Christopher Mantis,Maine
4897227,2023,52.45654,25.537342,5.7976575,Terence Harcum,Appalachian St.
4897227,2024,55.002186,22.640713,7.292291,Terence Harcum,Appalachian St.
4897227,2025,37.995205,18.496742,44.084877,Terence Harcum,Murray St.
4897229,2023,6.6587214,-2.5683563,39.12118,KJ Lee,Western Illinois
4897232,2022,5.037696,11.966434,64.622795,Shemarri Allen,UMKC
4897232,2023,55.88137,-21.1785,5.292474,Shemarri Allen,UMKC
4897232,2024,14.740445,-14.894726,54.09629,Shemarri Allen,UCF
4897234,2022,4.661206,-2.0907838,37.23242,Jack Chapman,UMKC
4897237,2022,24.995604,-5.5439878,15.83419,Drew Calderon,Austin Peay
4897238,2023,-6.267307,26.654268,55.743835,Jalen Ware,Austin Peay
4897238,2025,-15.947174,-22.923178,10.92977,Jalen Ware,Maryland Eastern Shore
4897239,2022,16.602997,59.299274,10.135059,Kevin Cunningham,St. Thomas
4897240,2024,12.901326,59.133945,5.885582,Ben Nau,St. Thomas
4897240,2025,16.848066,46.94021,21.767511,Ben Nau,St. Thomas
4897242,2022,46.210163,-20.538977,-32.853897,Anders Nelson,St. Thomas
4897242,2023,36.92995,26.407808,-14.528609,Anders Nelson,William & Mary
4897243,2022,-16.770613,16.613413,-44.08503,Parker Bjorklund,St. Thomas
4897243,2023,-22.673466,14.101681,-42.78492,Parker Bjorklund,St. Thomas
4897243,2024,48.94159,-9.875937,-8.492774,Parker Bjorklund,St. Thomas
4897244,2022,35.285683,39.93729,-2.4603884,Riley Miller,St. Thomas
4897244,2023,10.065689,54.207832,6.789575,Riley Miller,St. Thomas
4897245,2023,18.942854,19.892374,22.137398,Ryan Dufault,St. Thomas
4897245,2025,32.307682,20.10452,22.926228,Ryan Dufault,St. Thomas
4897245,2026,16.746675,29.23279,37.737713,Ryan Dufault,St. Thomas
4897246,2022,12.940296,-0.250963,33.984585,Burt Hedstrom,St. Thomas
4897247,2023,5.327742,35.33054,13.419531,Will Engels,St. Thomas
4897248,2022,9.324389,59.96951,-7.0397816,Ryan Lindberg,St. Thomas
4897249,2022,39.181946,19.326881,38.79928,Brooks Allen,St. Thomas
4897249,2023,38.509865,-0.05749356,54.971733,Brooks Allen,St. Thomas
4897249,2024,2.1733031,52.07282,29.592281,Brooks Allen,St. Thomas
4897251,2022,23.271906,56.811234,14.237713,Zeke Mayo,South Dakota St.
4897251,2023,55.141632,2.8033864,-1.6535771,Zeke Mayo,South Dakota St.
4897251,2024,49.084904,19.53461,13.152813,Zeke Mayo,South Dakota St.
4897251,2025,46.252975,38.15406,19.163084,Zeke Mayo,Kansas
4897256,2022,56.8492,37.078827,5.290835,Erik Oliver,South Dakota
4897256,2023,29.136116,-15.759839,-15.189436,Erik Oliver,Tennessee Tech
4897258,2024,-31.93121,-10.616613,58.014183,Sir Issac Herron,Oral Roberts
4897260,2024,-7.794884,7.1027446,-35.022236,Luka Tekavcic,Coppin St.
4897261,2024,7.69072,18.76193,49.10032,Isaiah Walker,Belmont
4897261,2025,16.195562,29.93514,50.644775,Isaiah Walker,Belmont
4897261,2026,6.750105,62.764977,15.723076,Isaiah Walker,Xavier
4897262,2022,20.658508,26.83748,56.43283,Will Richard,Belmont
4897262,2023,0.8063919,50.323845,19.021236,Will Richard,Florida
4897262,2024,2.997716,38.332542,34.169937,Will Richard,Florida
4897262,2025,5.0660424,43.719337,37.248657,Will Richard,Florida
4897263,2022,40.643906,11.928515,-21.081362,Frankie Fidler,Nebraska Omaha
4897263,2023,37.683388,-30.52645,-12.499788,Frankie Fidler,Nebraska Omaha
4897263,2024,52.794468,18.504328,3.3476143,Frankie Fidler,Nebraska Omaha
4897263,2025,62.08468,-4.915902,27.523378,Frankie Fidler,Michigan St.
4897264,2022,25.938501,-40.509563,7.882759,Kejuan Clements,Eastern Illinois
4897265,2022,23.963272,-26.576788,6.810404,Paul Bizimana,Eastern Illinois
4897265,2024,-15.882246,-13.562096,5.2912645,Paul Bizimana,Cal Poly
4897266,2024,49.20517,-17.872465,-33.34072,Charles Lane Jr.,Prairie View A&M
4897268,2022,12.374888,-34.583138,14.464525,Rodolfo Rufino Bolis,Eastern Illinois
4897268,2024,-14.415944,-22.216545,17.391104,Rodolfo Bolis,Eastern Illinois
4897268,2025,-15.420454,-20.888193,10.657074,Rodolfo Rufino Bolis,Eastern Illinois
4897274,2023,-23.93933,13.794813,63.780876,Joshua Streit,North Dakota St.
4897274,2025,-24.751122,-7.764803,58.926483,Joshua Streit,Nebraska Omaha
4897275,2023,-11.181489,16.378605,-42.002247,Andrew Morgan,North Dakota St.
4897275,2024,-10.965802,16.252317,-41.99234,Andrew Morgan,North Dakota St.
4897275,2025,-38.657303,-2.6786609,7.602125,Andrew Morgan,Nebraska
4897277,2022,28.102234,-11.289255,-9.407688,Matt Norman,North Dakota
4897277,2023,31.389921,43.45545,-4.3507094,Matt Norman,North Dakota
4897278,2022,5.476023,-31.914167,38.67746,Reid Grant,North Dakota
4897280,2022,-24.38488,-23.948914,-3.0760274,Tsotne Tsartsidze,North Dakota
4897280,2023,-15.651325,18.848806,-43.12617,Tsotne Tsartsidze,North Dakota
4897280,2024,-11.5262785,20.479525,-36.090046,Tsotne Tsartsidze,North Dakota
4897282,2022,43.438736,9.454204,-17.929846,Paul Bruns,North Dakota
4897282,2023,42.635777,13.479643,-30.882061,Paul Bruns,South Dakota
4897282,2024,20.874844,28.770102,1.1420901,Paul Bruns,South Dakota
4897282,2025,18.64468,40.270744,6.2345037,Paul Bruns,South Dakota
4897284,2022,-32.21318,-15.536136,37.863503,Brian Matthews,North Dakota
4897287,2022,31.524673,25.498034,5.2726145,Tevin Smith,Denver
4897287,2023,32.812496,-19.64719,-2.5686102,Tevin Smith,Denver
4897287,2024,26.21343,40.25751,23.460476,Tevin Smith,Cleveland St.
4897287,2025,63.38397,2.2648044,25.897915,Tevin Smith,Cleveland St.
4897288,2022,47.386696,37.872345,-8.177645,Coban Porter,Denver
4897289,2022,32.416935,-10.896395,-22.060226,Jordan Johnson,Denver
4897289,2023,39.12959,27.922369,-15.937756,Jordan Johnson,New Orleans
4897289,2024,46.442883,-26.482866,-29.254196,Jordan Johnson,New Orleans
4897291,2024,7.117124,32.049698,41.46924,Pedro Lopez-Sanvicente,Denver
4897291,2025,23.422266,15.476697,59.715393,Pedro Lopez Sanvicente,Denver
4897292,2022,-11.73503,42.57193,-6.8001404,Touko Tainamo,Denver
4897292,2023,-16.399511,30.883871,-34.22223,Touko Tainamo,Denver
4897292,2024,-21.02877,12.712528,-43.60326,Touko Tainamo,Denver
4897292,2025,40.86759,-15.881422,29.182293,Touko Tainamo,Wyoming
