PPG_from,APG_from,RPG_from,SPG_from,BPG_from,MPG_from,Usage_from,off_rtg_from,def_rtg_from,off_usage_from,Min_per_from,ORtg_from,usgG1_from,eFG_from,TS_per_from,ORB_per_from,DRB_per_from,AST_per_from,TO_per_from,FT_per_from,twoP_per_from,TP_per_from,blk_per_from,stl_per_from,ftr_from,porpag_from,adjoe_from,pfr_from,drtg_from,adrtg_from,dporpag_from,stops_from,oreb_from,dreb_from,treb_from,ast_from,stl_from,blk_from,pts_from,class_from_---,class_from_Fr,class_from_Jr,class_from_So,class_from_Sr,bpm_change,player_key,year_from,year_to,cluster_from,cluster_to
3.8,0.2,2.6,0.2,0.5,6.6,16.3,,,,1.0,110.9,16.3,50.0,67.8,8.9,7.6,0.0,27.4,1.0,0.5,0.0,0.0,0.0,100.0,0.0832323,99.6471,3.1,106.548,109.312,0.159877,1.59888,0.875,1.75,2.625,0.25,0.25,0.5,3.75,0,0,0,0,0,10.780949999999999,5176757,2024,2026,,5.0
12.8,0.4,8.9,,,,19.1,126.0714,95.1118,0.1824,73.1,126.3,18.5,60.1,61.62,11.1,19.9,2.8,7.9,0.686,0.603,0.0,4.0,1.5,29.6,3.34033,121.519,1.8,95.0711,94.973,3.61013,203.117,3.0294,5.8235,8.8529,0.4412,0.7353,1.2941,12.7941,0,0,1,0,0,2.00195,5176758,2024,2025,5.0,6.0
9.9,0.8,7.6,,,,15.5,114.4056,99.1606,0.1543,83.2,115.4,15.6,53.3,55.32,10.0,16.4,4.8,10.3,0.714,0.553,0.286,5.1,1.4,21.6,2.57702,112.1,2.4,100.218,96.1414,4.1145,202.349,2.75,4.8438,7.5938,0.7812,0.7812,1.3125,9.875,0,0,0,0,1,1.91214,5176758,2025,2026,6.0,17.0
6.2,0.9,5.2,,,,16.2,107.1971,104.514,0.1691,49.0,104.9,16.9,58.0,58.42,8.5,17.9,7.0,21.8,0.567,0.595,0.25,4.9,1.2,75.6,0.872023,102.598,4.5,102.834,102.312,2.00456,123.938,1.6471,3.5588,5.2059,0.8529,0.4118,0.9706,6.2353,0,1,0,0,0,-0.5701630000000001,5176763,2025,2026,5.0,15.0
2.6,0.4,2.5,0.2,0.9,10.2,16.3,,,,22.6,86.8,16.3,52.0,51.63,8.7,18.5,9.4,30.8,0.471,0.537,0.3,9.3,0.8,33.3,-0.16805,83.56,8.0,100.572,101.216,0.983572,59.0096,0.8387,1.6452,2.4839,0.4194,0.1613,0.9032,2.6452,0,0,0,0,0,-0.38915500000000003,5176765,2024,2025,6.0,6.0
4.0,0.2,3.4,,,,16.9,93.7345,107.0547,0.1752,32.7,94.0,16.8,54.1,54.99,8.3,18.9,3.3,26.5,0.561,0.629,0.208,8.3,0.5,47.7,0.0909404,91.7842,6.4,101.766,101.25,1.38467,86.2223,1.1176,2.2941,3.4118,0.2353,0.1176,1.0294,3.9706,0,0,0,1,0,-0.3784099999999999,5176765,2025,2026,6.0,0.0
6.6,0.7,2.8,,,,21.7,93.8268,103.2904,0.2083,36.4,91.7,20.6,46.3,48.39,5.2,13.1,10.1,19.0,0.59,0.489,0.265,2.0,1.3,32.0,0.0461252,90.5298,3.7,106.835,111.302,1.25823,65.4008,0.8462,1.9615,2.8077,0.7308,0.6538,0.3462,6.5769,0,0,1,0,0,2.8460748821100257,5176766,2025,2026,7.0,
7.2,0.8,2.7,,,,18.9,85.5745,104.9845,0.1835,57.8,86.7,17.9,43.0,47.17,1.8,11.2,6.6,19.6,0.861,0.365,0.337,0.8,1.6,20.1,-0.228875,85.7235,3.7,111.294,111.675,1.51631,102.46,0.3438,2.375,2.7188,0.7812,0.6875,0.1875,7.3125,0,0,1,0,0,5.45121,5176770,2024,2025,3.0,3.0
4.9,0.5,2.0,,,,17.0,107.8753,113.1073,0.1661,43.6,106.1,16.5,44.5,49.12,7.1,7.3,5.6,12.3,0.848,0.383,0.329,0.0,1.7,24.3,0.794347,102.896,4.0,105.821,105.987,1.56199,73.5555,1.1562,1.0625,2.2188,0.5,0.5312,0.0,5.2812,0,0,0,0,1,-2.6673999999999998,5176770,2025,2026,3.0,13.0
0.5,0.1,0.7,0.0,0.1,3.9,7.2,,,,4.2,65.1,7.2,100.0,102.56,0.0,19.7,3.7,68.7,1.0,1.0,0.0,2.6,0.0,200.0,-0.41272,53.2664,10.0,109.838,110.188,0.238306,8.03142,0.0667,0.6,0.6667,0.0667,0.0,0.0667,0.4667,0,0,0,0,0,5.21901,5176771,2024,2026,,0.0
1.1,0.1,0.9,0.0,0.1,4.0,17.0,,,,2.6,74.8,17.0,40.9,40.91,0.0,24.4,0.0,20.7,0.0,0.0,0.333,0.0,0.0,0.0,-0.163761,71.4153,2.4,102.416,104.197,0.251731,5.73658,0.0714,0.9286,1.0,0.0714,0.0,0.0714,1.2143,0,0,0,0,0,12.038120999999999,5176773,2024,2026,,0.0
7.2,2.5,1.9,,,,23.1,103.3345,103.5126,0.2462,43.9,99.4,24.2,50.3,55.26,1.0,10.7,25.9,24.0,0.661,0.459,0.415,0.9,1.8,72.7,1.07045,105.574,4.4,102.682,104.963,1.61302,94.2937,0.1562,1.7188,1.875,2.5,0.625,0.1875,7.25,0,0,1,0,0,3.7023669999999997,5176774,2024,2025,2.0,2.0
1.0,1.2,0.6,0.4,0.0,8.9,11.0,,,,15.6,87.6,11.0,30.0,40.11,1.7,4.7,20.3,30.0,0.692,0.429,0.0,0.0,3.0,65.0,-0.329861,76.7555,5.0,101.481,104.487,0.728004,36.2913,0.1481,0.4815,0.6296,1.2222,0.4444,0.0,1.037,0,0,0,0,0,1.36625,5176778,2024,2025,16.0,8.0
2.9,0.7,0.8,0.6,0.0,11.9,13.2,,,,24.3,95.5,13.2,50.0,50.97,1.4,5.3,9.8,18.4,0.583,0.478,0.342,0.4,2.2,19.7,-0.0415416,88.7536,5.0,106.781,106.878,1.00869,47.3251,0.1852,0.5926,0.7778,0.7037,0.5556,0.037,2.9259,0,0,0,0,0,-4.10767,5176778,2025,2026,8.0,12.0
6.2,1.2,4.6,,,,17.4,104.7333,98.8323,0.1856,45.8,102.4,18.0,49.3,53.4,7.2,19.2,10.8,19.7,0.676,0.504,0.267,1.1,1.4,48.6,0.689639,99.4234,3.5,99.1055,101.145,1.87122,118.262,1.1176,3.5,4.6176,1.1765,0.4412,0.2059,6.1765,0,0,1,0,0,-0.618571,5176779,2024,2025,0.0,10.0
8.2,1.5,4.1,,,,20.9,98.5594,103.3201,0.2242,45.2,97.4,22.2,45.7,51.61,3.2,16.8,14.1,17.7,0.786,0.458,0.304,0.9,1.8,39.8,0.93248,102.68,3.4,102.684,102.716,2.10073,105.95,0.6071,3.5,4.1071,1.5,0.7143,0.1429,8.1786,0,0,0,0,1,-5.361382,5176779,2025,2026,10.0,
6.2,0.6,2.3,,,,20.4,108.571,102.8592,0.2015,27.7,105.3,20.0,51.0,58.03,3.9,13.6,7.5,19.3,0.789,0.583,0.2,1.3,1.5,58.8,0.825247,105.86,4.4,100.765,102.757,1.3283,66.7775,0.4643,1.8214,2.2857,0.5714,0.3929,0.1429,6.1786,0,1,0,0,0,6.45213,5176780,2024,2026,8.0,14.0
2.6,0.3,0.8,0.3,0.0,9.0,13.9,,,,11.6,96.5,13.9,46.6,48.78,5.5,6.4,8.1,19.8,0.625,0.474,0.3,0.0,1.6,27.6,0.0317185,89.8035,5.6,108.952,110.817,0.510826,20.0673,0.3043,0.4783,0.7826,0.3478,0.2609,0.0,2.5652,0,0,0,0,0,2.4110700000000005,5176781,2024,2025,,8.0
7.3,1.0,3.1,,,,15.7,92.7834,108.7476,0.1623,71.8,92.7,15.6,45.5,51.07,3.9,10.2,7.9,21.5,0.74,0.483,0.2,0.7,3.1,43.5,-0.161707,88.1556,4.2,105.501,106.448,2.52305,141.778,0.8125,2.2812,3.0938,1.0,1.5,0.125,7.3438,0,0,0,1,0,-1.89943,5176781,2025,2026,8.0,1.0
4.0,0.6,2.5,,,,14.4,108.1251,109.2806,0.1558,33.5,110.3,15.1,57.4,57.31,9.7,9.3,7.8,18.1,0.529,0.607,0.0,4.7,1.9,18.1,0.74628,103.609,5.2,104.853,106.714,1.18467,71.681,1.25,1.2188,2.4688,0.625,0.4688,0.7188,4.0312,0,0,1,0,0,-0.9378789999999999,5176783,2024,2025,5.0,
0.9,0.2,0.6,0.1,0.1,3.5,12.6,,,,2.9,121.7,12.6,42.9,48.0,9.3,8.8,9.1,0.0,0.6,0.5,0.0,2.7,1.5,71.4,0.236794,109.637,1.1,101.439,104.645,0.323548,6.08691,0.2727,0.2727,0.5455,0.1818,0.0909,0.0909,0.8182,0,0,0,0,0,-0.619665,5176783,2025,2026,,0.0
2.6,0.9,1.3,0.3,0.3,16.7,8.2,,,,21.1,88.5,8.2,52.1,54.05,2.1,8.0,8.6,32.5,0.75,0.385,0.455,1.1,1.0,16.7,-0.740515,75.814,3.1,111.129,111.198,1.09133,31.2317,0.3333,1.0,1.3333,0.9444,0.3333,0.2778,2.6111,0,0,0,0,0,-4.38336,5176786,2025,2026,8.0,
6.6,2.9,6.4,,,,13.1,98.5137,99.8371,0.1416,80.9,98.3,13.7,46.2,49.92,3.0,20.0,15.5,23.1,0.766,0.446,0.324,0.8,2.9,25.3,0.211474,90.459,3.1,100.359,102.233,3.18404,209.033,1.0,5.3714,6.3714,2.9429,1.6857,0.2286,6.6286,0,1,0,0,0,5.19066,5176787,2024,2025,9.0,9.0
1.7,1.0,1.9,,,,8.7,115.0092,90.8935,0.1003,26.5,114.0,9.3,43.1,43.41,5.1,12.2,11.0,9.8,0.5,0.417,0.294,1.8,2.7,6.9,0.446234,100.55,4.8,97.9787,94.2031,1.55677,74.5486,0.5161,1.3548,1.871,0.9677,0.5806,0.1935,1.6774,0,0,0,1,0,0.28993,5176787,2025,2026,9.0,4.0
2.8,0.7,1.7,0.4,0.1,11.7,16.1,,,,16.3,87.3,16.1,42.0,46.72,5.0,9.6,9.9,26.2,0.818,0.424,0.273,1.1,1.4,25.0,-0.197415,83.3705,5.7,107.459,109.216,0.810008,30.5567,0.5455,1.1818,1.7273,0.7273,0.4091,0.0909,2.8182,0,0,0,0,0,5.13655,5176788,2024,2025,7.0,10.0
13.9,1.7,4.6,,,,21.3,95.8155,103.3596,0.2078,90.7,98.1,20.4,48.2,52.93,4.3,11.8,10.3,19.1,0.774,0.443,0.361,2.2,2.3,35.1,1.27976,99.9498,2.9,106.403,107.357,3.07297,171.938,1.25,3.375,4.625,1.7188,1.5,0.5312,13.9375,0,0,0,1,0,1.70641,5176788,2025,2026,10.0,9.0
13.0,2.2,2.0,,,,21.8,122.8805,100.5521,0.215,69.6,119.3,21.5,51.4,58.69,0.8,8.1,14.9,10.4,0.864,0.456,0.395,0.3,2.6,47.8,3.31071,122.861,3.0,106.119,108.099,2.17052,139.952,0.1714,1.8,1.9714,2.2,1.2857,0.0571,12.9714,0,0,0,1,0,-0.17042000000000002,5176789,2024,2025,14.0,1.0
10.0,2.0,2.1,,,,21.4,103.2927,109.1788,0.2159,63.3,104.1,21.4,44.3,50.23,1.2,9.2,16.5,9.9,0.73,0.379,0.333,0.5,3.4,46.9,1.62172,108.246,3.1,105.265,105.338,2.32205,132.697,0.2424,1.8485,2.0909,2.0,1.5758,0.1515,9.9697,0,0,1,0,0,-3.93977,5176789,2025,2026,1.0,1.0
6.1,0.7,4.0,,,,16.0,101.8188,112.85,0.1462,43.0,108.4,14.8,49.2,52.88,4.0,16.2,6.8,12.8,0.852,0.415,0.352,4.6,1.7,20.9,0.735727,99.2199,3.7,108.068,109.61,1.44934,102.167,0.7692,3.2692,4.0385,0.7308,0.6538,0.8846,6.1154,0,1,0,0,0,-7.227698999999999,5176792,2024,2026,10.0,
7.2,2.6,1.5,,,,21.7,95.5623,108.3205,0.2307,49.7,91.0,22.6,42.2,47.17,0.6,6.1,23.8,22.2,0.772,0.434,0.263,0.6,1.2,30.6,0.290861,92.6522,4.0,115.994,117.345,0.944308,82.0152,0.1667,1.3667,1.5333,2.6,0.4333,0.1,7.2,0,0,1,0,0,1.5833000000000004,5176794,2024,2025,16.0,1.0
8.8,1.7,2.0,,,,28.5,93.4628,114.6393,0.2836,45.6,90.8,28.1,44.3,49.7,1.9,10.1,18.4,24.5,0.839,0.35,0.382,0.2,1.7,29.2,0.648983,99.3455,3.4,110.161,110.873,1.41824,79.261,0.3,1.6667,1.9667,1.6667,0.5667,0.0333,8.7667,0,0,0,0,1,1.8409500000000003,5176794,2025,2026,1.0,1.0
15.7,2.6,5.1,,,,24.7,101.8992,112.9486,0.2479,85.6,99.4,24.3,50.1,52.73,2.8,11.8,15.7,18.5,0.673,0.463,0.402,0.3,1.5,30.2,1.72844,103.132,2.2,112.792,113.785,1.99396,166.359,0.9677,4.0968,5.0645,2.5806,1.0323,0.129,15.5484,0,1,0,0,0,2.6589080000000003,5176795,2024,2025,1.0,13.0
8.9,0.7,2.6,,,,24.7,109.5343,111.0115,0.2243,46.2,106.5,22.8,47.1,51.97,3.6,12.2,7.7,8.1,0.767,0.44,0.333,0.3,2.0,35.5,1.61229,114.217,3.4,108.948,105.354,1.74342,104.691,0.5758,2.0606,2.6364,0.7273,0.6667,0.0606,8.9091,0,0,0,1,0,-2.480278,5176795,2025,2026,13.0,3.0
10.2,1.9,2.6,,,,20.3,99.504,110.1343,0.1986,64.0,99.4,19.6,52.5,54.67,1.0,9.4,13.2,21.8,0.75,0.47,0.389,0.6,1.9,18.6,0.974124,98.5614,3.2,114.287,115.412,1.47949,129.378,0.2667,2.3667,2.6333,1.9,0.9333,0.1667,10.2333,0,1,0,0,0,1.9762200000000003,5176798,2024,2025,8.0,8.0
9.4,2.3,2.5,,,,17.1,106.2406,108.1515,0.1719,70.6,107.0,16.8,56.9,57.56,1.5,8.1,15.3,21.5,0.617,0.531,0.402,0.3,2.7,19.6,0.97608,99.7323,3.1,109.426,111.862,1.95318,148.251,0.3939,2.1515,2.5455,2.3333,1.3636,0.0606,9.4242,0,0,0,1,0,-1.51229,5176798,2025,2026,8.0,11.0
2.4,0.6,3.2,0.2,0.1,10.2,15.6,,,,21.3,109.1,15.6,53.7,56.67,12.1,23.4,10.1,21.9,0.6,0.55,0.0,1.5,1.2,97.6,0.427276,100.836,7.3,108.901,110.94,0.6844,55.451,1.1071,2.1071,3.2143,0.5714,0.2143,0.1429,2.4286,0,0,0,0,0,0.05152000000000001,5176799,2024,2025,0.0,0.0
2.5,0.3,2.8,0.3,0.3,9.4,17.0,,,,21.1,101.4,17.0,55.9,56.4,15.6,16.6,5.2,26.9,0.556,0.587,0.2,4.3,1.7,52.9,0.174032,95.1292,8.8,105.445,108.141,0.768923,52.9241,1.4138,1.4138,2.8276,0.2759,0.2759,0.3448,2.4828,0,0,0,0,0,1.28971,5176799,2025,2026,0.0,5.0
8.2,1.1,5.5,,,,21.0,99.551,107.5648,0.2263,57.6,96.0,22.4,52.8,54.56,10.7,16.0,9.1,25.6,0.585,0.542,0.263,5.6,2.5,53.5,0.748892,97.9432,6.1,107.384,108.89,1.7339,158.951,2.2424,3.303,5.5455,1.0606,1.0303,1.2121,8.2121,0,1,0,0,0,3.190555,5176801,2024,2025,6.0,17.0
4.9,0.4,3.4,1.0,1.1,12.9,20.0,,,,15.8,101.1,20.0,59.3,60.49,8.1,19.0,5.8,26.3,0.667,0.569,0.5,9.1,4.7,25.4,0.366174,98.1919,8.4,95.6638,96.6073,1.53089,55.5982,0.9412,2.4118,3.3529,0.3529,1.0,1.0588,4.9412,0,0,0,0,0,0.52217,5176801,2025,2026,17.0,17.0
4.4,0.6,0.5,0.6,0.0,7.6,15.9,,,,2.8,122.7,15.9,60.0,60.0,3.2,6.5,11.1,10.9,0.0,0.0,0.5,0.0,1.7,0.0,0.492039,114.358,0.0,112.396,110.251,0.387912,4.74003,0.125,0.375,0.5,0.625,0.625,0.0,4.375,0,0,0,0,0,-4.36625,5176803,2024,2025,,12.0
1.8,0.9,1.1,0.3,0.1,10.0,13.3,,,,17.7,87.2,13.3,33.3,37.59,2.5,9.2,13.7,17.1,0.556,0.364,0.2,1.4,1.5,42.9,-0.392456,77.7645,4.4,114.807,114.947,0.549816,35.6464,0.24,0.88,1.12,0.88,0.28,0.12,1.76,0,0,0,0,0,-0.8039400000000008,5176803,2025,2026,12.0,8.0
12.4,0.2,4.2,0.8,0.0,31.8,20.4,,,,12.4,100.0,20.4,40.0,45.22,3.7,12.7,1.3,1.8,0.778,0.429,0.256,0.0,1.5,30.0,0.983856,97.4369,2.0,119.744,125.683,0.54341,22.5484,1.0,3.2,4.2,0.2,0.8,0.0,12.4,0,0,0,0,0,-5.16301,5176807,2024,2025,,
8.1,0.5,6.7,,,,17.3,111.329,106.4745,0.1831,59.3,107.5,17.5,60.8,61.47,9.5,23.3,4.3,21.6,0.611,0.566,0.538,2.9,1.5,48.6,1.08972,101.37,4.7,102.795,103.93,2.26967,141.988,1.9032,4.7742,6.6774,0.5484,0.5806,0.6129,8.129,0,0,1,0,0,1.347084,5176811,2024,2025,0.0,5.0
2.0,0.4,2.7,,,,9.3,105.4799,104.0475,0.1095,28.8,104.2,10.8,62.5,54.62,10.6,13.8,5.0,21.2,0.217,0.605,1.0,1.2,2.6,52.3,-0.0316774,89.0355,5.2,102.538,103.603,1.20019,73.8403,1.129,1.6129,2.7419,0.3548,0.5806,0.129,2.0,0,0,0,0,1,-0.446134,5176811,2025,2026,5.0,0.0
6.1,0.8,2.6,,,,17.3,100.4134,120.3805,0.1736,49.1,101.7,16.9,48.9,55.32,4.1,10.4,7.4,15.7,0.764,0.521,0.3,2.0,1.3,54.1,0.414655,95.8645,4.6,117.318,118.145,0.929037,95.4607,0.6875,1.9062,2.5938,0.75,0.4375,0.4062,6.0938,0,0,0,1,0,0.9566400000000002,5176812,2025,2026,8.0,4.0
6.4,1.3,3.6,,,,15.5,111.164,116.0678,0.1589,55.8,111.4,15.8,51.1,57.96,4.9,13.9,10.2,18.0,0.906,0.606,0.282,1.3,0.9,38.7,1.05249,102.169,4.2,108.516,109.978,1.5949,104.74,0.9062,2.6875,3.5938,1.2812,0.375,0.25,6.4062,0,1,0,0,0,-1.45022,5176814,2024,2025,4.0,10.0
13.9,2.3,4.2,,,,22.5,100.1855,115.1536,0.2209,81.2,102.1,22.2,52.2,57.68,2.5,12.0,15.2,18.1,0.825,0.489,0.366,0.8,1.0,39.9,1.56514,103.215,2.6,118.395,119.259,1.45847,149.492,0.6774,3.4839,4.1613,2.3226,0.5484,0.2258,13.871,0,0,0,1,0,3.8556999999999997,5176814,2025,2026,10.0,4.0
8.5,0.8,2.2,,,,21.9,99.3846,105.3037,0.2003,47.8,102.9,20.1,54.0,56.0,1.5,9.7,7.7,16.5,0.681,0.457,0.38,1.0,1.3,26.9,0.928204,100.725,2.8,109.678,111.696,1.4426,84.6911,0.3214,1.9286,2.25,0.8214,0.5,0.1786,8.5357,0,1,0,0,0,2.236396,5176815,2024,2025,13.0,
6.3,0.5,1.0,1.0,0.2,16.3,19.5,,,,7.3,101.6,19.5,44.3,46.68,1.1,5.8,6.5,3.0,0.583,0.333,0.31,1.2,3.5,34.3,0.417093,97.6292,2.9,111.52,112.905,0.98469,16.8552,0.1667,0.8333,1.0,0.5,1.0,0.1667,6.3333,0,0,0,0,0,0.07804,5176815,2025,2026,,13.0
5.8,0.8,3.0,,,,17.1,104.3062,112.0977,0.163,47.5,108.9,16.3,53.6,53.42,5.3,12.6,8.9,11.9,0.476,0.706,0.325,0.6,0.8,13.9,0.794453,100.621,3.4,109.867,111.347,1.26834,83.4428,0.8438,2.1562,3.0,0.8125,0.2188,0.125,5.7812,0,0,0,0,1,0.0547200000000001,5176818,2024,2025,4.0,10.0
4.1,0.6,3.8,0.6,0.2,17.2,11.4,,,,23.3,121.8,11.4,67.9,67.97,8.1,16.4,5.0,22.2,0.667,0.684,0.444,1.3,1.8,10.7,1.00721,105.447,2.9,109.865,111.828,1.11935,57.9071,1.4,2.35,3.75,0.55,0.55,0.2,4.1,0,0,0,0,0,-1.063769,5176835,2024,2025,5.0,11.0
3.7,0.4,2.5,0.3,0.3,13.0,14.7,,,,23.4,102.2,14.7,45.5,47.71,7.7,13.3,5.4,16.6,0.6,0.59,0.179,2.4,1.6,29.9,0.1321,92.7744,3.7,105.428,106.193,1.12848,48.4919,0.9565,1.5217,2.4783,0.4348,0.3478,0.3043,3.6957,0,0,0,0,0,2.415358,5176835,2025,2026,11.0,0.0
3.6,0.6,3.5,,,,8.4,127.8467,111.8652,0.0998,32.9,123.6,9.6,72.0,64.12,9.7,9.9,5.6,16.1,0.355,0.72,0.0,7.6,1.5,62.0,0.942438,102.786,3.5,110.212,111.254,1.28156,80.3026,1.76,1.72,3.48,0.6,0.56,1.28,3.56,0,0,1,0,0,0.62216,5176836,2024,2025,5.0,5.0
3.0,0.2,2.4,,,,7.4,128.5194,109.1775,0.0866,40.2,126.3,8.5,80.8,73.42,10.2,7.7,2.4,20.8,0.333,0.808,0.0,5.7,1.7,40.4,0.780978,103.776,3.4,105.403,106.295,1.42187,83.4974,1.4062,1.0312,2.4375,0.2188,0.4375,0.7812,3.0312,0,0,0,0,1,-2.16071,5176836,2025,2026,5.0,5.0
6.6,2.5,2.6,,,,17.5,102.3421,118.071,0.1904,57.9,100.3,18.5,43.8,46.14,2.8,10.5,18.4,13.4,0.611,0.442,0.289,0.0,2.4,26.6,0.548643,95.4061,3.8,115.301,116.875,1.10072,114.053,0.5588,2.0882,2.6471,2.5,1.0294,0.0,6.6471,0,1,0,0,0,3.4645099999999998,5176937,2024,2025,16.0,14.0
13.5,2.7,3.7,,,,24.2,108.5533,110.8197,0.249,66.5,106.3,24.0,54.6,56.67,3.3,13.2,18.9,17.5,0.769,0.546,0.363,0.2,2.2,18.2,1.91612,108.432,3.8,112.799,111.952,2.03635,126.378,0.7586,2.8966,3.6552,2.6897,1.2414,0.069,13.5172,0,0,0,1,0,-2.2924800000000003,5176937,2025,2026,14.0,1.0
1.4,0.6,0.7,0.1,0.1,7.5,11.2,,,,8.3,110.6,11.2,72.7,75.81,2.2,10.5,11.1,34.8,0.833,0.667,0.5,1.0,1.1,54.5,0.146606,94.4273,6.3,117.263,117.965,0.316017,14.8147,0.1111,0.5556,0.6667,0.5556,0.1111,0.0556,1.4444,0,0,0,0,0,3.1368,5176939,2024,2025,,9.0
6.6,1.0,2.8,,,,17.4,104.8765,119.958,0.1839,49.1,102.4,17.5,52.6,56.15,4.2,13.9,8.6,19.8,0.735,0.485,0.421,0.4,3.2,35.8,0.427982,95.847,6.2,110.01,108.895,1.61379,105.889,0.6452,2.1935,2.8387,0.9677,1.129,0.0645,6.5806,0,0,1,0,0,-2.96535,5176939,2025,2026,9.0,3.0
3.9,0.4,0.7,0.2,0.0,11.2,13.2,,,,24.4,116.9,13.2,59.3,59.73,1.8,5.4,5.5,14.6,0.667,0.714,0.377,0.4,0.8,8.0,0.543666,104.222,3.4,122.369,120.504,0.424445,36.6477,0.1667,0.5667,0.7333,0.4,0.2,0.0333,3.9,0,0,0,0,0,2.787249,5176946,2025,2026,4.0,13.0
8.7,0.8,8.6,,,,16.2,128.2355,107.1078,0.1776,58.5,126.6,17.5,63.0,65.27,12.1,29.8,6.5,14.8,0.692,0.63,0.421,1.2,1.5,62.3,2.42168,117.357,3.2,105.184,107.128,1.97304,135.018,2.6774,5.9355,8.6129,0.7742,0.6129,0.2903,8.7419,0,0,1,0,0,-0.038509000000000015,5176947,2024,2025,5.0,15.0
4.5,0.2,3.8,0.8,0.5,13.6,19.0,,,,10.2,87.1,19.0,43.1,46.91,7.3,21.4,3.0,23.4,0.615,0.444,0.273,3.5,3.0,44.8,-0.208724,83.4586,5.7,102.802,103.918,1.08722,25.7402,1.3077,2.4615,3.7692,0.1538,0.7692,0.5385,4.5385,0,0,0,0,0,3.08034,5176948,2024,2025,,0.0
2.3,0.4,1.7,0.3,0.0,5.0,18.7,,,,0.6,23.3,18.7,0.0,0.0,0.0,18.1,22.3,89.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.386128,23.3458,0.0,120.699,120.016,0.0683679,0.925979,0.2857,1.4286,1.7143,0.4286,0.2857,0.0,2.2857,0,0,0,0,0,0.0,5176949,2025,2026,,
2.2,0.6,0.9,0.4,0.2,6.0,19.3,,,,3.9,92.6,19.3,45.8,50.19,4.8,5.4,11.9,27.1,1.0,0.25,0.375,4.6,3.9,16.7,-0.0085101,87.9702,7.1,104.798,106.452,0.338611,9.04244,0.3571,0.5714,0.9286,0.5714,0.3571,0.2143,2.2143,0,0,0,0,0,0.746035,5176950,2024,2025,,4.0
3.2,0.4,1.8,,,,11.6,112.558,114.2098,0.1137,29.0,115.5,11.1,56.5,57.2,3.0,12.9,5.0,13.2,0.615,0.656,0.324,5.2,1.0,18.8,0.423031,99.2296,5.7,116.712,115.95,0.708574,59.0165,0.4333,1.3667,1.8,0.3667,0.2333,0.5333,3.2333,0,0,0,1,0,1.064761,5176950,2025,2026,4.0,6.0
1.5,0.0,1.3,0.0,0.0,5.0,16.9,,,,0.4,120.8,16.9,0.0,51.28,0.0,48.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,0.14189,114.313,0.0,111.256,113.186,0.107532,1.06091,0.3333,1.0,1.3333,0.0,0.0,0.0,1.5,0,0,0,0,0,3.8537999999999997,5176951,2025,2026,,
2.2,0.3,0.5,0.5,0.0,5.7,0.0,,,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.444708,-6.33936,10.0,125.374,127.548,0.0195774,0.406316,0.1667,0.3333,0.5,0.3333,0.5,0.0,2.1667,0,0,0,0,0,3.637894882110025,5176952,2025,2026,,
3.3,0.2,2.6,0.1,0.2,10.6,13.4,,,,20.6,122.3,13.4,73.3,70.71,9.8,19.9,3.2,20.3,0.2,0.75,0.471,1.7,0.7,11.1,0.618859,107.97,2.9,111.477,110.87,0.62886,41.6011,0.931,1.6552,2.5862,0.2069,0.1034,0.2069,3.3448,0,0,0,0,0,-6.099119999999999,5176954,2024,2025,5.0,
3.6,0.1,1.9,0.0,0.0,8.3,16.7,,,,6.4,100.4,16.7,65.8,63.65,3.4,19.5,2.6,23.9,0.333,0.615,0.5,0.0,0.0,15.8,0.0489263,91.8706,3.7,113.67,113.211,0.434373,11.6428,0.4286,1.5,1.9286,0.1429,0.0,0.0,3.6429,0,0,0,0,0,4.4085,5176954,2025,2026,,10.0
2.3,0.5,1.7,0.2,0.0,11.5,12.7,,,,24.5,102.1,12.7,48.9,47.06,10.0,6.4,5.5,14.7,0.333,0.538,0.143,0.0,1.2,32.6,0.0220853,89.1793,5.1,115.188,114.839,0.576592,41.4607,0.8667,0.8333,1.7,0.5,0.2333,0.0,2.3333,0,0,0,0,0,1.6282699999999999,5176955,2024,2025,11.0,5.0
4.6,1.2,2.1,,,,14.9,97.7712,109.8871,0.1557,32.2,97.7,15.2,50.7,55.5,2.5,11.0,12.0,24.6,0.857,0.489,0.36,0.7,3.1,29.2,-0.0143226,88.311,3.9,108.597,109.667,1.12799,68.437,0.3571,1.7857,2.1429,1.2143,0.8571,0.1071,4.5714,0,1,0,0,0,-1.1644700000000001,5177015,2024,2025,8.0,
1.5,0.3,0.9,0.5,0.1,6.3,14.8,,,,10.0,66.6,14.8,32.6,38.68,2.6,11.6,7.4,35.5,0.833,0.462,0.1,1.0,4.4,26.1,-0.55661,60.6144,6.4,106.024,106.759,0.477519,27.7959,0.1923,0.6923,0.8846,0.2692,0.5,0.0769,1.5,0,0,0,0,0,5.02656,5177015,2025,2026,,2.0
