year_from,year_to,player_id,cluster_from,cluster_to,cluster_changed,bpm_from,bpm_to,bpm_change
2021,2022,4278107.0,4,12,True,,,
2021,2022,4702011.0,14,14,False,,,
2021,2022,4397733.0,5,6,True,,,
2021,2022,4433156.0,14,14,False,,,
2021,2022,4703209.0,15,10,True,,,
2021,2022,4576060.0,9,2,True,,,
2021,2022,4280260.0,4,13,True,,,
2021,2022,4395622.0,12,1,True,,,
2021,2022,4431778.0,9,9,False,,,
2021,2022,4592248.0,9,0,True,,,
2021,2022,4070682.0,13,4,True,,,
2021,2022,4278386.0,4,4,False,,,
2021,2022,4592580.0,17,14,True,,,
2021,2022,4433132.0,8,12,True,,,
2021,2022,4279230.0,4,4,False,,,
2021,2022,4702646.0,7,7,False,,,
2021,2022,4277851.0,9,9,False,,,
2021,2022,4397866.0,6,3,True,,,
2021,2022,4432959.0,3,14,True,,,
2021,2022,4593724.0,11,16,True,,,
2021,2022,4280119.0,13,13,False,,,
2021,2022,4589475.0,7,13,True,,,
2021,2022,4396750.0,7,7,False,,,
2021,2022,4397898.0,8,8,False,,,
2021,2022,4593782.0,8,6,True,,,
2021,2022,4395886.0,6,10,True,,,
2021,2022,4702657.0,13,10,True,,,
2021,2022,4397202.0,3,4,True,,,
2021,2022,4278111.0,0,10,True,,,
2021,2022,4432065.0,13,13,False,,,
2021,2022,4702611.0,7,7,False,,,
2021,2022,4433192.0,9,15,True,,,
2021,2022,4397045.0,1,1,False,,,
2021,2022,4432994.0,4,4,False,,,
2021,2022,4702442.0,8,4,True,,,
2021,2022,4431757.0,13,12,True,,,
2021,2022,4397504.0,3,7,True,,,
2021,2022,4702138.0,12,12,False,,,
2021,2022,4398142.0,14,14,False,,,
2021,2022,4702467.0,3,7,True,,,
2021,2022,4592773.0,17,12,True,,,
2021,2022,4278689.0,7,7,False,,,
2021,2022,4279625.0,4,4,False,,,
2021,2022,4398197.0,1,15,True,,,
2021,2022,4067398.0,6,15,True,,,
2021,2022,4433007.0,8,12,True,,,
2021,2022,4433055.0,4,3,True,,,
2021,2022,4398050.0,13,8,True,,,
2021,2022,4703219.0,16,11,True,,,
2021,2022,4592484.0,13,0,True,,,
2021,2022,4433163.0,1,1,False,,,
2021,2022,4277982.0,10,10,False,,,
2021,2022,4396641.0,3,4,True,,,
2021,2022,4397239.0,13,17,True,,,
2021,2022,4397767.0,13,12,True,,,
2021,2022,4431740.0,15,6,True,,,
2021,2022,4701232.0,9,9,False,,,
2021,2022,4278275.0,17,17,False,,,
2021,2022,4397007.0,15,15,False,,,
2021,2022,4396642.0,15,11,True,,,
2021,2022,4431752.0,15,15,False,,,
2021,2022,4397200.0,10,10,False,,,
2021,2022,4433001.0,17,17,False,,,
2021,2022,4066485.0,5,2,True,,,
2021,2022,4592654.0,14,15,True,,,
2021,2022,4280251.0,1,7,True,,,
2021,2022,4703830.0,3,3,False,,,
2021,2022,4066515.0,17,13,True,,,
2021,2022,4433031.0,16,16,False,,,
2021,2022,4702130.0,0,10,True,,,
2021,2022,4067221.0,2,16,True,,,
2021,2022,4592699.0,2,2,False,,,
2021,2022,3906672.0,8,12,True,,,
2021,2022,4398338.0,17,17,False,,,
2021,2022,4397192.0,17,10,True,,,
2021,2022,4592858.0,7,4,True,,,
2021,2022,4433225.0,17,3,True,,,
2021,2022,4433224.0,11,2,True,,,
2021,2022,4279073.0,15,6,True,,,
2021,2022,4432126.0,6,10,True,,,
2021,2022,4278304.0,1,4,True,,,
2021,2022,4278606.0,6,6,False,,,
2021,2022,4593401.0,17,13,True,,,
2021,2022,4066717.0,2,10,True,,,
2021,2022,4592487.0,13,13,False,,,
2021,2022,4395667.0,13,17,True,,,
2021,2022,4593148.0,5,10,True,,,
2021,2022,4432206.0,8,14,True,,,
2021,2022,4576062.0,14,4,True,,,
2021,2022,4280202.0,1,3,True,,,
2021,2022,4397730.0,13,0,True,,,
2021,2022,4067353.0,16,16,False,,,
2021,2022,4703117.0,3,4,True,,,
2021,2022,4702114.0,3,3,False,,,
2021,2022,4701181.0,12,17,True,,,
2021,2022,4398325.0,4,4,False,,,
2021,2022,4703180.0,16,16,False,,,
2021,2022,4432033.0,4,3,True,,,
2021,2022,4431835.0,6,11,True,,,
2021,2022,4433149.0,13,17,True,,,
2021,2022,4702019.0,4,3,True,,,
2021,2022,4431707.0,15,10,True,,,
2021,2022,4278670.0,17,4,True,,,
2021,2022,4702932.0,4,4,False,,,
2021,2022,4594070.0,12,12,False,,,
2021,2022,4592874.0,14,14,False,,,
2021,2022,4432241.0,3,14,True,,,
2021,2022,4395661.0,10,13,True,,,
2021,2022,4431786.0,15,2,True,,,
2021,2022,4277914.0,10,13,True,,,
2021,2022,4703199.0,12,4,True,,,
2021,2022,4066322.0,10,2,True,,,
2021,2022,4396786.0,11,10,True,,,
2021,2022,4395676.0,4,4,False,,,
2021,2022,4592762.0,0,6,True,,,
2021,2022,4397696.0,4,3,True,,,
2021,2022,4397994.0,6,6,False,,,
2021,2022,4433012.0,8,13,True,,,
2021,2022,4284101.0,4,4,False,,,
2021,2022,4592585.0,7,7,False,,,
2021,2022,4702946.0,5,15,True,,,
2021,2022,4397193.0,10,1,True,,,
2021,2022,4593436.0,4,13,True,,,
2021,2022,4433198.0,14,14,False,,,
2021,2022,4398043.0,3,3,False,,,
2021,2022,4397132.0,4,4,False,,,
2021,2022,4397811.0,14,3,True,,,
2021,2022,4433378.0,1,15,True,,,
2021,2022,4700864.0,10,10,False,,,
2021,2022,4702100.0,17,13,True,,,
2021,2022,4702215.0,2,5,True,,,
2021,2022,4432127.0,4,4,False,,,
2021,2022,4432846.0,4,4,False,,,
2021,2022,4593671.0,10,10,False,,,
2021,2022,4431933.0,5,6,True,,,
2021,2022,4593418.0,6,12,True,,,
2021,2022,4700862.0,6,10,True,,,
2021,2022,4279737.0,4,4,False,,,
2021,2022,4701244.0,3,3,False,,,
2021,2022,4592667.0,17,13,True,,,
2021,2022,4594079.0,8,6,True,,,
2021,2022,4067001.0,10,10,False,,,
2021,2022,4593104.0,12,4,True,,,
2021,2022,4431753.0,10,17,True,,,
2021,2022,4395686.0,6,17,True,,,
2021,2022,4406975.0,7,12,True,,,
2021,2022,4592887.0,5,11,True,,,
2021,2022,4066768.0,16,10,True,,,
2021,2022,4703427.0,1,1,False,,,
2021,2022,4433151.0,8,17,True,,,
2021,2022,3948762.0,3,4,True,,,
2021,2022,4606831.0,12,13,True,,,
2021,2022,4594103.0,10,6,True,,,
2021,2022,4708045.0,7,6,True,,,
2021,2022,4431720.0,10,17,True,,,
2021,2022,4702761.0,9,9,False,,,
2021,2022,4433103.0,16,9,True,,,
2021,2022,4398040.0,1,4,True,,,
2021,2022,4278623.0,16,15,True,,,
2021,2022,4396611.0,5,2,True,,,
2021,2022,4432827.0,15,15,False,,,
2021,2022,4397580.0,6,6,False,,,
2021,2022,4592190.0,7,1,True,,,
2021,2022,4410587.0,7,6,True,,,
2021,2022,4278461.0,16,2,True,,,
2021,2022,4593781.0,8,3,True,,,
2021,2022,4432821.0,15,15,False,,,
2021,2022,4278230.0,13,13,False,,,
2021,2022,4592889.0,7,7,False,,,
2021,2022,4705305.0,16,5,True,,,
2021,2022,4067456.0,11,7,True,,,
2021,2022,4702933.0,0,12,True,,,
2021,2022,4594263.0,15,15,False,,,
2021,2022,4396755.0,6,6,False,,,
2021,2022,4702362.0,17,13,True,,,
2021,2022,4701016.0,4,4,False,,,
2021,2022,4592414.0,2,16,True,,,
2021,2022,4277947.0,15,15,False,,,
2021,2022,4593064.0,10,13,True,,,
2021,2022,4280189.0,12,4,True,,,
2021,2022,4397867.0,5,2,True,,,
2021,2022,4278751.0,5,6,True,,,
2021,2022,4609299.0,4,14,True,,,
2021,2022,4278536.0,15,10,True,,,
2021,2022,4703077.0,4,4,False,,,
2021,2022,4398430.0,8,17,True,,,
2021,2022,4683635.0,1,3,True,,,
2021,2022,4595400.0,6,10,True,,,
2021,2022,4609661.0,17,17,False,,,
2021,2022,4397413.0,5,5,False,,,
2021,2022,4411057.0,1,1,False,,,
2021,2022,4398246.0,6,16,True,,,
2021,2022,4398214.0,13,13,False,,,
2021,2022,4702698.0,7,4,True,,,
2021,2022,4066811.0,15,6,True,,,
2021,2022,4397325.0,10,6,True,,,
2021,2022,4702501.0,16,16,False,,,
2021,2022,4431810.0,17,10,True,,,
2021,2022,4067818.0,3,14,True,,,
2021,2022,4703122.0,13,4,True,,,
2021,2022,4590361.0,7,14,True,,,
2021,2022,4278203.0,12,13,True,,,
2021,2022,4397037.0,2,2,False,,,
2021,2022,4398234.0,13,16,True,,,
2021,2022,4397114.0,4,17,True,,,
2021,2022,4402802.0,17,4,True,,,
2021,2022,4279252.0,5,9,True,,,
2021,2022,4432836.0,10,10,False,,,
2021,2022,4703512.0,0,6,True,,,
2021,2022,4067294.0,13,12,True,,,
2021,2022,4280049.0,0,17,True,,,
2021,2022,4432935.0,7,8,True,,,
2021,2022,4593388.0,3,3,False,,,
2021,2022,4397430.0,8,13,True,,,
2021,2022,4431864.0,4,14,True,,,
2021,2022,4592677.0,10,15,True,,,
2021,2022,4703009.0,4,12,True,,,
2021,2022,4433052.0,16,16,False,,,
2021,2022,4703399.0,6,10,True,,,
2021,2022,4592898.0,10,10,False,,,
2021,2022,4397062.0,17,7,True,,,
2021,2022,4066799.0,9,9,False,,,
2021,2022,4397615.0,12,12,False,,,
2021,2022,4701225.0,16,15,True,,,
2021,2022,4683634.0,10,10,False,,,
2021,2022,4395675.0,13,17,True,,,
2021,2022,4278578.0,14,4,True,,,
2021,2022,4066807.0,13,17,True,,,
2021,2022,4396745.0,4,14,True,,,
2021,2022,4593107.0,13,13,False,,,
2021,2022,4703175.0,8,12,True,,,
2021,2022,4278134.0,16,16,False,,,
2021,2022,4702763.0,12,10,True,,,
2021,2022,4278278.0,10,13,True,,,
2021,2022,4703681.0,16,1,True,,,
2021,2022,4593970.0,7,0,True,,,
2021,2022,4703630.0,11,6,True,,,
2021,2022,4279508.0,4,12,True,,,
2021,2022,4279322.0,1,13,True,,,
2021,2022,4066764.0,9,9,False,,,
2021,2022,4592730.0,6,10,True,,,
2021,2022,4703903.0,15,6,True,,,
2021,2022,4397368.0,1,1,False,,,
2021,2022,4701551.0,4,4,False,,,
2021,2022,4279060.0,17,13,True,,,
2021,2022,4397560.0,1,1,False,,,
2021,2022,4278306.0,3,1,True,,,
2021,2022,4705299.0,3,4,True,,,
2021,2022,4703573.0,11,8,True,,,
2021,2022,4397633.0,6,6,False,,,
2021,2022,4702742.0,12,7,True,,,
2021,2022,4702197.0,16,15,True,,,
2021,2022,4593825.0,13,10,True,,,
2021,2022,4279050.0,14,14,False,,,
2021,2022,4395719.0,10,7,True,,,
2021,2022,4279709.0,10,14,True,,,
2021,2022,4592706.0,11,11,False,,,
2021,2022,4593320.0,10,2,True,,,
2021,2022,4397835.0,13,10,True,,,
2021,2022,4397387.0,4,4,False,,,
2021,2022,4279087.0,13,17,True,,,
2021,2022,4397227.0,1,1,False,,,
2021,2022,4592284.0,7,3,True,,,
2021,2022,4432880.0,3,14,True,,,
2021,2022,4403417.0,9,9,False,,,
2021,2022,4396696.0,16,16,False,,,
2021,2022,4432988.0,14,3,True,,,
2021,2022,4592979.0,14,14,False,,,
2021,2022,4593415.0,16,9,True,,,
2021,2022,4279313.0,4,13,True,,,
2021,2022,4702773.0,16,15,True,,,
2021,2022,4277966.0,4,13,True,,,
2021,2022,4592435.0,9,15,True,,,
2021,2022,4066326.0,14,14,False,,,
2021,2022,4397784.0,14,14,False,,,
2021,2022,4280041.0,4,4,False,,,
2021,2022,4610342.0,1,7,True,,,
2021,2022,4396789.0,6,13,True,,,
2021,2022,4279756.0,7,1,True,,,
2021,2022,4397184.0,4,4,False,,,
2021,2022,4397011.0,0,6,True,,,
2021,2022,4704017.0,8,12,True,,,
2021,2022,4278572.0,10,15,True,,,
2021,2022,4279052.0,17,13,True,,,
2021,2022,4572450.0,2,10,True,,,
2021,2022,4398221.0,6,10,True,,,
2021,2022,4432247.0,16,1,True,,,
2021,2022,4398386.0,9,9,False,,,
2021,2022,4593726.0,16,16,False,,,
2021,2022,4431738.0,9,9,False,,,
2021,2022,4702606.0,0,4,True,,,
2021,2022,4592756.0,8,8,False,,,
2021,2022,4279131.0,10,12,True,,,
2021,2022,4280070.0,15,10,True,,,
2021,2022,4311618.0,4,12,True,,,
2021,2022,4593797.0,16,16,False,,,
2021,2022,4432002.0,14,14,False,,,
2021,2022,4431962.0,12,12,False,,,
2021,2022,4592967.0,4,13,True,,,
2021,2022,4593008.0,3,1,True,,,
2021,2022,4396618.0,4,17,True,,,
2021,2022,4593465.0,2,5,True,,,
2021,2022,4593304.0,13,13,False,,,
2021,2022,4703236.0,13,6,True,,,
2021,2022,4398266.0,4,3,True,,,
2021,2022,4066476.0,16,11,True,,,
2021,2022,4397882.0,15,15,False,,,
2021,2022,4596787.0,13,13,False,,,
2021,2022,4593364.0,13,12,True,,,
2021,2022,4277960.0,4,4,False,,,
2021,2022,4277908.0,16,16,False,,,
2021,2022,4433069.0,16,16,False,,,
2021,2022,4431769.0,13,4,True,,,
2021,2022,4431998.0,11,16,True,,,
2021,2022,4593686.0,3,3,False,,,
2021,2022,4066353.0,2,10,True,,,
2021,2022,4703168.0,13,12,True,,,
2021,2022,4395685.0,10,10,False,,,
2021,2022,4592662.0,9,9,False,,,
2021,2022,4594131.0,16,6,True,,,
2021,2022,4432403.0,3,3,False,,,
2021,2022,4279451.0,14,14,False,,,
2021,2022,4279431.0,10,10,False,,,
2021,2022,4066300.0,9,2,True,,,
2021,2022,4397363.0,11,11,False,,,
2021,2022,4398376.0,14,3,True,,,
2021,2022,4397070.0,16,6,True,,,
2021,2022,4433004.0,7,11,True,,,
2021,2022,4397988.0,12,12,False,,,
2022,2023,4593276.0,2,9,True,,,
2022,2023,4432107.0,14,14,False,,,
2022,2023,4701166.0,6,6,False,,,
2022,2023,4397100.0,3,12,True,,,
2022,2023,4593072.0,1,17,True,,,
2022,2023,4593404.0,5,16,True,,,
2022,2023,4896979.0,8,5,True,,,
2022,2023,4703557.0,6,1,True,,,
2022,2023,4697270.0,17,10,True,,,
2022,2023,4596536.0,13,0,True,,,
2022,2023,4702766.0,6,15,True,,,
2022,2023,4703979.0,4,4,False,,,
2022,2023,4897904.0,3,3,False,,,
2022,2023,4701221.0,11,16,True,,,
2022,2023,4431868.0,15,16,True,,,
2022,2023,4593738.0,6,6,False,,,
2022,2023,4610395.0,16,5,True,,,
2022,2023,4701576.0,16,15,True,,,
2022,2023,4593447.0,12,13,True,,,
2022,2023,4431749.0,17,4,True,,,
2022,2023,4592184.0,4,4,False,,,
2022,2023,4432075.0,5,16,True,,,
2022,2023,4702980.0,13,13,False,,,
2022,2023,4898208.0,4,4,False,,,
2022,2023,4395880.0,14,14,False,,,
2022,2023,4431779.0,1,8,True,,,
2022,2023,4592315.0,13,1,True,,,
2022,2023,4703240.0,17,12,True,,,
2022,2023,4702329.0,11,9,True,,,
2022,2023,4897327.0,16,11,True,,,
2022,2023,4593122.0,16,16,False,,,
2022,2023,4592771.0,3,4,True,,,
2022,2023,4279628.0,15,16,True,,,
2022,2023,4897153.0,6,6,False,,,
2022,2023,4897996.0,12,12,False,,,
2022,2023,4897897.0,12,8,True,,,
2022,2023,4593903.0,11,16,True,,,
2022,2023,4396612.0,13,4,True,,,
2022,2023,4897725.0,12,13,True,,,
2022,2023,4898180.0,2,2,False,,,
2022,2023,4431736.0,15,15,False,,,
2022,2023,4432854.0,9,15,True,,,
2022,2023,4397121.0,16,16,False,,,
2022,2023,4396000.0,11,11,False,,,
2022,2023,4898369.0,12,4,True,,,
2022,2023,4701200.0,10,6,True,,,
2022,2023,4705372.0,4,17,True,,,
2022,2023,4590354.0,10,10,False,,,
2022,2023,4704951.0,0,13,True,,,
2022,2023,4433125.0,13,10,True,,,
2022,2023,4700852.0,13,17,True,,,
2022,2023,4703155.0,14,3,True,,,
2022,2023,4432962.0,3,3,False,,,
2022,2023,4397425.0,13,13,False,,,
2022,2023,4433165.0,6,7,True,,,
2022,2023,4432848.0,15,15,False,,,
2022,2023,4897508.0,6,1,True,,,
2022,2023,4896864.0,7,3,True,,,
2022,2023,4897325.0,11,0,True,,,
2022,2023,4897194.0,10,6,True,,,
2022,2023,4898194.0,7,7,False,,,
2022,2023,4573135.0,10,10,False,,,
2022,2023,4702027.0,12,17,True,,,
2022,2023,4431909.0,12,4,True,,,
2022,2023,4593475.0,5,5,False,,,
2022,2023,4703243.0,14,14,False,,,
2022,2023,4897951.0,1,12,True,,,
2022,2023,4898218.0,10,6,True,,,
2022,2023,4700854.0,5,15,True,,,
2022,2023,4398257.0,15,15,False,,,
2022,2023,4896464.0,3,12,True,,,
2022,2023,4433129.0,6,1,True,,,
2022,2023,4397384.0,15,15,False,,,
2022,2023,4897893.0,12,12,False,,,
2022,2023,4597863.0,17,13,True,,,
2022,2023,4432996.0,10,10,False,,,
2022,2023,4431796.0,6,10,True,,,
2022,2023,4683757.0,13,6,True,,,
2022,2023,4897419.0,9,5,True,,,
2022,2023,4592707.0,17,17,False,,,
2022,2023,4397123.0,3,17,True,,,
2022,2023,4433076.0,17,4,True,,,
2022,2023,4592939.0,10,0,True,,,
2022,2023,4702719.0,10,1,True,,,
2022,2023,4703613.0,3,8,True,,,
2022,2023,4397304.0,12,13,True,,,
2022,2023,4897975.0,1,3,True,,,
2022,2023,4277948.0,15,15,False,,,
2022,2023,4703555.0,6,16,True,,,
2022,2023,4702109.0,12,12,False,,,
2022,2023,4900668.0,17,17,False,,,
2022,2023,4593828.0,10,10,False,,,
2022,2023,4412211.0,14,14,False,,,
2022,2023,4431996.0,3,7,True,,,
2022,2023,4432855.0,15,2,True,,,
2022,2023,4593739.0,0,10,True,,,
2022,2023,4702075.0,4,13,True,,,
2022,2023,4703010.0,13,13,False,,,
2022,2023,4593814.0,6,11,True,,,
2022,2023,4334018.0,13,13,False,,,
2022,2023,4432948.0,12,6,True,,,
2022,2023,4593700.0,3,3,False,,,
2022,2023,4702518.0,11,16,True,,,
2022,2023,4432957.0,14,14,False,,,
2022,2023,4597991.0,7,11,True,,,
2022,2023,4593773.0,4,4,False,,,
2022,2023,4593806.0,13,13,False,,,
2022,2023,4898167.0,13,12,True,,,
2022,2023,4278131.0,7,6,True,,,
2022,2023,4897232.0,5,14,True,,,
2022,2023,4593385.0,14,14,False,,,
2022,2023,4398164.0,16,16,False,,,
2022,2023,4896467.0,16,6,True,,,
2022,2023,4897921.0,2,15,True,,,
2022,2023,4896860.0,6,6,False,,,
2022,2023,4397554.0,14,14,False,,,
2022,2023,4433038.0,10,16,True,,,
2022,2023,4593702.0,11,11,False,,,
2022,2023,4897381.0,13,4,True,,,
2022,2023,4397960.0,12,12,False,,,
2022,2023,4710625.0,17,13,True,,,
2022,2023,4432147.0,11,16,True,,,
2022,2023,4432433.0,16,16,False,,,
2022,2023,4397937.0,16,16,False,,,
2022,2023,4702990.0,4,7,True,,,
2022,2023,4398030.0,17,13,True,,,
2022,2023,4396803.0,4,4,False,,,
2022,2023,4898227.0,13,17,True,,,
2022,2023,4898329.0,12,3,True,,,
2022,2023,4396633.0,3,1,True,,,
2022,2023,4702372.0,15,15,False,,,
2022,2023,4896985.0,12,4,True,,,
2022,2023,4433059.0,16,5,True,,,
2022,2023,4592597.0,11,16,True,,,
2022,2023,4594016.0,11,11,False,,,
2022,2023,4432151.0,13,13,False,,,
2022,2023,4397199.0,1,1,False,,,
2022,2023,4701992.0,10,14,True,,,
2022,2023,4897098.0,12,6,True,,,
2022,2023,4567710.0,11,10,True,,,
2022,2023,4397396.0,2,16,True,,,
2022,2023,4897579.0,17,13,True,,,
2022,2023,4397263.0,12,4,True,,,
2022,2023,4708218.0,12,3,True,,,
2022,2023,4593713.0,13,13,False,,,
2022,2023,4593242.0,6,6,False,,,
2022,2023,4897298.0,7,8,True,,,
2022,2023,4593930.0,13,13,False,,,
2022,2023,4703531.0,11,16,True,,,
2022,2023,4593007.0,10,13,True,,,
2022,2023,4594109.0,2,2,False,,,
2022,2023,4433183.0,1,14,True,,,
2022,2023,4433595.0,13,13,False,,,
2022,2023,4397850.0,4,4,False,,,
2022,2023,4703670.0,1,1,False,,,
2022,2023,4279890.0,4,12,True,,,
2022,2023,4396591.0,4,7,True,,,
2022,2023,4431941.0,4,14,True,,,
2022,2023,4897896.0,7,8,True,,,
2022,2023,4432056.0,3,12,True,,,
2022,2023,4279854.0,13,17,True,,,
2022,2023,4433188.0,14,1,True,,,
2022,2023,4703135.0,12,13,True,,,
2022,2023,4397957.0,3,3,False,,,
2022,2023,4433133.0,14,14,False,,,
2022,2023,4897863.0,1,1,False,,,
2022,2023,4896986.0,16,16,False,,,
2022,2023,4897723.0,3,12,True,,,
2022,2023,4702014.0,6,7,True,,,
2022,2023,4897692.0,8,7,True,,,
2022,2023,4592476.0,0,10,True,,,
2022,2023,4280264.0,13,13,False,,,
2022,2023,4432197.0,7,1,True,,,
2022,2023,4883573.0,14,14,False,,,
2022,2023,4397362.0,0,7,True,,,
2022,2023,4397220.0,14,4,True,,,
2022,2023,4593469.0,9,15,True,,,
2022,2023,4701559.0,7,16,True,,,
2022,2023,4898260.0,10,10,False,,,
2022,2023,4703142.0,14,3,True,,,
2022,2023,4433010.0,16,16,False,,,
2022,2023,4593362.0,9,9,False,,,
2022,2023,4431993.0,4,4,False,,,
2022,2023,4431999.0,1,17,True,,,
2022,2023,4396969.0,1,1,False,,,
2022,2023,4397552.0,8,6,True,,,
2022,2023,4897755.0,8,7,True,,,
2022,2023,4897650.0,5,16,True,,,
2022,2023,4397285.0,13,4,True,,,
2022,2023,4396837.0,6,16,True,,,
2022,2023,4702785.0,6,4,True,,,
2022,2023,4703906.0,10,6,True,,,
2022,2023,4397779.0,4,4,False,,,
2022,2023,4701839.0,3,1,True,,,
2022,2023,4897901.0,4,14,True,,,
2022,2023,4897284.0,5,11,True,,,
2022,2023,4593909.0,12,17,True,,,
2022,2023,4702159.0,15,15,False,,,
2022,2023,4397214.0,3,1,True,,,
2022,2023,4433073.0,6,10,True,,,
2022,2023,4897758.0,12,0,True,,,
2022,2023,4702127.0,14,3,True,,,
2022,2023,4398119.0,10,13,True,,,
2022,2023,4684286.0,1,6,True,,,
2022,2023,4431714.0,10,15,True,,,
2022,2023,4431990.0,15,10,True,,,
2022,2023,4702072.0,17,12,True,,,
2022,2023,4592211.0,13,12,True,,,
2022,2023,4897289.0,4,4,False,,,
2022,2023,4896861.0,4,4,False,,,
2022,2023,4397634.0,6,6,False,,,
2022,2023,4898271.0,12,12,False,,,
2022,2023,4432960.0,13,0,True,,,
2022,2023,4280244.0,14,4,True,,,
2022,2023,4612129.0,7,7,False,,,
2022,2023,4397427.0,14,4,True,,,
2022,2023,4898316.0,12,17,True,,,
2022,2023,4703224.0,10,10,False,,,
2022,2023,4897262.0,10,17,True,,,
2022,2023,4897941.0,4,4,False,,,
2022,2023,4700822.0,10,1,True,,,
2022,2023,4280073.0,17,17,False,,,
2022,2023,4431730.0,4,4,False,,,
2022,2023,4432869.0,10,15,True,,,
2022,2023,4593386.0,4,4,False,,,
2022,2023,4593051.0,10,17,True,,,
2022,2023,4397065.0,7,6,True,,,
2022,2023,4602948.0,6,10,True,,,
2022,2023,4431775.0,10,10,False,,,
2022,2023,4703252.0,5,11,True,,,
2022,2023,4431964.0,15,2,True,,,
2022,2023,4278034.0,6,6,False,,,
2022,2023,4592317.0,9,15,True,,,
2022,2023,4398212.0,0,10,True,,,
2022,2023,4592743.0,7,3,True,,,
2022,2023,4897714.0,5,6,True,,,
2022,2023,4397772.0,15,10,True,,,
2022,2023,4593836.0,16,16,False,,,
2022,2023,4594071.0,3,3,False,,,
2022,2023,4278330.0,13,13,False,,,
2022,2023,4593253.0,3,1,True,,,
2022,2023,4702972.0,1,1,False,,,
2022,2023,4684306.0,0,10,True,,,
2022,2023,4567587.0,3,8,True,,,
2022,2023,4701557.0,17,10,True,,,
2022,2023,4703682.0,16,16,False,,,
2022,2023,4702488.0,13,12,True,,,
2022,2023,4278603.0,15,15,False,,,
2022,2023,4398347.0,13,4,True,,,
2022,2023,4912654.0,12,17,True,,,
2022,2023,4592866.0,7,0,True,,,
2022,2023,4703260.0,8,4,True,,,
2022,2023,4897914.0,13,13,False,,,
2022,2023,4432029.0,1,10,True,,,
2022,2023,4704102.0,15,15,False,,,
2022,2023,4397151.0,16,11,True,,,
2022,2023,4683952.0,4,4,False,,,
2022,2023,4897229.0,0,12,True,,,
2022,2023,4397023.0,16,2,True,,,
2022,2023,4433563.0,6,1,True,,,
2022,2023,4700818.0,9,2,True,,,
2022,2023,4897411.0,6,4,True,,,
2022,2023,4278255.0,1,1,False,,,
2022,2023,4683135.0,4,4,False,,,
2022,2023,4593749.0,4,10,True,,,
2022,2023,4896379.0,13,12,True,,,
2022,2023,4897929.0,1,7,True,,,
2022,2023,4600663.0,15,15,False,,,
2022,2023,4592249.0,1,7,True,,,
2022,2023,4398108.0,10,0,True,,,
2022,2023,4702351.0,3,3,False,,,
2022,2023,4683865.0,3,4,True,,,
2022,2023,4594120.0,12,1,True,,,
2022,2023,4704109.0,4,4,False,,,
2022,2023,4397819.0,14,3,True,,,
2022,2023,4396697.0,10,7,True,,,
2022,2023,4683147.0,3,7,True,,,
2022,2023,4592722.0,13,13,False,,,
2022,2023,4592295.0,6,16,True,,,
2022,2023,4397550.0,11,5,True,,,
2022,2023,4703126.0,15,16,True,,,
2022,2023,4431843.0,3,3,False,,,
2022,2023,4432982.0,10,4,True,,,
2022,2023,4397186.0,1,2,True,,,
2022,2023,4397702.0,4,4,False,,,
2022,2023,4431758.0,3,1,True,,,
2022,2023,4593016.0,15,15,False,,,
2022,2023,4396688.0,13,7,True,,,
2022,2023,4397697.0,16,16,False,,,
2022,2023,4432454.0,3,12,True,,,
2022,2023,4593028.0,13,17,True,,,
2022,2023,4397191.0,13,12,True,,,
2022,2023,4594254.0,13,12,True,,,
2022,2023,4593017.0,10,7,True,,,
2022,2023,4432188.0,6,15,True,,,
2022,2023,4897287.0,16,6,True,,,
2022,2023,4432638.0,14,14,False,,,
2022,2023,4897256.0,13,0,True,,,
2022,2023,4702028.0,13,12,True,,,
2022,2023,4703221.0,16,16,False,,,
2022,2023,4702017.0,10,11,True,,,
2022,2023,4703921.0,7,3,True,,,
2022,2023,4433161.0,16,6,True,,,
2022,2023,4397655.0,10,10,False,,,
2022,2023,4593038.0,2,16,True,,,
2022,2023,4898331.0,3,3,False,,,
2022,2023,4704097.0,3,3,False,,,
2022,2023,4395669.0,14,14,False,,,
2022,2023,4702743.0,2,10,True,,,
2022,2023,4897240.0,12,13,True,,,
2022,2023,4703600.0,10,17,True,,,
2022,2023,4699582.0,16,16,False,,,
2022,2023,4897987.0,8,3,True,,,
2022,2023,4397332.0,10,14,True,,,
2022,2023,4397137.0,1,17,True,,,
2022,2023,4432250.0,13,13,False,,,
2022,2023,4432203.0,4,4,False,,,
2022,2023,4897214.0,7,13,True,,,
2022,2023,4896949.0,13,12,True,,,
2022,2023,4396747.0,15,2,True,,,
2022,2023,4433127.0,7,10,True,,,
2022,2023,4278350.0,13,17,True,,,
2022,2023,4396791.0,14,14,False,,,
2022,2023,4897933.0,13,12,True,,,
2022,2023,4592444.0,1,14,True,,,
2022,2023,4703521.0,3,3,False,,,
2022,2023,4593308.0,4,4,False,,,
2022,2023,4593116.0,12,17,True,,,
2022,2023,4592617.0,9,15,True,,,
2022,2023,4431943.0,14,14,False,,,
2022,2023,4683631.0,9,9,False,,,
2022,2023,4593840.0,2,2,False,,,
2022,2023,4683803.0,17,17,False,,,
2022,2023,4431932.0,13,13,False,,,
2022,2023,4395623.0,9,9,False,,,
