Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Nate Lliteras,Longwood,3,-0.0315617,79.0,18.4,4432036.0
KyKy Tandy,Xavier,10,-0.162416,74.0,14.1,4592606.0
Osborn Shema,Iona,15,4.79098,84.0,14.0,4703016.0
Luke Ruggery,Saint Francis,14,-3.31053,71.0,11.5,4593116.0
Josh Cohen,Saint Francis,8,2.89272,82.0,29.9,4593120.0
Brad McCabe,Saint Francis,12,-0.597743,78.0,13.8,4593119.0
Rienk Mast,Bradley,2,5.00247,81.0,25.4,4592677.0
Miles Gibson,Binghamton,3,-2.80529,78.0,20.9,5106654.0
Ville Tahvanainen,Bradley,12,1.2664,76.0,15.4,4433093.0
Benjamin Bosmans-Verdonk,South Carolina,16,-1.20622,80.0,14.8,4592607.0
Daylen Williams,UT Rio Grande Valley,15,3.80346,80.0,12.9,4592885.0
Noel Coleman,Hawaii,1,0.845793,74.0,19.9,4593795.0
Rick Issanza,Loyola Marymount,13,0.309776,85.0,13.2,4592217.0
Hunter Woods,Portland St.,6,1.93427,78.0,19.4,4592950.0
Zac Ervin,Elon,10,-4.3087,77.0,19.4,4431950.0
Devon Dunn,Campbell,14,-6.71166,73.0,18.8,4431949.0
Brandon Rush,Youngstown St.,11,0.0950386,75.0,23.1,4593240.0
Caleb Fields,Arkansas St.,9,-2.52678,72.0,24.4,4593869.0
Stephen Clark,The Citadel,3,0.011917,80.0,28.1,4593469.0
Trey Anderson,San Jose St.,14,1.72018,79.0,13.5,4593007.0
Cobe Williams,Louisiana Tech,9,3.98858,72.0,30.2,4592858.0
Isaiah Crawford,Louisiana Tech,6,4.56019,78.0,25.5,4592857.0
Terrell Williams Jr.,Southern,3,-1.82364,78.0,14.7,4594110.0
Jalen Gaffney,Florida Atlantic,10,1.20555,75.0,13.4,4431732.0
Seth Lundy,Penn St.,12,5.49425,78.0,21.1,4431775.0
Rahsaan Edwards,South Carolina St.,1,-5.89214,71.0,18.3,4593417.0
Dahmir Bishop,Florida Gulf Coast,6,-1.49684,77.0,15.5,4701028.0
Tyler Stephenson-Moore,Stony Brook,1,-2.7666,75.0,22.8,4592935.0
Daniel Ramsey,Tennessee Tech,7,-9.43227,81.0,18.1,4431762.0
Heru Bligen,Fairleigh Dickinson,8,-2.80386,74.0,18.2,4432944.0
Joe French,Bethune Cookman,14,-5.48116,77.0,17.6,4592996.0
Jaelen House,New Mexico,9,9.24927,72.0,26.7,4431763.0
Desmond Williams,Tennessee Martin,14,-1.87819,73.0,14.5,4593930.0
Lars Thiemann,California,8,-1.4898,85.0,23.6,4433099.0
Zach Freemantle,Xavier,2,6.18536,81.0,24.7,4432869.0
Marcus Domask,Southern Illinois,9,2.78201,78.0,27.9,4431943.0
Trent Brown,Southern Illinois,10,-2.15184,74.0,10.7,4592722.0
Josh Endicott,Tennessee Martin,15,-6.0942,81.0,13.0,4592295.0
Ja'Mier Fletcher,Wagner,16,-2.51526,79.0,16.8,4593038.0
Trayce Jackson-Davis,Indiana,0,13.0651,81.0,30.1,4431684.0
Langston Powell,Louisiana Monroe,12,-1.16364,77.0,10.8,4593909.0
Chance Hunter,Cal Poly,7,-2.16383,78.0,19.4,4592943.0
Joshua Morgan,USC,0,5.09091,83.0,15.4,4431830.0
Romelle Mansel,Jackson St.,15,1.84079,81.0,18.1,4431835.0
Emmanuel Izunabor,High Point,13,-1.17965,80.0,12.5,4431998.0
Bryant Randleman,High Point,5,-2.86974,75.0,20.0,4592743.0
Kuany Kuany,California,3,-1.23746,81.0,22.1,4432021.0
KJ Cunningham,Weber St.,14,-1.12465,74.0,14.7,4592648.0
Robbie Beran,Northwestern,3,2.58814,81.0,15.7,4431737.0
Dekedran Thorn,Alcorn St.,12,0.00961459,76.0,16.6,4594033.0
James Rojas,Wichita St.,6,1.36829,78.0,23.6,4592740.0
Jaylen Forbes,Tulane,11,3.25063,77.0,22.0,4431722.0
Juwan Gary,Nebraska,6,4.13203,78.0,18.2,4431707.0
Ben Sheppard,Belmont,11,2.45912,78.0,26.8,4433076.0
Noah Fernandes,Massachusetts,9,1.22397,71.0,22.1,4431791.0
Juwan Perdue,Jacksonville St.,8,0.392711,78.0,19.8,4433059.0
PJ Fuller II,Washington,5,-1.41093,76.0,20.4,4431717.0
Caleb Mills,Florida St.,9,1.03106,77.0,25.4,4412211.0
Francisco Farabello,Creighton,10,0.887323,75.0,12.6,4431952.0
Aidan Igiehon,Grand Canyon,16,-3.03329,82.0,17.7,4431697.0
Josh Nickelberry,La Salle,14,-1.63643,76.0,20.4,4432845.0
Steele Venters,Eastern Washington,14,-0.599848,79.0,22.6,4592579.0
Dontaie Allen,Western Kentucky,14,-2.04805,78.0,21.7,4431741.0
Ethan Anderson,Wyoming,15,-1.26296,73.0,21.1,4431808.0
Caleb Asberry,Oklahoma St.,11,4.86834,75.0,18.1,4593924.0
Micah Thomas,Nicholls St.,1,-3.12722,72.0,19.9,4897467.0
Jalen Bridges,Baylor,2,9.81222,79.0,17.3,4432946.0
Aaron Estrada,Hofstra,9,4.21308,75.0,29.3,4593385.0
Ayinde Hikim,UMass Lowell,5,-3.1019,71.0,26.3,4431843.0
Taveion White,Binghamton,13,-0.806505,80.0,8.9,4432139.0
Jordan Wright,Vanderbilt,6,4.01584,78.0,25.5,4432920.0
Sherif Gross-Bullock,Bryant,11,-1.49989,77.0,28.1,4431790.0
Julien Wooden,James Madison,3,-0.331045,80.0,20.7,4433127.0
Michael Christmas,Longwood,3,-0.227663,78.0,23.6,4431827.0
Tyler Morman,Southern Miss,13,2.72384,80.0,13.1,4593131.0
Jacob Germany,UTSA,8,-2.89392,83.0,26.9,4432877.0
Jason Jitoboh,Florida,15,1.47205,83.0,15.9,4431788.0
Christian Brown,Tennessee St.,11,-0.567643,78.0,26.6,4431709.0
Omar Payne,Jacksonville,15,0.405097,82.0,15.3,4432825.0
Austin Crowley,Southern Miss,11,3.81176,76.0,24.1,4431758.0
Jalen Graham,Arkansas,13,3.3869,81.0,27.5,4432855.0
Rashaun Agee,Bowling Green,8,-3.13713,80.0,28.5,4593815.0
Ahren Freeman,UT Rio Grande Valley,13,-1.01437,79.0,19.3,4431966.0
Khalil Robinson,Howard,5,-3.36573,72.0,10.2,4432102.0
Charles Smith IV,Old Dominion,10,-3.43694,77.0,18.2,4431798.0
Brice Williams,Charlotte,3,1.84063,79.0,26.2,4592843.0
Jack Forrest,Bucknell,3,-2.13857,77.0,20.4,4701032.0
Keenon Cole,Lindenwood,3,-4.13378,79.0,24.7,4595438.0
Nick Caldwell,Southeastern Louisiana,2,1.58685,79.0,24.4,4594148.0
Kruz Perrott-Hunt,South Dakota,1,-4.49378,75.0,25.6,4394666.0
A.J. Plitzuweit,South Dakota,11,-1.42413,74.0,22.1,4593835.0
Terrell Burden,Kennesaw St.,9,1.5683,70.0,26.2,4592262.0
Nate Jenkins,Green Bay,4,-7.80281,74.0,12.5,4592209.0
Nyzaiah Chambers,Norfolk St.,15,-2.84126,79.0,14.4,4593404.0
Leslie Nkereuwem,Longwood,8,-1.99677,79.0,22.9,4432064.0
Dame Adelekun,Dartmouth,2,9.6418,80.0,30.8,4702963.0
Allen Powell,Rider,10,-3.12342,74.0,18.4,4593364.0
Hunter Goodrick,Cal Baptist,15,0.984001,79.0,19.6,4593836.0
Khalil Turner,Morgan St.,6,-0.93073,80.0,18.5,4593365.0
Daryl Anderson,Norfolk St.,17,-2.65455,78.0,10.0,4593406.0
Masai Olowokere,Central Arkansas,17,-2.24201,77.0,14.7,4596536.0
Caleb Burgess,UNC Asheville,5,-7.13261,75.0,20.3,4592954.0
Josh Vazquez,Montana,10,-0.994543,75.0,17.5,4592603.0
Kyle Owens,UC Riverside,3,0.219258,80.0,19.9,4592602.0
Kadin Shedrick,Virginia,0,10.7727,83.0,16.9,4431710.0
Kalil Thomas,Morehead St.,14,0.310556,77.0,14.7,4592912.0
Connor Nelson,American,12,-1.02152,78.0,12.1,4593072.0
Marcus Filien,Cornell,17,-1.69771,79.0,9.9,4593307.0
Bas Leyte,UNC Greensboro,8,1.65356,82.0,18.4,4593682.0
EJ Williams,Alabama A&M,16,-4.93792,82.0,20.8,4594016.0
Garrett Hicks,Alabama A&M,11,0.242334,72.0,19.4,4594014.0
Camden Vander Zwaag,Air Force,12,2.63998,76.0,16.6,4593028.0
Da'mir Faison,NJIT,15,-1.23903,79.0,13.3,4432978.0
K'Mani Doughty,New Orleans,6,-0.202219,77.0,23.2,4432969.0
Raquan Brown,South Carolina St.,3,-0.77362,75.0,17.9,4432948.0
Dajuan Harris Jr.,Kansas,9,5.39538,73.0,16.9,4431983.0
Tyler Thomas,Hofstra,12,2.44664,75.0,21.5,4593126.0
R.J. McGee,Tulane,12,-0.288197,77.0,11.9,4593828.0
Sean Yoder,Navy,3,-0.177894,75.0,21.3,4433132.0
Tyler Nelson,Navy,3,3.58668,78.0,20.5,4593139.0
Daniel Deaver,Navy,2,3.13515,80.0,28.5,4593145.0
Patrick Dorsey,Navy,14,0.951627,77.0,15.2,4593143.0
Christian Jones,Navy,14,-1.36629,73.0,16.9,4593140.0
John Bowen III,Elon,15,-2.4499,81.0,12.4,4592976.0
Noah Meren,Florida A&M,6,0.603346,77.0,20.0,4408233.0
Neal Quinn,Richmond,2,3.89356,84.0,25.7,4593100.0
Daman Tate,Boston University,17,-4.74998,77.0,21.7,4593079.0
Leo O'Boyle,Lafayette,14,1.23779,79.0,18.4,4432065.0
Ethan Brittain-Watts,Boston University,1,-3.15307,74.0,20.3,4431909.0
Mervin James,Rider,3,-0.465395,79.0,24.8,4592283.0
Brandon Newman,Purdue,3,3.39337,77.0,19.7,4592726.0
Jalen Thomas,Butler,15,1.27157,82.0,19.2,4593903.0
Keshad Johnson,San Diego St.,2,4.97916,79.0,17.4,4431786.0
James Moors,Colorado St.,15,0.901214,82.0,18.0,4593039.0
Eduardo Lane,Siena,16,-3.53094,82.0,20.6,4593096.0
Isaiah Stevens,Colorado St.,9,3.80096,72.0,28.0,4432117.0
Kyle Rose,Fordham,6,4.11855,76.0,16.7,4592315.0
Wheza Panzo,Stetson,14,4.08351,79.0,11.3,4592296.0
Fousseyni Drame,La Salle,3,0.3809,79.0,19.3,4432970.0
Daryl Banks III,St. Bonaventure,1,0.425804,75.0,22.1,4593386.0
Dylan Disu,Texas,2,9.24705,81.0,20.2,4432866.0
Volodymyr Markovetskyy,San Francisco,13,0.755105,86.0,17.2,4592672.0
Mykel Derring,Merrimack,10,-4.84425,74.0,11.0,4594254.0
Mikey Watkins,UMass Lowell,5,-1.57724,71.0,13.4,4594256.0
Kareem Reid,Gardner Webb,8,1.14891,81.0,22.2,4592662.0
Jared Coleman-Jones,Middle Tennessee,15,-4.17667,82.0,19.6,4702730.0
Damani McEntire,Bethune Cookman,4,-1.49138,76.0,13.3,4592639.0
Miguel Ayesa,William & Mary,17,-4.95822,77.0,19.4,4592988.0
Blondeau Tchoukuiegno,Cal Baptist,5,-1.25838,74.0,20.4,4593989.0
Kyle Rode,Liberty,11,4.49072,79.0,20.2,4592272.0
Shiloh Robinson,Liberty,15,3.18894,79.0,17.1,4592271.0
Charles Coleman,Saint Joseph's,15,0.0940733,84.0,11.7,4431807.0
Ludgy Debaut,East Carolina,16,-2.33604,84.0,13.6,4592970.0
Andrei Savrasov,Georgia Southern,2,4.30606,79.0,23.3,4433073.0
Russel Tchewa,South Florida,13,0.226178,84.0,18.3,4432888.0
Terrence Shannon Jr.,Illinois,11,5.34785,78.0,26.9,4432847.0
Tyreek Smith,Oklahoma St.,0,6.85805,81.0,16.0,4431764.0
Donovan Clay,Missouri St.,3,2.65912,80.0,25.1,4592730.0
Bryce Okpoh,Canisius,16,-2.83722,79.0,13.7,5107179.0
Carter Murphy,Air Force,11,-1.63233,76.0,22.8,4432057.0
Maleeck Harden-Hayes,UNC Wilmington,12,1.27857,79.0,17.2,4431974.0
Travis Evee,Rice,1,-2.20441,73.0,23.5,4593712.0
Dean Keeler,UC Irvine,13,4.55722,83.0,13.2,4592962.0
Austin Johnson,North Carolina A&T,7,-3.93079,81.0,14.6,4592959.0
Noah Waterman,BYU,7,-0.506417,83.0,16.2,4593355.0
Justin Hohn,UC Irvine,5,0.472617,74.0,25.4,4433009.0
John McGriff,Binghamton,10,-8.23424,72.0,21.7,4432056.0
Brenton Mills,Bowling Green,17,-2.40306,75.0,10.8,4592891.0
Yvan Ouedraogo,Grand Canyon,16,-0.129051,81.0,13.4,4592706.0
Josh Oduro,George Mason,2,5.4324,81.0,29.7,4432068.0
Marcus Sasser,Houston,11,8.28721,74.0,24.9,4432107.0
Justin Winston,Coppin St.,3,-6.55779,80.0,22.9,4431854.0
Tre Gomillion,Missouri,6,2.0199,76.0,17.2,4592883.0
Miles Brown,Ohio,11,1.92188,73.0,17.1,4593449.0
Greg Outlaw,Pacific,7,-2.80436,76.0,19.8,4593242.0
Trevian Tennyson,Texas A&M Corpus Chris,14,-1.22138,76.0,22.8,4897296.0
Shon Robinson,Austin Peay,15,-2.98193,81.0,20.2,4593017.0
Joey Reilly,Sacred Heart,11,-2.40789,72.0,17.2,4593093.0
Mark Freeman,Morehead St.,9,0.660014,71.0,27.9,4432988.0
Samari Curtis,Bowling Green,9,-1.01647,76.0,25.4,4431792.0
Akol Arop,Nebraska Omaha,7,-4.53427,77.0,21.5,4431820.0
Cedric Henderson Jr.,Arizona,12,5.29897,78.0,16.6,4592657.0
Kevin Cross,Tulane,3,1.71587,80.0,25.2,4592703.0
T.J. Weeks Jr.,Massachusetts,14,-0.216362,76.0,16.9,4433108.0
Sean East II,Missouri,11,0.24414,75.0,18.8,4592453.0
Joe Petrakis,Illinois St.,4,-8.0445,82.0,18.4,4592211.0
Tre Mitchell,West Virginia,2,5.47054,81.0,20.2,4432840.0
Naheem McLeod,Florida St.,0,-0.564849,88.0,16.3,4897004.0
Tyler Burton,Richmond,3,1.87595,79.0,27.8,4431914.0
Michael Moreno,Eastern Kentucky,12,4.80667,79.0,16.1,4431810.0
Damian Dunn,Temple,1,0.867509,77.0,26.1,4431946.0
Josh Pierre-Louis,UC Santa Barbara,6,0.799291,76.0,22.2,4431795.0
Tariq Balogun,Binghamton,8,-5.79384,82.0,21.8,4593475.0
Brayden Parker,Idaho St.,2,2.05845,80.0,28.7,4592600.0
Greg Gantt,N.C. State,7,2.19289,80.0,8.3,4431711.0
Isiaih Mosley,Missouri,9,-0.0727552,77.0,29.2,4432879.0
Isaiah Hill,Fresno St.,1,0.0543814,72.0,24.8,4593830.0
Dexter Akanno,Oregon St.,5,-3.7509,77.0,22.0,4431877.0
Symir Torrence,Syracuse,5,-2.22329,75.0,15.6,4431696.0
Brian Taylor,Central Michigan,3,-2.29163,78.0,21.6,4593256.0
Raymond Somerville,Delaware St.,16,-3.9604,83.0,15.2,4432115.0
Deonte Billups,Purdue Fort Wayne,17,-1.23156,76.0,19.2,4593718.0
Antonio Reeves,Kentucky,14,1.19,77.0,23.2,4592686.0
Isaiah Hawthorne,San Francisco,15,2.19858,80.0,16.3,4431975.0
Garren Davis,Green Bay,5,-6.60805,76.0,23.4,4593123.0
Rylan Jones,Utah St.,5,0.14687,72.0,16.2,4431751.0
Jeremiah Davenport,Cincinnati,14,4.6615,79.0,17.7,4592898.0
Russell Dean,Hampton,5,-7.75418,77.0,26.5,4592665.0
Keeshawn Kellman,Princeton,8,-0.430481,81.0,24.3,4597867.0
Tosan Evbuomwan,Princeton,9,4.46383,80.0,28.3,4597865.0
Tyler Millin,Middle Tennessee,17,-3.17185,79.0,16.3,4592866.0
DJ Rodman,Washington St.,3,5.983,78.0,16.0,4432103.0
Lamar Wright,SIU Edwardsville,7,-3.39587,79.0,17.2,4593691.0
Nick Fiorillo,Vermont,17,-4.68858,79.0,20.8,4592946.0
Jae'Lyn Withers,Louisville,3,-2.13653,81.0,20.7,4431740.0
Kalib Boone,Oklahoma St.,2,8.27224,81.0,24.6,4432854.0
Chris Harris Jr.,Oklahoma St.,4,0.365576,74.0,14.2,4592267.0
Marcus Watson,North Carolina A&T,1,-5.36375,78.0,28.8,4897640.0
Rob Perry,Murray St.,14,-0.617981,76.0,21.3,4592297.0
Keylan Boone,Pacific,12,2.87588,80.0,26.1,4431901.0
Avery Anderson III,Oklahoma St.,9,3.22908,75.0,25.4,4432851.0
Chris Ledlum,Harvard,2,4.0701,78.0,31.1,4431728.0
Omari Moore,San Jose St.,9,4.87046,78.0,28.1,4593095.0
Blake Lampman,Oakland,10,-1.12688,75.0,16.7,4593343.0
Noah Thomasson,Niagara,9,0.259249,75.0,30.2,4593752.0
Dan Oladapo,North Carolina Central,8,-2.71761,80.0,19.8,4593340.0
Yusuf Jihad,Eastern Michigan,10,-6.46415,79.0,17.6,4593347.0
Idan Tretout,Harvard,11,-0.0062146,76.0,22.8,4432930.0
Isaiah Thompson,Florida Gulf Coast,1,-0.91189,73.0,24.6,4431749.0
Luka Sakota,Harvard,10,-2.7406,78.0,15.6,4593336.0
Sean Conway,VMI,14,-2.10755,77.0,20.9,4593716.0
Zyon Pullin,UC Riverside,9,1.6398,76.0,28.5,4592979.0
Ibrahima Diallo,San Jose St.,0,4.73033,84.0,20.9,4592720.0
Savion Gallion,Louisiana Monroe,1,-5.46441,76.0,23.0,4593408.0
Calvin Solomon,UTEP,6,3.49885,79.0,23.0,4594155.0
Nate Ferguson,Drake,13,2.79855,80.0,12.8,4432981.0
Joseph Yesufu,Kansas,17,-0.806072,72.0,17.4,4431856.0
Jordan Minor,Merrimack,0,4.73282,80.0,31.3,4594263.0
Ziggy Reid,Merrimack,3,-2.07925,78.0,22.7,4594264.0
Jordan McKoy,Merrimack,10,-4.86571,77.0,9.0,4594265.0
Keyshaun Langley,UNC Greensboro,11,5.62597,73.0,22.7,4431864.0
James Glisson III,Mercer,7,-1.80743,79.0,18.0,4593676.0
Chase Johnston,Florida Gulf Coast,1,0.0889357,75.0,24.2,4612709.0
Kamar Robertson,Mercer,11,1.25922,72.0,21.2,4593674.0
Donta Scott,Maryland,3,3.81425,80.0,21.6,4432852.0
Makhi Mitchell,Arkansas,2,10.037,81.0,15.9,4431708.0
Makhel Mitchell,Arkansas,0,7.54427,82.0,14.0,4431777.0
Devan Cambridge,Arizona St.,15,4.1692,78.0,18.5,4567588.0
Lior Berman,Auburn,17,0.810616,76.0,11.8,4592748.0
Dardan Kapiti,Eastern Kentucky,16,-1.11204,82.0,17.8,4432013.0
C.J. Jackson,UT Rio Grande Valley,7,-6.40246,79.0,18.5,4592452.0
Kyle Sturdivant,Georgia Tech,1,-1.92031,75.0,22.8,4431774.0
Dearon Tucker,Cal St. Northridge,7,-7.15369,82.0,19.5,4431844.0
Julien Franklin,Cal Poly,7,-1.54462,79.0,13.0,4431954.0
Jarod Lucas,Nevada,14,1.00491,76.0,23.1,4431765.0
Gianni Hunt,Sacramento St.,5,-3.52369,76.0,18.9,4431815.0
Jayvis Harvey,Tennessee Tech,14,-1.25783,77.0,20.3,4431985.0
Chico Carter Jr.,South Carolina,14,-0.134333,75.0,15.6,4593683.0
Bryan Greenlee,Florida Atlantic,1,2.39275,72.0,17.1,4592701.0
Tyrese Samuel,Seton Hall,2,5.01933,82.0,23.5,4432105.0
Connor Withers,UMass Lowell,6,2.35754,79.0,16.4,4592914.0
Aaron Deloney,Vermont,11,1.70528,72.0,25.1,4431940.0
Jake van der Heijden,Bucknell,17,-4.08942,81.0,14.8,4593081.0
Alex Timmerman,Bucknell,8,0.41093,81.0,22.8,4593082.0
Da'Shawn Phillip,Maryland Eastern Shore,6,0.658853,77.0,18.1,4593381.0
Kevon Voyles,Maryland Eastern Shore,6,2.39821,75.0,25.3,4593380.0
Paul Mulcahy,Rutgers,6,3.43051,79.0,17.7,4432849.0
Jovan Blacksher Jr.,Grand Canyon,1,0.122535,71.0,22.8,4431826.0
Zahad Munford,Grambling St.,17,-0.46256,75.0,14.9,4594070.0
Tra'Michael Moton,Grambling St.,5,-0.573982,73.0,19.1,4594071.0
Cameron Brown,Saint Joseph's,3,1.47245,77.0,20.2,4592476.0
Elijah Pepper,UC Davis,9,4.14231,76.0,30.8,4432077.0
Jordan Rawls,Western Kentucky,1,-6.04501,74.0,26.1,4593292.0
John Tonje,Colorado St.,3,1.10169,77.0,23.5,4593043.0
Parker Weiss,Iona,17,-1.04409,74.0,6.5,4593317.0
Fletcher Abee,UNC Asheville,14,-0.028,75.0,11.7,4432931.0
Roscoe Eastmond,Southeastern Louisiana,5,-5.6716,69.0,18.6,4593700.0
Mo Arnold,Southern Miss,5,-0.921038,73.0,15.5,4592260.0
Caleb Grill,Iowa St.,11,4.11193,75.0,15.4,4431973.0
Kamari Williams,Miami OH,17,-5.16266,79.0,15.3,4592182.0
JJ Riggins,Quinnipiac,8,-4.47329,78.0,21.8,4432089.0
Brendan McGuire,Sacred Heart,5,-6.58522,79.0,20.8,4433042.0
Morgan Safford,Miami OH,3,-0.0361835,77.0,22.2,4593739.0
RaeQuan Battle,Montana St.,11,1.01148,77.0,28.1,4431726.0
Thatcher Stone,Stonehill,7,-8.7578,78.0,20.4,4592989.0
Xavier Cork,TCU,13,3.18538,81.0,14.3,4593722.0
Bernardo da Silva,Hawaii,8,1.29948,81.0,20.4,4431868.0
Malcolm Dandridge,Memphis,0,4.07177,81.0,19.2,4431738.0
Lucas Stieber,Gardner Webb,5,-1.05857,75.0,13.1,4592889.0
Jordan Dingle,Penn,11,2.12801,75.0,32.2,4593351.0
Keegan Records,Colgate,2,6.22569,82.0,23.4,4593089.0
Jonah Charles,Penn,12,-0.457091,76.0,12.2,4593350.0
Tevin Brewer,Duquesne,1,-1.64329,68.0,16.1,4592852.0
Max Martz,Penn,12,2.49991,78.0,15.3,4593353.0
Max Lorca-Lloyd,Penn,0,3.94591,81.0,13.2,4431800.0
Lucas Monroe,Penn,7,2.00822,78.0,14.4,4593352.0
Moulaye Sissoko,North Texas,13,2.49464,81.0,14.6,4431824.0
Quinten Post,Boston College,2,3.7291,84.0,27.6,4593016.0
Tyson Jackson,New Orleans,15,-4.89649,81.0,20.7,4431818.0
Golden Dike,Loyola MD,8,-1.70816,82.0,22.4,4593122.0
Devin Butts,North Carolina Central,14,-3.57935,77.0,18.5,4432952.0
Quincy Olivari,Rice,1,-1.68889,75.0,27.7,4432070.0
Jan Zidek,Pepperdine,17,-3.57241,81.0,20.4,4593792.0
Owen McCormack,Presbyterian,3,-0.678864,81.0,15.9,4592758.0
Marlon Taylor,IU Indy,7,-7.78559,77.0,18.7,4404202.0
Tommy Bruner,Denver,1,-3.15155,73.0,27.6,4592767.0
Wilfried Likayi,Coastal Carolina,7,-3.82372,81.0,15.5,4593814.0
Khydarius Smith,USC Upstate,8,-3.48536,80.0,23.5,4433079.0
Damari Monsanto,Wake Forest,12,2.75412,78.0,23.1,4432916.0
Tristen Newton,Connecticut,9,7.04179,77.0,21.5,4592965.0
Brandon Suggs,UCF,6,1.28207,78.0,19.2,4592966.0
Nick Johnson,New Hampshire,7,-2.70071,76.0,23.7,4593988.0
Trevin Dorius,Utah St.,0,3.67373,85.0,21.7,4066764.0
Jacob Groves,Oklahoma,14,2.40965,81.0,17.6,4592583.0
Oscar Tshiebwe,Kentucky,2,10.2971,81.0,24.5,4432827.0
Sean McNeil,Ohio St.,14,3.03583,76.0,15.9,4592306.0
J'Wan Roberts,Houston,0,9.75769,79.0,18.3,4433068.0
D.J. Jeffries,Mississippi St.,7,2.10351,79.0,18.1,4431682.0
Jake Kyman,Wyoming,14,-3.36854,79.0,21.0,4432876.0
Drew Lowder,Cleveland St.,1,-1.39018,73.0,20.7,4431859.0
Russell Jones Jr,Western Carolina,1,0.0306964,68.0,14.6,4592771.0
Marko Lukic,Denver,17,-3.35724,79.0,16.7,4432042.0
Kenan Sarvan,Stony Brook,17,-4.81606,82.0,18.2,4593001.0
Jon Dos Anjos,UTEP,17,-4.3231,80.0,20.0,4431944.0
John-Michael Wright,Oklahoma St.,1,2.58981,73.0,18.4,4592741.0
Brenden Tucker,Georgia St.,1,-3.63527,75.0,23.2,4597990.0
Trevon Reddish-Rhone,Presbyterian,7,-5.07228,76.0,18.6,4597991.0
Dan Petcash,Binghamton,12,-0.404282,76.0,15.1,4592893.0
Justin Moore,Villanova,11,2.87821,76.0,24.0,4592491.0
Chris Arcidiacono,Villanova,14,3.00177,76.0,8.3,4592490.0
Lok Wur,Oregon,3,1.58701,81.0,14.1,4565434.0
Chandler Lawson,Memphis,15,4.83395,79.0,13.3,4431721.0
Boo Buie,Northwestern,9,4.28187,74.0,28.7,4592712.0
Christian Ray,Delaware,8,1.66244,78.0,16.3,4592448.0
Noah Carter,Missouri,12,3.67182,78.0,21.6,4431923.0
Adam Cisse,Manhattan,8,0.261983,82.0,14.3,4593329.0
James Betz,Northern Iowa,17,-3.42857,78.0,19.7,4431904.0
Cyrus Largie,Florida Gulf Coast,7,-1.1316,75.0,16.9,4592249.0
Tre Williams,Duquesne,15,1.29273,79.0,16.3,4432147.0
Jordan Walker,UAB,9,5.52869,71.0,30.4,4396656.0
Paxson Wojcik,Brown,11,3.59503,77.0,21.0,4433125.0
EJ Bellinger,Belmont,12,0.815355,76.0,20.5,4593461.0
Avery Felts,Arkansas St.,14,0.127424,74.0,13.9,4431959.0
Mario McKinney Jr.,UTEP,7,-3.02994,73.0,25.6,4896928.0
Malcolm Farrington,Arkansas St.,10,-5.77578,75.0,18.9,4431957.0
Tray Jackson,Seton Hall,3,-1.83574,82.0,22.5,4593010.0
Joe Pridgen,Northeastern,7,-2.89099,77.0,22.7,4432092.0
Sam Freeman,Pacific,16,0.757096,82.0,13.8,4702254.0
Jubrile Belo,Montana St.,8,2.19136,81.0,26.9,4592617.0
Tyson Walker,Michigan St.,11,5.35252,73.0,22.1,4432129.0
Dakota Rivers,Florida Gulf Coast,12,2.28338,80.0,14.8,4592248.0
Qwanzi Samuels,George Washington,17,-3.17058,81.0,14.1,4592251.0
Quincy Guerrier,Oregon,3,2.79364,80.0,19.0,4432996.0
Joseph Girard III,Syracuse,1,-1.65827,73.0,24.7,4431746.0
Maks Klanjscek,Houston Christian,1,-4.9575,76.0,23.8,4593967.0
Chase Adams,Jackson St.,5,-3.36591,68.0,18.8,5107383.0
Jaren Holmes,Iowa St.,9,1.55434,76.0,25.8,4701016.0
Jesse Edwards,Syracuse,2,7.76844,83.0,21.8,4431816.0
Max Abmas,Oral Roberts,11,4.26163,72.0,27.5,4432932.0
Dominic Brewton,Alcorn St.,1,-1.63311,76.0,26.9,4594037.0
Tre Armstrong,Cal Baptist,14,0.180196,78.0,14.9,4593806.0
Reed Nottage,Cal Baptist,14,1.21572,79.0,14.0,4593807.0
Michael Shanks,Belmont,7,-3.35641,78.0,16.1,4433075.0
Sam Hofman,Houston Christian,3,-3.21001,77.0,13.6,4592901.0
DeAntoni Gordon,Little Rock,3,-2.10441,80.0,19.6,4431789.0
Moses Bol,Milwaukee,13,2.8844,85.0,11.6,4593840.0
Darin Green Jr.,Florida St.,14,0.115659,77.0,20.4,4593839.0
Harwin Francois,McNeese St.,12,-1.52451,77.0,11.8,4592723.0
T.J. Bickerstaff,Boston College,8,2.63062,81.0,19.7,4592778.0
Mate Okros,Drexel,14,-0.896224,78.0,11.1,4592777.0
Patrick McCaffery,Iowa,3,2.31592,81.0,21.0,4432836.0
Essam Mostafa,Coastal Carolina,8,-1.6223,81.0,21.2,4433052.0
Deshawndre Washington,New Mexico St.,7,0.0990507,79.0,22.3,4593138.0
Cam Spencer,Rutgers,11,8.26776,76.0,19.7,4433083.0
Brendan Wenzel,Wyoming,14,1.69047,79.0,14.8,4433110.0
Branden Carlson,Utah,2,7.31885,84.0,27.1,4592435.0
Perry Cowan,Brown,17,-3.36937,76.0,16.0,4432960.0
Dan Friday,Brown,9,0.532134,76.0,24.7,4593253.0
