Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Cam Carter,LSU,11,2.70303,75.0,24.5,4898380.0
Alden Applewhite,Murray St.,3,-0.14683,79.0,17.3,4898382.0
Josh Odunowo,UMBC,8,-0.618723,78.0,21.7,4702976.0
Zach Martini,Rutgers,12,2.76366,79.0,11.0,4898236.0
Pedro Lopez Sanvicente,Denver,15,0.690216,80.0,18.2,4897291.0
Touko Tainamo,Wyoming,7,-1.00143,81.0,22.0,4897292.0
Frankie Fidler,Michigan St.,3,4.23216,79.0,21.6,4897263.0
Caleb Furst,Purdue,8,4.73037,82.0,13.7,4433598.0
Trey Kaufman-Renn,Purdue,2,7.26151,81.0,31.1,4897438.0
Aboubacar Traore,Louisville,8,3.20022,77.0,20.6,4897670.0
Treyton Thompson,Stetson,15,-4.89653,83.0,19.0,4610141.0
Fousseyni Traore,BYU,2,8.05441,78.0,23.2,4712348.0
Brandon Love,Nevada,13,1.97603,82.0,16.9,4897159.0
Tanahj Pettway,Prairie View A&M,1,-7.42393,74.0,28.7,4897992.0
Benny Williams,UCF,7,0.743328,81.0,16.7,4575472.0
Taine Murray,Virginia,14,-1.74853,77.0,14.9,4692906.0
Corey Tripp,Wofford,9,0.614746,74.0,27.4,4897355.0
Mekhi Collins,Nicholls St.,13,-0.730877,80.0,12.0,4897326.0
Ben Nau,St. Thomas,11,-0.261249,74.0,16.9,4897240.0
Langston Love,Baylor,14,2.87128,77.0,17.2,4433265.0
Ryan Dufault,St. Thomas,6,0.839341,72.0,20.5,4897245.0
Noa Gonsalves,Utah Tech,14,-1.07601,73.0,18.2,4896874.0
Elijah Stephens,American,9,-1.2395,69.0,23.5,4897139.0
Daylen Berry,Charleston Southern,5,-1.07783,76.0,22.8,4897458.0
Des Watson,Loyola Chicago,1,0.734946,77.0,21.9,4897098.0
Kino Lilly Jr.,Brown,1,-1.85748,72.0,26.1,4898208.0
Raekwon Horton,UTSA,6,1.73589,78.0,18.2,4896996.0
Reyne Smith,Louisville,14,5.10533,74.0,16.9,4896994.0
Ben Burnham,Virginia Tech,3,2.71807,79.0,17.3,4896997.0
Lyndel Erold,Brown,17,-0.636713,75.0,16.6,4898207.0
D.J. Smith,Robert Morris,1,-2.87879,72.0,17.9,4897215.0
Quion Burns,Maine,3,-2.60311,77.0,23.4,4897990.0
Bensley Joseph,Providence,9,3.34615,74.0,23.8,4683753.0
Darius DeAveiro,Valparaiso,5,-1.04842,72.0,12.4,4897486.0
Cesare Edwards,Georgia St.,3,-0.0595156,82.0,24.7,4708074.0
Milos Ilic,Loyola MD,2,1.19591,82.0,30.2,4897890.0
David Brown III,Loyola MD,14,-3.85307,77.0,11.9,4897893.0
Kam Jones,Marquette,9,8.48581,76.0,29.2,4697268.0
"Kyle Cuffe, Jr.",Syracuse,1,-2.80627,74.0,23.7,4816087.0
Jao Ituka,Jacksonville St.,1,-3.05478,73.0,22.4,4896378.0
Emarion Ellis,Nicholls St.,7,-0.103189,77.0,14.5,4698721.0
Julian Hammond III,Colorado,9,1.59565,75.0,24.2,4692907.0
Blake Peters,Princeton,12,0.582886,73.0,14.2,4898233.0
Nate Tshimanga,New Mexico St.,16,-1.64227,82.0,16.2,4709322.0
AJ Braun,Cal Baptist,15,-2.4346,81.0,23.7,4709318.0
Joshua Beadle,Boston College,5,-1.81518,75.0,20.1,4698718.0
Geronimo Rubio De La Rosa,Columbia,11,1.26839,74.0,22.4,4898213.0
Ryan Kiachian,Cornell,7,-2.56722,82.0,23.6,4898216.0
Nazir Williams,Cornell,11,0.385659,75.0,25.8,4898217.0
Elvin Edmonds IV,Bucknell,11,-2.65757,74.0,17.1,4897911.0
Josh Bascoe,Bucknell,9,0.38026,72.0,24.2,4897913.0
Tuongthach Gatkek,Little Rock,0,3.4679,81.0,17.4,4896453.0
Simas Lukosius,Cincinnati,11,3.03847,78.0,20.6,4897411.0
Zeke Mayo,Kansas,11,4.84131,76.0,22.4,4897251.0
Kezza Giffa,High Point,11,0.162661,74.0,25.2,4897575.0
Jordan Battle,Coastal Carolina,14,-1.15361,74.0,19.9,4896969.0
Will McClendon,San Jose St.,1,0.0836099,74.0,20.5,4433275.0
Quentin Diboundje,Rhode Island,7,-3.72456,77.0,16.5,4896479.0
Jordan Roberts,Texas A&M Corpus Chris,1,-1.5195,76.0,22.1,4897299.0
Owen Dease,Texas A&M Corpus Chris,3,1.06555,80.0,18.5,4897302.0
Jahmai Mashack,Tennessee,6,9.12719,76.0,12.2,4683934.0
Rahdir Hicks,Towson,10,-3.62066,72.0,12.6,4897712.0
Robert McCray,Jacksonville,9,1.61761,76.0,32.4,4685802.0
Quimari Peterson,East Tennessee St.,9,4.46426,73.0,27.4,4897465.0
Kaleb Stewart,South Dakota,1,-3.90069,75.0,20.6,4897498.0
Will Allen,Louisiana Tech,13,-1.79426,79.0,11.6,4897501.0
Andrew McConnell,USC Upstate,10,-6.57079,74.0,18.2,4897705.0
Devon Savage,Merrimack,12,-1.44856,76.0,15.4,4897703.0
Julian Mackey,Houston Christian,1,-3.69273,74.0,30.7,4719433.0
Noah Robledo,Columbia,14,-4.47625,77.0,16.8,4683745.0
Denver Jones,Auburn,11,5.34705,76.0,17.7,4897493.0
Jake Tavroff,Columbia,15,-0.634503,81.0,16.4,4898215.0
Michael Gray Jr.,Nicholls St.,14,1.53958,74.0,21.1,4710354.0
Aquan Smart,North Carolina Central,5,-3.49518,75.0,18.4,4590400.0
Artese Stapleton,Eastern Illinois,5,-1.81301,75.0,24.5,4708648.0
Juan Reyna III,Jackson St.,10,-5.65228,75.0,17.9,4897872.0
Jayme Mitchell Jr.,Jackson St.,14,-1.32641,77.0,21.2,4897873.0
Derrick Tezeno,Southern,15,-2.57053,77.0,15.5,4896946.0
Great Osobor,Washington,2,5.55258,80.0,29.6,4897921.0
Sam Hoiberg,Nebraska,6,4.47277,72.0,10.3,4897432.0
Daniel Ortiz,North Alabama,10,-0.9813,72.0,19.9,4897604.0
Quaran McPherson,Northern Illinois,3,-4.73066,76.0,24.3,4432524.0
Alex Tew,Weber St.,8,-0.244442,83.0,17.3,4897981.0
Tahron Allen,Delaware,17,-6.43862,76.0,18.4,4599446.0
James Okonkwo,Akron,8,1.18001,80.0,19.2,4897777.0
Mike Mitchell Jr.,Minnesota,10,0.416335,74.0,17.9,4897176.0
Davon Barnes,Mississippi,17,2.93207,76.0,14.2,4897774.0
Kolby Granger,Texas Southern,15,1.16249,77.0,16.0,4897772.0
Kevin Kalu,UTEP,13,-0.810082,81.0,15.8,4897577.0
Christopher Mantis,Maine,12,0.098213,79.0,17.8,4897226.0
Allen Strothers,East Tennessee St.,5,-4.80306,73.0,14.9,4897387.0
Brayon Freeman,Bethune Cookman,1,-3.68822,74.0,29.5,4613126.0
Wes Peterson,Binghamton,15,-3.85211,78.0,14.9,4897008.0
Oscar Berry,North Florida,17,-1.7446,77.0,8.4,4897999.0
Anquan Hill,Sacred Heart,12,2.38681,81.0,18.1,4709320.0
Tre Carroll,Florida Atlantic,2,5.42801,79.0,25.0,4684289.0
Niyi Olabode,UC Riverside,17,0.521934,77.0,12.7,4897682.0
Saiyd Burnside,Florida A&M,8,-0.475113,81.0,15.8,4899685.0
Ethan Butler,Northern Illinois,15,-3.24883,79.0,19.2,4898117.0
Arthur Kaluma,Texas,2,5.89486,79.0,21.8,4433599.0
Quincy Allen,Chicago St.,7,-4.92318,80.0,23.3,4433257.0
Mason Miller,Creighton,17,-0.136208,81.0,9.2,4683755.0
John Christofilis,Seattle,10,-4.61558,75.0,21.4,4433606.0
Zek Montgomery,Bradley,14,-1.26561,78.0,21.4,4897446.0
Byron Ireland,Nicholls St.,1,-2.25919,73.0,25.3,4897160.0
John Camden,Delaware,12,2.04463,80.0,21.7,4684155.0
Johnathan Lawson,Little Rock,11,2.32011,79.0,21.0,4432589.0
Chris Morgan,Monmouth,16,-9.82662,81.0,22.6,4897522.0
Aaron Scott,St. John's,6,6.85308,79.0,14.7,4897517.0
Peter Filipovity,New Mexico St.,3,1.86149,79.0,27.1,4897167.0
Clark Slajchert,USC,11,-0.492603,73.0,19.1,4702954.0
Alex Crawford,Fresno St.,15,-0.450706,79.0,18.8,4897620.0
Davion Everett,South Carolina St.,2,4.20883,78.0,19.1,5113975.0
Bryce Zephir,Montana St.,5,-4.55237,76.0,18.7,4897519.0
Scottie Ebube,Wyoming,13,-3.55409,82.0,26.8,4897482.0
Troy D'Amico,DePaul,14,1.5825,79.0,12.1,4897483.0
Foster Wonders,Green Bay,10,-6.80182,77.0,16.9,4897481.0
Trey Moss,George Washington,17,-2.20904,75.0,16.5,4708220.0
Legend Geeter,Detroit Mercy,7,-3.88353,80.0,20.4,4684296.0
Rafael Castro,George Washington,13,8.32749,83.0,21.8,4684443.0
Corey Perkins,Delaware St.,4,-8.24861,74.0,18.2,4897761.0
Jerry Ngopot,Louisiana Monroe,7,-6.70124,83.0,16.3,4898257.0
Adetokunbo Bakare,Saint Peter's,14,-0.964122,74.0,16.2,4590362.0
Sam Silverstein,Cal Baptist,6,3.34267,78.0,11.9,4702961.0
Jordan Jefferson,Little Rock,6,-2.60963,76.0,20.1,4897214.0
RJ Melendez,Mississippi St.,3,4.4633,79.0,19.1,4683738.0
Chris Walker,Binghamton,1,-2.66287,78.0,20.8,4897213.0
Ben Schwieger,Northern Iowa,15,0.84402,80.0,17.2,4897474.0
Ayodele Taiwo,Howard,0,-1.06235,81.0,15.9,4897770.0
Julius Rollins,Western Illinois,17,-4.50955,79.0,18.4,4898315.0
Devin McGlockton,Vanderbilt,2,8.72936,79.0,18.3,4791227.0
Tyson Degenhart,Boise St.,2,6.59183,80.0,23.8,4898260.0
Kobe Young,Cal St. Fullerton,7,-7.18035,79.0,20.3,4898261.0
RJ Keene,Boise St.,6,6.87342,79.0,9.3,4683941.0
Jaeden Zackery,Clemson,11,6.55084,74.0,17.8,4896615.0
Leonardo Bettiol,Abilene Christian,8,-0.642204,80.0,25.0,4896505.0
Jayden Nunn,Baylor,14,4.66638,76.0,14.6,4896614.0
Nick Kern,Penn St.,2,4.73771,78.0,21.8,4684145.0
Jalen Breazeale,Morehead St.,5,-9.33512,71.0,19.4,4897648.0
Jordan Gainey,Tennessee,11,6.3535,76.0,20.7,4897649.0
Keshon Gilbert,Iowa St.,9,3.97269,76.0,24.5,4585618.0
Jalen DeLoach,Loyola Chicago,0,4.71409,81.0,25.0,4432483.0
Nick Davidson,Nevada,2,6.27621,81.0,24.9,4699440.0
Duncan Powell,Georgia Tech,3,1.64563,80.0,19.5,4565204.0
Brandon Johnson,Miami FL,3,1.62863,80.0,18.4,4897055.0
Blake Barker,Army,10,-5.4404,74.0,11.4,4897931.0
"Corey Floyd, Jr.",Providence,3,1.80723,76.0,17.9,4684718.0
Sam Alajiki,Oral Roberts,3,-3.97465,79.0,22.2,4708166.0
Kyrell Luc,Longwood,9,0.709847,71.0,22.3,4897904.0
Caleb Kenney,Holy Cross,8,-3.95694,78.0,24.3,4897907.0
Saint Thomas,USC,6,4.68629,79.0,18.4,4897471.0
Tyrese Hunter,Memphis,11,3.11634,72.0,20.2,4683751.0
Ja'Vier Francis,Houston,0,8.58499,80.0,18.1,4684301.0
Maximus Edwards,Duquesne,3,-0.551747,77.0,22.7,4897708.0
Malik Lamin,Southern Utah,13,-3.12822,83.0,8.9,4897848.0
Demari Williams,Houston Christian,7,-5.48341,77.0,21.1,4691165.0
Jamiya Neal,Creighton,6,4.98082,77.0,21.8,4837237.0
Isaiah Walker,Belmont,3,1.84884,77.0,16.3,4897261.0
Will Richard,Florida,12,9.61457,76.0,17.4,4897262.0
Kaleb Washington,Florida A&M,4,-10.1917,80.0,22.3,4684293.0
Malachi Smith,Dayton,9,0.948802,72.0,24.6,4683861.0
Ben Middlebrooks,N.C. State,2,4.58844,82.0,20.0,4684998.0
Jackie Johnson III,Fordham,9,-0.706493,71.0,30.8,4897088.0
Miles Kelly,Auburn,14,6.60017,78.0,17.0,4696317.0
Jalon Moore,Oklahoma,3,0.630238,79.0,23.9,4701819.0
"Dallan ""Deebo"" Coleman",UCF,6,3.00883,78.0,12.9,4433595.0
Jarvis Moss,Radford,11,1.53472,76.0,22.3,4810226.0
Drissa Traore,Rhode Island,17,-1.53616,80.0,13.7,4684303.0
Enoch Boakye,Villanova,13,4.38144,83.0,10.9,4898110.0
Justin Rochelin,UC San Diego,12,0.77586,76.0,16.4,4709142.0
Rafael Pinzon,Bryant,1,-3.45988,78.0,25.0,4683951.0
Giovanni Emejuru,George Mason,13,2.74477,83.0,18.8,4896939.0
Wesley Cardet,Providence,3,-1.73589,78.0,21.1,4897374.0
Kehlin Farooq,Texas Southern,6,0.762409,78.0,15.1,4897773.0
Conor Enright,DePaul,5,-2.05052,74.0,20.9,4897451.0
Jaylen Blakes,Stanford,9,4.97202,74.0,23.6,4683735.0
Joe Ostrowsky,Central Connecticut,14,0.209467,72.0,12.6,4896530.0
Davonte Sweatman,Central Connecticut,5,-4.67191,68.0,17.9,4896531.0
Sean Durugordon,Old Dominion,3,0.721257,78.0,24.9,4713089.0
Dylan Hayman,Incarnate Word,3,-0.466059,77.0,20.6,4897346.0
Samson Johnson,Connecticut,13,9.81474,82.0,16.2,4683752.0
Jace Carter,Texas A&M,17,3.85282,77.0,13.0,4898186.0
Jaden Brownell,Samford,2,3.06654,81.0,27.7,5243241.0
Filip Skobalj,Illinois Chicago,12,0.765164,79.0,12.5,4898188.0
Jordan Wildy,Lindenwood,7,-3.20997,81.0,18.1,4896375.0
Nate Johnson,Akron,6,2.89649,75.0,23.0,4898278.0
Kobe Johnson,Saint Louis,12,1.15494,76.0,10.3,4686333.0
Roger McFarlane,Boston College,10,0.158144,76.0,13.5,4897313.0
Brody Peebles,Belmont,14,-3.26367,74.0,20.2,4897570.0
Terrance Jones,Norfolk St.,11,-0.734287,75.0,17.3,4898280.0
Nate Bittle,Oregon,2,10.8033,84.0,24.3,4432586.0
Isaac Johnson,Utah St.,3,1.97817,84.0,20.5,4898118.0
Joshua Streit,Nebraska Omaha,16,3.20077,81.0,8.5,4897274.0
Camryn Weston,Middle Tennessee,9,0.813759,75.0,24.9,4897511.0
D'Marco Dunn,Penn St.,11,0.882526,77.0,18.1,4683638.0
Jayden Jackson,Northern Arizona,11,-0.328712,76.0,21.0,4897936.0
Andrew Morgan,Nebraska,2,2.4449,82.0,22.9,4897275.0
Justin Bufford,Middle Tennessee,17,-0.572076,78.0,13.6,4897508.0
Alvaro Cardenas,Boise St.,9,4.52688,73.0,21.5,4897535.0
Myron Amey Jr.,Loyola Marymount,1,-0.930682,74.0,22.0,4897534.0
Zavian McLean,Florida Gulf Coast,12,2.30032,76.0,18.8,4702974.0
O'Mar Stanley,Boise St.,8,1.17625,80.0,23.8,4703032.0
Tevin Smith,Cleveland St.,3,2.15902,76.0,23.8,4897287.0
Jalen Miller,Oral Roberts,14,-1.87241,74.0,15.5,4708076.0
Chucky Hepburn,Louisville,9,8.36756,74.0,25.5,4590360.0
Matthew Mors,South Dakota St.,12,1.4784,79.0,15.3,4590359.0
Diego Campisano,Northern Arizona,14,-2.57291,77.0,18.0,4897938.0
Ernest Ross,Grambling St.,7,-3.91498,81.0,20.2,4683542.0
Abdoulaye Thiam,High Point,12,-1.50028,76.0,18.5,4897426.0
Breon Pass,N.C. State,1,0.0180238,72.0,17.9,4697269.0
Pierre Brooks,Butler,3,2.01502,78.0,22.6,4683731.0
Jaden Akins,Michigan St.,3,4.4624,76.0,22.9,4683730.0
Samuel Ariyibi,Utah Tech,2,1.90291,80.0,21.8,4898377.0
Nate Santos,Dayton,3,0.0170463,79.0,21.1,4433585.0
Vasilije Vucinic,Weber St.,13,-2.95334,83.0,20.4,4897191.0
Chika Nduka,Montana St.,8,-1.32345,77.0,12.1,4897190.0
Malik Thomas,San Francisco,11,4.48408,77.0,28.5,4683758.0
Kobe Johnson,UCLA,6,9.45172,78.0,16.1,4683857.0
Isaiah Caldwell,Army,4,-5.64438,76.0,10.0,4897929.0
Bent Leuchten,UC Irvine,2,7.12787,84.0,25.5,4897676.0
Trey Edmonds,Minnesota,16,-5.86772,82.0,20.1,4896871.0
Keller Boothby,William & Mary,12,0.255363,79.0,11.6,4702970.0
Hubertas Pivorius,Northern Kentucky,10,-5.00259,74.0,12.6,4898167.0
Zach Bloch,Northern Colorado,14,0.725036,74.0,10.6,4897944.0
Sam Vinson,Northern Kentucky,6,0.122637,77.0,20.6,4898164.0
Zach Hicks,Penn St.,12,7.14641,80.0,14.7,4708214.0
Abdou Samb,Towson,8,-0.545189,80.0,13.0,4709321.0
Ben Knostman,Lehigh,5,-2.4648,77.0,14.8,4897896.0
AJ Burgin,Idaho St.,10,-4.66437,76.0,20.5,4897897.0
Pablo Tamba,UC Davis,15,-0.54339,79.0,21.3,4897898.0
Trey Hicks,Longwood,8,-1.33069,80.0,15.5,4897637.0
Cli'ron Hornbeak,Kent St.,0,2.5137,81.0,18.5,4898317.0
Keith Higgins Jr.,Lehigh,3,-2.34737,76.0,25.2,4897894.0
Jaylani Darden,Norfolk St.,6,1.71991,77.0,16.7,4897636.0
Tyler Whitney-Sidney,Lehigh,1,-3.31964,74.0,24.4,4683862.0
Tamar Bates,Missouri,11,6.23519,77.0,20.4,4683933.0
Logan Duncomb,Winthrop,8,-1.19136,82.0,19.7,4682856.0
Malcolm Chimezie,Boston University,8,-2.90683,80.0,22.2,4684448.0
Curt Hopf,Bellarmine,7,-4.13473,80.0,15.2,4897013.0
Ben Johnson,Bellarmine,1,-8.61293,75.0,22.5,4897010.0
Landin Hacker,Bellarmine,12,-4.89038,72.0,13.3,4897009.0
Jayden Brown,Central Connecticut,3,-1.86006,80.0,20.3,4896536.0
Guy Ragland Jr.,Cornell,2,4.0979,80.0,22.2,4898218.0
Angelo Brizzi,Longwood,6,0.305024,75.0,17.4,4684022.0
Sam Alamutu,Vermont,7,-1.11932,77.0,18.3,4898006.0
Michael Duax,Florida Gulf Coast,6,1.37759,78.0,18.2,4897479.0
Landon Wolf,Illinois St.,12,0.770416,77.0,14.7,4897478.0
Ja'Sean Jackson,Lamar,9,-1.33646,72.0,24.7,4896504.0
Cameron Jernigan,Chicago St.,7,-9.04117,79.0,22.3,4896956.0
Wade Taylor IV,Texas A&M,9,5.47381,72.0,26.9,4683833.0
EJ Farmer,Youngstown St.,3,-2.60945,77.0,24.7,4683945.0
Kooper Jacobi,Eastern Illinois,3,1.43692,78.0,18.4,4898343.0
Myles Rice,Indiana,1,1.16834,75.0,21.6,4709133.0
Wyatt Fricks,Marshall,15,-0.36218,81.0,19.9,4897504.0
Glenn Taylor Jr.,Oklahoma,17,2.89533,78.0,12.8,4833075.0
Marcus Banks,UMBC,11,-2.59518,74.0,26.2,4897361.0
Stephen Giwa,Texas A&M Corpus Chris,13,2.55813,81.0,14.1,5107293.0
Boopie Miller,SMU,9,2.84532,72.0,25.6,4898283.0
Jasman Sangha,Canisius,3,-6.21779,80.0,21.4,4897297.0
Amar’e Marshall,Albany,1,-3.29886,76.0,25.1,4897701.0
Jason Roche,Richmond,12,-1.29911,77.0,12.1,4897373.0
Griffin Barrouk,Sacred Heart,14,-1.99823,77.0,14.2,4897700.0
Jaquan Carlos,Syracuse,5,0.100603,72.0,15.5,4683855.0
Tyrel Morgan,Texas St.,2,4.61325,77.0,22.5,4897157.0
Jackson Price,Marist,12,0.506709,80.0,21.3,4897371.0
Bryce Johnson,UMBC,11,-0.623745,75.0,23.6,4896859.0
Payton Sparks,Ball St.,8,1.14051,82.0,26.5,4898008.0
Jacobi Wright,South Carolina,1,-0.346873,74.0,16.5,4683836.0
Ali Dibba,Southern Illinois,3,0.846317,77.0,25.2,4896862.0
Jahsean Corbett,Duquesne,7,-1.00335,78.0,21.6,4896860.0
Matthew Marsh,Oregon St.,16,-4.19439,85.0,12.1,4897407.0
Lazar Stefanovic,UCLA,14,3.2177,79.0,15.2,4708167.0
J.R. Konieczny,Notre Dame,3,0.335416,79.0,16.4,4575837.0
Sai Witt,Austin Peay,8,-8.792,80.0,35.8,4896962.0
Bostyn Holt,Florida St.,17,-1.83324,79.0,15.0,4898375.0
Trae English,Nicholls St.,5,-1.95432,72.0,19.4,4897337.0
Sebastian Thomas,Rhode Island,9,3.77322,73.0,26.8,4897065.0
Khalil Brantley,Oklahoma St.,5,1.22064,73.0,19.6,4709132.0
Marcus Randolph,Saint Peter's,10,-2.87821,77.0,22.1,4710356.0
Aidan Noyes,Belmont,12,-0.502391,79.0,11.4,4710359.0
Shane Dezonie,Temple,6,0.239787,77.0,20.7,4683732.0
Noah Reynolds,TCU,1,1.00464,75.0,21.2,4897551.0
Darius Ford,Alabama A&M,5,-7.59049,71.0,23.0,4897751.0
Keaton Norris,Wright St.,11,-0.418984,72.0,15.3,4898194.0
Gabe Dorsey,William & Mary,14,1.01573,78.0,17.6,4683639.0
David Joplin,Marquette,3,3.48201,79.0,22.8,4684306.0
Keeyan Itejere,Northern Kentucky,13,0.936083,81.0,14.2,4684207.0
KJ Adams,Kansas,8,7.98859,79.0,16.2,4433259.0
Stevie Mitchell,Marquette,6,7.68657,74.0,19.3,4683840.0
Payton Sandfort,Iowa,3,3.52826,80.0,25.9,4697270.0
Matthew Cleveland,Miami FL,3,1.82876,79.0,26.0,4897007.0
Daimion Collins,LSU,0,5.35662,81.0,18.2,4611412.0
Philip Byriel,Princeton,17,-4.46978,81.0,15.1,4898234.0
Andre Snoddy,Stony Brook,3,-1.6855,78.0,17.0,4896537.0
Lawson Lovering,Utah,8,3.43096,85.0,22.0,4596528.0
Elias Cato,Central Arkansas,3,-5.57446,81.0,23.2,4897019.0
Connor Hickman,Cincinnati,17,0.282085,75.0,13.5,4897447.0
Javon Ruffin,Colorado,5,-1.34215,77.0,18.7,4693725.0
AJ Clayton,Ohio,12,2.73386,79.0,21.1,4898339.0
Brandon Huntley-Hatfield,N.C. State,2,1.57707,81.0,21.4,4432680.0
Jonas Aidoo,Arkansas,0,6.0263,83.0,18.6,4684682.0
Cam Palesse,Canisius,12,-3.05006,77.0,12.6,4897484.0
Hercy Miller,Southern Utah,5,-5.78294,75.0,24.2,4709140.0
Preston Ruedinger,Green Bay,5,-1.93171,74.0,15.4,4897485.0
Cameron Crawford,Duquesne,11,0.139825,77.0,19.4,4897466.0
Roosevelt Wheeler,East Tennessee St.,0,0.502027,83.0,14.1,4683744.0
Veljko Ilic,Loyola MD,8,-4.92517,82.0,26.2,4897888.0
Bobby Pettiford,High Point,11,3.95596,72.0,20.7,4683841.0
Matt Allocco,Notre Dame,12,3.95256,76.0,13.5,4898232.0
Jalen Lake,Colorado St.,14,2.54748,76.0,18.8,4897514.0
Aaron Cooley,Brown,3,-0.888981,77.0,19.2,4898209.0
Jalen Ware,Maryland Eastern Shore,4,-6.93181,80.0,15.0,4897238.0
Bradley Ezewiro,UAB,8,-1.08083,81.0,19.8,4596348.0
Jerrell Colbert,SMU,0,5.4379,82.0,17.1,4433273.0
Efton Reid,Wake Forest,15,3.84817,84.0,16.2,4433594.0
Brandon Murray,McNeese St.,6,3.10551,77.0,16.9,4684166.0
Kario Oquendo,SMU,12,4.40157,76.0,18.4,4896463.0
Randy Brady,South Alabama,6,0.125428,77.0,16.2,4433611.0
Lucas Taylor,Syracuse,12,1.48914,77.0,12.9,4698717.0
Anthony Pritchard,Central Michigan,9,-0.956345,75.0,24.1,4897155.0
Leo DeBruhl,UC Davis,5,-1.46273,74.0,20.0,4897673.0
Cameron Hildreth,Wake Forest,6,3.42985,76.0,23.7,4696316.0
Duke Deen,Bradley,1,2.04376,68.0,22.9,4897149.0
Wooga Poplar,Villanova,3,4.5129,77.0,24.1,4897397.0
Patrick McMahon,Montana St.,3,-1.15965,79.0,20.8,4897923.0
Jakai Robinson,Bryant,3,-1.86097,77.0,13.4,4683741.0
Sam Lecholat,Montana St.,15,1.08397,79.0,14.8,4897926.0
Wilhelm Breidenbach,Washington,12,1.4375,82.0,12.9,4433600.0
Oleg Kojenets,Wyoming,16,-6.06227,84.0,17.7,4810230.0
Jaren Johnson,Howard,5,-2.53989,77.0,15.1,4702964.0
Dusan Neskovic,Richmond,3,-2.46633,80.0,27.8,4702966.0
Kuluel Mading,Norfolk St.,15,-0.819415,81.0,16.2,4709150.0
Ian Schieffelin,Clemson,2,8.11539,80.0,20.6,4693954.0
Curtis Jones,Iowa St.,11,6.11406,76.0,25.4,4898369.0
D.J. Hughes,East Tennessee St.,16,0.0799175,79.0,9.7,4684308.0
Zaakir Williamson,Saint Peter's,7,-3.31925,79.0,19.9,4898370.0
Jayden Taylor,N.C. State,6,0.858948,76.0,20.6,4589483.0
Nicolas Louis-Jacques,Colgate,14,-3.55738,76.0,19.8,4897909.0
"Antonio ""TJ"" Madlock",Alabama St.,3,-0.43042,75.0,23.2,4898331.0
Claudell Harris Jr.,Mississippi St.,14,3.22302,76.0,18.3,4896985.0
Zander Yates,Liberty,12,0.610586,80.0,19.0,4897412.0
Nolan Hickman,Gonzaga,11,7.64018,74.0,14.8,4683737.0
Hunter Sallis,Wake Forest,11,3.6007,77.0,26.8,4433281.0
CJ Fulton,Charleston,11,3.26418,74.0,14.1,4897901.0
Kaleb Brown,Cal St. Fullerton,5,-5.43315,79.0,21.4,4690766.0
Trevon Brazile,Arkansas,13,7.56611,82.0,15.1,4698719.0
Anton Brookshire,Austin Peay,1,-3.89662,74.0,19.1,4683734.0
Ivan Reynolds,Houston Christian,4,-3.92253,76.0,8.7,4897656.0
Makai Willis,Louisiana Monroe,7,-4.24765,81.0,18.6,4896371.0
TJ Gadsden,Hofstra,17,-3.48053,79.0,14.2,4719466.0
Ahamad Bynum,UTEP,14,-0.209202,75.0,23.1,4602018.0
Ansley Almonor,Kentucky,12,5.70654,79.0,12.7,4897995.0
Xzavier Long,Hampton,15,2.34805,79.0,14.6,4896367.0
JC Harris,UMBC,10,-4.66615,73.0,9.2,4898003.0
Daniel Umoh,Mississippi Valley St.,16,-8.47666,81.0,15.4,4899810.0
Kadar Waller,Cal St. Bakersfield,5,-2.73287,72.0,12.8,4899807.0
George Ivory III,Mississippi Valley St.,17,-9.34458,74.0,7.3,4703150.0
Byron Brown,Air Force,7,-5.81277,76.0,14.3,4905394.0
Ethan Taylor,Air Force,9,2.08628,77.0,22.6,4903265.0
Jake Heidbreder,Clemson,14,3.61677,77.0,14.7,4903264.0
Jeffrey Mills,Air Force,17,-2.30256,76.0,13.3,4903269.0
Timmy Adedire,North Carolina Central,10,-3.32674,76.0,11.7,4902436.0
Justus Jackson,Tennessee St.,1,-4.20793,73.0,19.3,4912957.0
Evan Nelson,Harvard,11,-1.23447,74.0,20.6,4702960.0
Zach Riley,Fordham,17,-1.15887,77.0,8.9,4914388.0
Justice Smith,Niagara,3,-2.51438,78.0,25.5,5107372.0
Ryan Abelman,Northern Arizona,14,-1.12695,76.0,12.2,5107851.0
Noah Feddersen,North Dakota St.,15,1.24462,82.0,16.2,5107278.0
Lance Waddles,Nebraska Omaha,1,-1.08761,76.0,23.7,5107275.0
Oakland Fort,Northern Arizona,5,-4.57845,70.0,15.6,4888717.0
Jah Nze,Mercer,1,-3.25055,76.0,20.1,5107085.0
Kendall Blue,St. Thomas,11,1.57481,78.0,21.9,5109018.0
Ryan Conwell,Xavier,11,5.30786,75.0,22.1,5107157.0
Dok Muordar,Monmouth,0,1.93845,83.0,13.2,5107158.0
William Kyle III,UCLA,13,6.93212,81.0,15.5,5107258.0
Rasheer Fleming,Saint Joseph's,2,6.78101,81.0,20.4,5105977.0
Kolby King,Butler,6,1.58321,74.0,18.5,5105604.0
Christian Winborne,Iona,4,-4.22997,74.0,16.2,5105975.0
Austin Benigni,Navy,9,-2.01581,70.0,30.1,5105691.0
Cooper Craggs,Oakland,17,-1.07071,77.0,10.2,5106781.0
