Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Le'Tre Darthard,Oklahoma,14,2.62285,76.0,12.7,4702362.0
Modestas Kancleris,Cal St. Bakersfield,2,2.22582,81.0,18.7,4701556.0
Beon Riley,Utah Tech,3,0.359442,78.0,18.2,4702505.0
Ryan Kalkbrenner,Creighton,0,9.68394,85.0,21.0,4576060.0
Rollie Worster,Utah,9,4.15525,76.0,20.6,4701995.0
Darlinstone Dubar,Hofstra,12,4.94548,80.0,22.5,4598640.0
Julian Larry,Indiana St.,11,4.0287,75.0,17.1,4703907.0
Morrell Schramm,Florida A&M,10,-2.67465,75.0,16.7,5177556.0
Yacine Toumi,Evansville,8,-1.30523,82.0,24.8,4702598.0
Jaden Walker,East Carolina,7,-1.66835,77.0,17.3,4433024.0
Collin Moore,Grand Canyon,6,4.37621,76.0,18.0,4702110.0
Cam Bryant,Georgia Southern,17,-1.91639,79.0,17.2,4702115.0
Eugene Brown III,Georgia Southern,3,-0.00976029,80.0,18.0,4433179.0
Melvyn Ebonkoli,UMKC,16,-2.0629,80.0,13.8,4703977.0
Sky Wicks,Incarnate Word,7,-5.10856,78.0,28.9,4703980.0
Kenny Hunter,Texas Southern,15,-0.256947,80.0,14.7,4432313.0
Toby Okani,Illinois Chicago,7,0.421544,80.0,24.0,4700873.0
Tyson Acuff,Eastern Michigan,1,-0.850035,76.0,30.3,4606831.0
Dezmond McKinney,Bellarmine,5,-3.15725,72.0,17.0,4702669.0
Kaden Metheny,Liberty,11,0.788512,70.0,21.9,4703572.0
David Green,Rhode Island,3,-1.67974,79.0,25.7,5174623.0
Brandyn Talbot,UT Arlington,14,0.649297,77.0,15.3,4702054.0
Abdou Tsimbila,Fordham,0,1.8448,81.0,18.1,4702329.0
Leo Colimerio,Fresno St.,15,0.24063,79.0,13.6,4703241.0
Braxton Meah,Washington,13,2.85198,85.0,14.7,4703242.0
Jamal Shead,Houston,9,10.8534,73.0,26.4,4432241.0
CJ Huntley,Appalachian St.,12,4.52497,83.0,15.6,4702602.0
Tramon Mark,Arkansas,11,3.39393,78.0,22.7,4432243.0
Max Murrell,Stanford,17,3.26499,81.0,11.4,4585601.0
Michael O'Connell,N.C. State,11,3.73263,74.0,14.2,4683635.0
Daniel Foster,Nevada,15,5.60298,78.0,11.3,4702876.0
Eddie Lampkin Jr.,Colorado,8,2.54865,83.0,22.3,4433191.0
Robert Ford III,Montana St.,6,5.81174,72.0,23.8,4701583.0
Jordan Ivy-Curry,UTSA,9,1.15153,75.0,31.1,4703122.0
Caleb Dorsey,William & Mary,10,-3.38325,80.0,18.7,4581505.0
Jalen Terry,DePaul,1,0.0234098,72.0,18.1,4702387.0
Jadon Jones,Long Beach St.,11,3.6459,77.0,16.0,4611534.0
Joshua O'Garro,Texas St.,15,2.34377,78.0,15.1,4684167.0
Jermaine Marshall,Samford,2,3.24064,78.0,27.1,4703575.0
Myles Foster,Illinois St.,8,3.06348,79.0,24.3,4703425.0
Lance Ware,Villanova,16,2.92,81.0,10.4,4433152.0
Jakari Spence,Monmouth,5,-1.87857,74.0,16.2,4703003.0
Ty Berry,Northwestern,11,4.73922,75.0,18.1,4702288.0
Kentrell Garnett,Louisiana,14,0.727007,73.0,12.9,4702106.0
Judah Brown,South Alabama,17,-3.16511,78.0,14.1,4433193.0
Nate Heise,Northern Iowa,3,3.78731,77.0,21.2,4703912.0
Justin Hill,Georgia,1,-0.399459,72.0,23.5,4702127.0
Chaunce Jenkins,Old Dominion,1,-2.12598,76.0,27.9,4701236.0
Brandon Stroud,South Florida,6,4.79289,78.0,15.7,4433177.0
Niko Rocak,UC Davis,0,3.93681,81.0,15.9,4702596.0
John Hugley IV,Oklahoma,2,3.35219,82.0,23.1,4432897.0
Femi Odukale,New Mexico St.,6,3.16956,78.0,25.2,4701839.0
Colin Granger,Western Carolina,16,-3.72604,81.0,14.3,4585598.0
Jalin Anderson,Ball St.,9,-0.540868,75.0,25.1,4701211.0
Christian Shumate,McNeese St.,0,2.40264,78.0,21.9,4701228.0
Woody Newton,George Mason,7,-0.315677,81.0,19.3,4601285.0
Sam Mervis,Southern Indiana,4,-7.43362,71.0,11.9,4703908.0
Max Burchill,South Dakota,14,-1.6857,76.0,14.3,4702649.0
Josiah Fulcher,North Alabama,7,-5.57628,76.0,16.9,4703571.0
William Jeffress,Pittsburgh,6,1.91411,79.0,10.6,4701841.0
Mawot Mag,Rutgers,6,1.19532,79.0,20.5,4602948.0
Kobe Elvis,Dayton,1,-0.77981,74.0,21.3,4683135.0
Jason Spurgin,Bowling Green,3,0.151435,84.0,18.4,4702155.0
Chuck Harris,SMU,11,2.35036,76.0,22.0,4701551.0
Boubacar Coulibaly,Pepperdine,0,3.00843,82.0,19.3,4433495.0
Kyndall Davis,Eastern Illinois,6,-1.89048,77.0,24.0,4703205.0
Bryce Pope,UC San Diego,1,-0.350316,75.0,25.7,4702606.0
Brandon Noel,Wright St.,2,1.54584,80.0,18.8,4702994.0
Alex Huibregtse,Wright St.,12,1.26245,75.0,16.1,4702993.0
Eduardo Andre,Fresno St.,16,-2.8728,83.0,19.7,4702281.0
Dain Dainja,Illinois,13,5.12929,81.0,24.3,4432189.0
Noble Crawford,Chicago St.,6,1.85966,77.0,17.2,4703207.0
Lu'Cye Patterson,Charlotte,1,2.48584,74.0,25.2,4703979.0
Nelly Junior Joseph,New Mexico,8,5.24901,82.0,18.0,4703015.0
L.J. Cryer,Houston,11,7.03257,73.0,22.0,4433149.0
Bobby Harvey,Portland St.,14,-0.316021,76.0,16.5,4702709.0
Sam Towns,Bowling Green,8,-1.31048,81.0,17.1,4703531.0
DeMarcus Sharp,Austin Peay,9,-0.136389,75.0,29.2,4703973.0
Raphe Ayres,Missouri St.,17,0.316043,77.0,7.6,4703976.0
Zed Key,Ohio St.,2,3.97267,80.0,22.4,4432401.0
Cameron Matthews,Mississippi St.,13,10.7645,79.0,18.7,4432394.0
Tony Toney,UAB,17,-2.4206,74.0,14.8,4703133.0
Oso Ighodaro,Marquette,2,8.40112,83.0,21.9,4601023.0
Chaz Lanier,North Florida,12,1.97246,76.0,24.3,4700852.0
Jacob Crews,Tennessee Martin,12,1.39573,80.0,22.7,4432515.0
Corey McKeithan,Rider,5,-0.835549,72.0,15.0,4433243.0
Theo Hughes,Northern Colorado,13,-3.90823,84.0,17.2,4702088.0
Wil Tattersall,UC Riverside,17,-3.64055,79.0,12.3,4702357.0
Desmond Polk,SIU Edwardsville,17,-4.54394,76.0,12.7,4432527.0
KK Robinson,Little Rock,9,0.582034,72.0,25.7,4565207.0
Paris Dawson,Seattle,5,1.08908,74.0,14.1,4702138.0
Keith Lamar,Florida A&M,3,-0.646106,78.0,23.7,4585609.0
Kyle LeGreair,Detroit Mercy,4,-4.83066,72.0,6.6,4567749.0
Te'Jon Sawyer,Montana,3,-1.32721,80.0,25.0,4702042.0
Shamir Bogues,Vermont,6,4.44618,76.0,24.0,4705380.0
Steven Verplancken,Weber St.,14,-1.28078,76.0,17.4,4703924.0
Carlton Linguard Jr.,UTSA,3,1.14884,84.0,17.9,4700533.0
Ben Carlson,Utah,12,0.575792,81.0,15.4,4433166.0
Jabe Mullins,Washington St.,10,1.84686,78.0,11.8,4701181.0
Steven Crowl,Wisconsin,2,7.40062,84.0,20.2,4588201.0
Mitchell Saxen,Saint Mary's,8,7.04867,82.0,23.3,4701182.0
Thomas Howell,South Alabama,3,-0.704822,80.0,15.2,4702092.0
Jace Roquemore,Vermont,6,0.975606,77.0,14.3,4702611.0
Donavan Yap Jr.,Fresno St.,1,-3.35465,77.0,23.7,4703386.0
Eoin Nelson,North Alabama,7,-9.68037,83.0,17.9,4703398.0
Jeremiah Oden,DePaul,10,-4.74687,81.0,16.9,4703399.0
Jamaine Mann,Georgia St.,7,-5.78407,78.0,21.9,4589479.0
Phillip Russell,UT Arlington,9,1.12361,70.0,24.7,4701120.0
Marques Warrick,Northern Kentucky,1,-1.54456,74.0,26.7,4702714.0
Luke House,Drexel,12,2.56911,76.0,14.8,4702744.0
Darrick Jones Jr.,Le Moyne,14,-2.22796,77.0,17.3,4702786.0
Matt Zona,Notre Dame,17,2.86309,81.0,12.7,4433574.0
Trey Robinson,Northern Kentucky,6,1.36475,78.0,21.8,4702713.0
Jordan Sears,Tennessee Martin,9,0.497608,71.0,32.4,4702063.0
Garrett Hien,Furman,15,-0.531464,81.0,19.0,4703810.0
Drew Thelwell,Morehead St.,9,-0.315781,75.0,19.3,4703260.0
Alex Kotov,Campbell,16,-6.55404,82.0,23.1,4703905.0
Johni Broome,Auburn,2,13.7027,82.0,29.7,4433569.0
Sebastian Mendoza,Tennessee Martin,17,-3.02438,75.0,9.1,4703345.0
Javontae Hopkins,Prairie View A&M,1,-5.80687,72.0,26.4,4705377.0
RJ Blakney,Old Dominion,6,0.153263,78.0,16.3,4700864.0
Juhlawnei Stone,Stephen F. Austin,8,-1.54758,78.0,16.0,4702041.0
Malik Wade,Cal Baptist,4,-2.94705,80.0,6.8,4702040.0
Trey Thomas,Bowling Green,1,-1.18794,72.0,18.0,4702531.0
Carter Gilmore,Wisconsin,15,2.28844,79.0,13.3,4702534.0
Donovan Williams,Pacific,7,-5.19468,77.0,20.5,4432255.0
Justin Wright,Loyola Marymount,11,-0.499042,74.0,21.4,4704109.0
Isaiah Addo-Ankrah,Denver,12,-3.61185,79.0,12.0,4703125.0
Malik Henry,George Mason,13,2.59196,80.0,15.2,4606836.0
Kasean Pryor,South Florida,2,5.22038,82.0,24.5,4589481.0
Mady Sissoko,Michigan St.,8,0.91448,81.0,13.7,4433154.0
Eric Lee,Alabama A&M,16,-1.85801,76.0,15.0,4703109.0
Jamie Bergens,Drexel,10,-2.51012,74.0,16.0,4702658.0
Tanner Christensen,Utah Tech,13,2.22927,82.0,20.3,4701576.0
Burke Smith,Pacific,15,-1.40282,83.0,19.4,4585612.0
Mark Sears,Alabama,11,8.32598,73.0,25.6,4703530.0
Posh Alexander,Butler,9,6.63364,72.0,23.2,4433156.0
Aidan Carpenter,Sacred Heart,14,-5.28352,77.0,18.7,4703516.0
Jaemyn Brakefield,Mississippi,3,3.607,80.0,21.6,4432169.0
J'Vonne Hadley,Colorado,2,6.92408,78.0,15.6,4702784.0
Matt Cross,Massachusetts,2,7.20491,79.0,23.9,4433563.0
Darius Burford,Illinois St.,1,-1.99124,72.0,25.3,4702759.0
Earl Timberlake,Bryant,2,4.79929,78.0,20.5,4432193.0
Michael Graham,Loyola Marymount,13,-0.0948663,80.0,13.3,4702761.0
Kylen Milton,Arkansas Pine Bluff,3,0.252888,76.0,24.6,4703071.0
Rubin Jones,North Texas,9,4.43042,77.0,25.6,4432430.0
Shemar Rathan-Mayes,UNC Wilmington,5,-3.09961,71.0,13.1,4702990.0
Brantly Stevenson,Cal Baptist,10,-1.27641,76.0,16.2,4702353.0
Steven Ashworth,Creighton,11,4.63719,73.0,19.4,4701991.0
Alijah Martin,Florida Atlantic,6,4.70017,74.0,20.8,4702656.0
VonCameron Davis,Kent St.,3,0.762696,77.0,23.0,4589474.0
TJ Bamba,Villanova,11,4.02773,77.0,20.3,4596365.0
Josh Morgan,Incarnate Word,10,-5.55654,75.0,18.1,4703621.0
Justin Vander Baan,Lafayette,0,-0.231836,84.0,26.0,4701168.0
Mike Sixsmith,Sacred Heart,10,-2.0517,72.0,9.9,4703178.0
Lado Laku,Arkansas St.,13,-0.200806,82.0,12.6,4703699.0
A.J. Staton-McCray,Samford,6,2.51363,77.0,25.2,4703837.0
Matthew Murrell,Mississippi,11,3.85895,76.0,22.2,4702442.0
Byron Joshua,Alcorn St.,5,-4.46097,70.0,26.5,4703131.0
Zach Edey,Purdue,2,13.6776,88.0,33.4,4600663.0
Marcus Fitzgerald Jr.,Tennessee St.,5,-5.89606,74.0,22.5,4703415.0
Petar Krivokapic,FIU,14,-5.65648,76.0,18.7,4702675.0
Javaunte Hawkins,FIU,1,-2.23021,71.0,23.7,4702674.0
K.D. Johnson,Auburn,6,3.59676,72.0,20.8,4432363.0
Hunter Jack Madden,Abilene Christian,1,1.14334,74.0,18.3,4701572.0
Darweshi Hunter,Miami OH,14,-0.433546,77.0,20.1,4596869.0
Jacob Hutson,Northern Iowa,15,1.15399,83.0,22.4,4590402.0
Jackson Threadgill,Charlotte,17,-1.1684,78.0,13.0,4702738.0
Zach Anderson,Florida Gulf Coast,3,-0.342165,79.0,21.1,4700870.0
Trey Fort,Mississippi St.,14,1.31314,76.0,20.8,4703411.0
Anthony Leal,Indiana,15,2.3891,77.0,10.5,4574701.0
Dji Bailey,Richmond,6,5.34832,77.0,16.8,4700974.0
Adam Miller,Arizona St.,1,-0.595203,75.0,20.0,4432175.0
Dallion Johnson,Florida Gulf Coast,14,-1.39753,75.0,17.8,4433567.0
Clifford Omoruyi,Rutgers,0,5.54483,83.0,20.4,4433155.0
Josh Gray,South Carolina,8,1.12728,84.0,20.4,4706679.0
Brandon Whitney,Montana,11,-0.68915,73.0,18.3,4585617.0
Henry Coleman III,Texas A&M,8,4.30367,80.0,16.7,4432186.0
Jabri Abdur-Rahim,Georgia,14,3.2706,80.0,20.7,4432191.0
Jeremy Roach,Duke,11,5.56985,74.0,20.3,4433135.0
Tyrin Lawrence,Vanderbilt,6,0.845771,76.0,24.9,4702530.0
Reece Beekman,Virginia,9,8.68091,75.0,28.8,4432187.0
Ryan Myers,Western Illinois,1,-4.17532,73.0,22.6,4703009.0
Truth Harris,Radford,11,-1.28295,74.0,20.9,4703804.0
Andre Lorentsson,Toledo,12,0.905112,80.0,13.9,4701121.0
Koby Brea,Dayton,12,5.8561,78.0,14.2,4591259.0
Hassan Diarra,Connecticut,11,7.5164,74.0,17.5,4433160.0
Zarique Nutter,Northern Illinois,3,-4.26261,79.0,24.7,4703526.0
Luke Barrett,Saint Mary's,12,5.68189,78.0,15.7,4701184.0
Jaron Rillie,Northern Colorado,11,-1.02599,75.0,19.0,4703836.0
Norchad Omier,Miami FL,2,5.60203,79.0,26.4,4702134.0
Jalen Myers,Tennessee Martin,3,-3.79718,80.0,20.7,5107607.0
Lamont Butler,San Diego St.,6,4.11562,74.0,20.3,4433183.0
Hunter Erickson,Utah,17,0.521931,75.0,14.3,4701217.0
Tai'Reon Joseph,Southern,11,-1.11397,75.0,31.0,4703215.0
Ethan Morton,Purdue,4,4.15604,79.0,7.5,4433151.0
Micah Peavy,TCU,6,3.93095,80.0,20.1,4432185.0
Kareem Thompson,Oral Roberts,1,-0.556487,77.0,21.2,4702657.0
Siem Uijtendaal,Canisius,1,-1.72479,78.0,21.9,4702950.0
Patrick Iriel,USC Upstate,16,-3.98693,82.0,18.7,5176344.0
Ja'Von Benson,Hampton,0,1.93506,80.0,21.6,4593067.0
Nehemiah Benson,Binghamton,15,-0.330848,79.0,20.1,4705270.0
Bryce Monroe,IU Indy,1,-8.1486,71.0,23.1,4703677.0
Xavier Bell,Wichita St.,5,-1.90892,74.0,22.1,4612161.0
Antwan Burnett,Grambling St.,3,-0.83095,77.0,17.3,4433185.0
Kellen Amos,Central Connecticut,3,-2.27076,79.0,21.7,4701166.0
Devin Tillis,UC Irvine,2,6.11944,78.0,19.1,4703393.0
PJ Carter,UTSA,14,-2.33317,77.0,21.1,4702000.0
Nick Jourdain,Memphis,15,5.12305,81.0,13.8,4701221.0
David N'Guessan,Kansas St.,13,4.7747,81.0,15.2,4701984.0
Eric Gaines,UAB,9,3.93992,74.0,22.3,4682883.0
Dante Maddox Jr.,Toledo,11,2.48177,74.0,21.6,4702487.0
Oskar Palmquist,Rutgers,12,1.67379,80.0,13.1,4600664.0
Henry Abraham,Coastal Carolina,4,-6.37924,72.0,12.0,4703231.0
Koby Jeffries,Tennessee Martin,17,-2.68289,75.0,13.1,4623861.0
Dishon Jackson,Charlotte,2,4.1896,83.0,23.6,4432926.0
Josh Smith,Stetson,15,-1.91607,81.0,18.2,4700859.0
Jyare Davis,Delaware,3,1.59908,79.0,27.0,4701989.0
Obinna Anochili-Killen,Marshall,3,-0.511853,80.0,22.8,4432441.0
David Early,Tennessee Tech,1,-4.69672,76.0,20.7,4702695.0
Pelle Larsson,Arizona,11,7.13387,78.0,19.1,4601025.0
Ian Martinez,Utah St.,11,3.40718,75.0,19.6,4601026.0
Aidan Prukop,Cal Poly,10,-6.60059,76.0,18.3,4585867.0
Luke Appel,South Dakota St.,3,-4.14746,80.0,24.2,4702644.0
Dusan Mahorcic,Duquesne,8,-3.20902,82.0,22.8,4703903.0
Jaden House,Rhode Island,1,-2.01,76.0,25.2,4702104.0
Zack Austin,Pittsburgh,6,7.83052,79.0,14.5,4702099.0
Alex Holt,Mercer,13,-1.13854,80.0,18.2,4702103.0
Andrej Jakimovski,Washington St.,17,3.21721,80.0,16.0,4702466.0
Ismael Plet,Arkansas Pine Bluff,15,-3.60037,80.0,15.9,4702662.0
Cam Hayes,East Carolina,5,-3.74829,74.0,19.6,4701837.0
Shakeel Moore,Mississippi St.,11,3.26108,73.0,16.5,4602027.0
A.J. Hoggard,Michigan St.,9,5.51502,76.0,24.0,4432206.0
Chibuzo Agbo,Boise St.,3,4.05366,79.0,19.3,4433197.0
Evan Joyner,North Carolina A&T,7,-5.23851,80.0,14.4,4703417.0
Jeff Ngandu,UMKC,0,-0.893509,81.0,15.7,4701990.0
Pavlo Dziuba,High Point,13,-2.44603,80.0,9.9,4702377.0
Jarrett Hensley,Southern Illinois,3,-3.02991,80.0,19.3,4703828.0
Tyler Kolek,Marquette,9,9.23357,75.0,26.6,4433225.0
Joe Munden Jr.,Fairleigh Dickinson,1,-6.79855,75.0,24.9,4703144.0
Lincoln Ball,American,7,-0.812494,78.0,12.7,4700962.0
Jared Garcia,Tulsa,3,-0.385505,80.0,22.3,4702740.0
Trey Townsend,Oakland,3,0.974708,78.0,26.5,4702721.0
Chris Conway,Oakland,15,0.859491,81.0,17.4,4702722.0
Micah Parrish,San Diego St.,6,6.08754,78.0,18.0,4702719.0
Connor Serven,Eastern Michigan,17,-1.55266,80.0,11.8,4702097.0
Tyler McGhie,UC San Diego,14,1.85557,77.0,20.6,4703883.0
Khristian Lander,Western Kentucky,1,-0.936835,75.0,20.1,4702150.0
Sin'Cere McMahon,Winthrop,14,-2.84358,73.0,20.6,4703879.0
Nick Hittle,Southern Indiana,7,-8.77947,82.0,23.1,4703910.0
Jamal Mashburn Jr.,New Mexico,1,-1.56155,74.0,23.1,4432408.0
Hunter Dickinson,Kansas,2,8.97237,86.0,26.3,4432180.0
Jaden McClanahan,Utah Valley,5,-1.75495,70.0,17.6,4702365.0
Amari Williams,Drexel,2,5.92587,82.0,31.7,4702745.0
Johnell Davis,Florida Atlantic,11,4.8611,76.0,27.2,4702655.0
Niels Lane,Delaware,3,-0.971463,77.0,19.1,4565449.0
Kellen Tynes,Maine,6,-0.220564,75.0,23.7,4702078.0
Angelo Stuart,Milwaukee,14,-4.51232,73.0,13.8,4702012.0
Jalen Celestine,California,14,1.815,79.0,13.9,4598611.0
Alem Huseinovic,Rice,17,-1.61611,76.0,13.8,4702875.0
JaKobe Coles,TCU,3,4.18516,80.0,21.2,4432282.0
Emory Lanier,SMU,12,1.20503,76.0,15.4,4567082.0
Zondrick Garrett,East Texas A&M,7,-2.39765,80.0,18.3,4702082.0
Darius Hannah,Bradley,2,7.2849,81.0,23.7,4590399.0
Viktor Rajkovic,Seattle,3,0.437085,78.0,12.6,4702014.0
Kobe Sanders,Cal Poly,9,0.657943,80.0,30.9,4702352.0
Dionte Bostick,Cal St. Northridge,1,-1.18235,74.0,22.0,4703262.0
Dyson Koehler,Weber St.,12,2.38511,79.0,16.3,4702350.0
Boden Skunberg,North Dakota St.,1,-2.65597,77.0,24.3,4702671.0
Alston Andrews,Delaware St.,16,-2.00494,82.0,13.2,4703901.0
Sam Hines Jr.,South Florida,8,0.362291,78.0,17.0,4702687.0
Derek Fountain,LSU,15,2.31955,82.0,14.5,4702432.0
Darrion Trammell,San Diego St.,1,3.45152,70.0,16.9,4702011.0
Isaiah Range,Alabama St.,10,-5.53185,76.0,19.0,4705379.0
Myles Stute,South Carolina,14,2.50928,78.0,18.7,4433340.0
Puff Johnson,Penn St.,3,1.69281,80.0,16.3,4701846.0
Joe Bamisile,VCU,3,1.61176,76.0,26.2,4432537.0
Darius Maddox,George Mason,14,3.5125,77.0,19.7,4432257.0
BJ McLaurin,Queens,3,-1.92168,80.0,20.3,4702143.0
Gabe Wiznitzer,Ohio,16,-3.07083,83.0,16.3,4684205.0
Davonte Davis,Arkansas,17,-0.063141,76.0,14.0,4432197.0
Isaiah Rivera,Illinois Chicago,11,0.451257,77.0,22.3,4703224.0
Dre Davis,Seton Hall,2,5.83682,78.0,21.3,4701318.0
Matteo Picarelli,Temple,14,-1.94119,74.0,13.5,5175068.0
Devontae Blanton,Eastern Kentucky,3,-3.31052,78.0,26.0,4703234.0
Selton Miguel,South Florida,1,1.18025,76.0,26.0,4433187.0
Aly Khalifa,BYU,3,5.59947,83.0,19.4,4702739.0
Tyler Brelsford,Bryant,10,-2.83283,76.0,14.5,4606833.0
Supreme Cook,Georgetown,8,0.872598,81.0,20.6,4702946.0
Tony Perkins,Iowa,9,4.78635,76.0,24.6,4433130.0
Jamahri Harvey,Presbyterian,10,-4.9485,76.0,18.4,4702775.0
Duke Miles,High Point,11,3.07794,75.0,25.2,4702049.0
Jaden Seymour,East Tennessee St.,3,0.332821,80.0,23.8,4432433.0
Jordan Geronimo,Maryland,6,3.60522,78.0,14.9,4432512.0
Max Brooks,UMass Lowell,0,4.72686,79.0,21.1,4700953.0
Chris Youngblood,South Florida,11,3.14552,76.0,22.6,4706557.0
Terrance Williams II,Michigan,14,3.24305,79.0,17.8,4702236.0
Lamar Oden Jr.,Drexel,10,-3.84375,78.0,16.4,4585866.0
Jalen Cook,LSU,9,1.51451,72.0,30.3,4433566.0
Zeb Jackson,VCU,9,3.56128,77.0,23.1,4433172.0
John Mikey Square,Cal St. Fullerton,13,0.71336,78.0,14.1,4703146.0
Christian Turner,Texas St.,15,0.306851,79.0,13.2,4702052.0
Nick Boyd,Florida Atlantic,11,1.93829,75.0,18.6,4702654.0
Tyler Patterson,Montana St.,14,-0.982333,80.0,10.7,4702074.0
Ray'Sean Taylor,SIU Edwardsville,1,-2.87755,73.0,25.7,4703380.0
Trey Bonham,Chattanooga,9,4.47622,72.0,25.8,4703868.0
Francesco Borra,UC Davis,16,-3.41702,84.0,14.3,4702344.0
Dwayne Koroma,UT Arlington,15,1.94451,80.0,13.6,4703011.0
DJ Nussbaum,VMI,8,-5.58567,81.0,15.9,4703872.0
Bryce Johnson,Northeastern,7,-4.88553,78.0,15.5,4703180.0
Max Shulga,VCU,11,5.85562,77.0,21.2,4701992.0
Grant Nelson,Alabama,2,7.41304,83.0,20.2,4702670.0
Isaiah Pope,Fresno St.,1,-1.67068,77.0,20.8,4701255.0
Jaylin Jackson-Posey,New Mexico St.,5,-3.2254,74.0,18.6,4703691.0
Jayson Kent,Indiana St.,2,4.68222,80.0,16.7,4703889.0
Jamal West Jr.,Nicholls St.,8,-1.71005,78.0,24.6,5176665.0
AJ McGinnis,Lipscomb,14,-3.4159,76.0,19.5,4703826.0
JaCobi Wood,Murray St.,11,2.32071,74.0,19.5,4703220.0
Kadary Richmond,Seton Hall,9,8.03428,78.0,29.3,4701845.0
Kendal Coleman,Cal Baptist,8,-2.99151,80.0,21.3,4703671.0
Kerwin Walton,Texas Tech,12,5.19739,77.0,12.7,4567079.0
Dwon Odom,Georgia St.,9,1.92147,74.0,22.1,4432632.0
Edoardo Del Cadia,Detroit Mercy,8,-1.25829,80.0,22.1,4703387.0
Jhaylon Martinez,UC Riverside,7,-8.79087,83.0,15.4,4703388.0
Tre Coleman,Nevada,6,6.22327,79.0,15.9,4433217.0
Marcus Williams,San Francisco,9,2.1839,73.0,25.1,4703400.0
Ronald Polite III,George Mason,1,0.958377,74.0,19.1,4567711.0
Mekhi Gray,NJIT,7,-3.27291,76.0,19.7,4701160.0
Dalton Banks,Illinois St.,5,-1.55137,74.0,20.3,4703921.0
Andre Curbelo,Southern Miss,9,-2.49371,72.0,33.0,4432195.0
Kaleb Thornton,Akron,5,-1.79112,72.0,15.5,4703521.0
Will Pruitt,Lipscomb,11,1.24641,75.0,23.0,4590356.0
Marcus Niblack,Jacksonville,5,-5.66275,74.0,28.3,4703805.0
Corey Walker Jr.,South Florida,8,4.61504,80.0,15.4,4290822.0
Darnell Brodie,Drake,13,5.32372,82.0,23.5,4397121.0
Jadrian Tracey,Oregon,14,1.80299,77.0,16.3,4701030.0
Shahada Wells,McNeese St.,9,8.19626,72.0,28.6,4702056.0
Vladislav Goldin,Florida Atlantic,13,5.71435,85.0,25.6,4700818.0
Rongie Gordon,Kennesaw St.,15,-0.483405,80.0,13.0,4432400.0
Caleb Lohner,Baylor,15,1.54963,80.0,13.8,4432208.0
Otis Frazier III,UTEP,6,5.55939,78.0,18.7,4700882.0
Kaleb Scott,Presbyterian,15,-3.12016,78.0,17.3,4702111.0
Nana Antwi-Boasiako,Stephen F. Austin,15,1.86948,81.0,17.3,4703693.0
Nicholas Gazelas,Prairie View A&M,10,-8.68807,76.0,15.5,4702072.0
Jay Pal,San Diego St.,0,4.15645,81.0,18.5,4703247.0
Marcellus Brigham Jr.,Jacksonville St.,7,-1.16704,79.0,18.5,4703246.0
Brandon Angel,Stanford,12,2.87897,80.0,17.8,4590354.0
Sheldon Edwards,Loyola Chicago,14,4.41734,76.0,17.4,4703982.0
Gediminas Mokseckas,Campbell,10,-6.02308,76.0,15.9,4702004.0
Kobe Williamson,Seattle,2,3.77624,80.0,21.1,4702017.0
Isaiah Richards,Gardner Webb,2,5.35326,82.0,17.2,4702107.0
Quinn Strander,Nicholls St.,5,-2.51313,70.0,12.0,4703669.0
Mylyjael Poteat,Virginia Tech,13,4.02903,81.0,21.5,4590358.0
Ileri Ayo-Faleye,Vermont,2,3.59764,80.0,18.8,4701259.0
Szymon Zapala,Longwood,2,-0.767913,84.0,26.4,4701993.0
Kiyron Powell,Southern Indiana,16,-5.13836,80.0,20.7,5107629.0
Jayden Stone,Detroit Mercy,9,-0.498543,76.0,30.5,4432196.0
Daniel Batcho,Louisiana Tech,0,3.90705,83.0,23.9,4683631.0
Tibet Gorener,San Jose St.,14,-2.63934,81.0,18.6,4702371.0
Max Klesmit,Wisconsin,11,5.27411,76.0,16.7,4703885.0
Sam Godwin,Oklahoma,13,6.17812,82.0,20.6,4703886.0
Nick Pringle,Alabama,13,3.93624,82.0,17.9,4703887.0
Kerr Kriisa,West Virginia,11,1.21038,75.0,19.0,4683633.0
Kyler Filewich,Wofford,8,3.04951,81.0,22.5,4703923.0
Luke Kasubke,Illinois St.,10,-2.03478,77.0,13.4,4432443.0
Myles Tate,Appalachian St.,9,1.18759,72.0,23.8,4572452.0
Dominick Harris,Loyola Marymount,14,-1.04396,75.0,24.6,4432198.0
Nimari Burnett,Michigan,14,2.71293,76.0,17.4,4433138.0
Devin Butler,VMI,10,-5.35067,74.0,15.2,4703869.0
RJ Davis,North Carolina,11,8.11964,72.0,26.1,4433176.0
C.J. Wilcher,Nebraska,11,3.24964,77.0,19.2,4432590.0
Dylan Cardwell,Auburn,0,14.4239,83.0,16.9,4433174.0
Alex Merkviladze,Loyola Marymount,3,0.569773,80.0,21.0,4702495.0
Atin Wright,Drake,11,2.60886,73.0,21.1,4702491.0
Isiah Warfield,Howard,5,-3.60124,77.0,16.9,4700843.0
Jeff Woodward,Colgate,13,1.2888,83.0,21.7,4702503.0
Kyle Jenkins,Lafayette,17,-2.34634,79.0,17.9,4704950.0
Mikeal Brown-Jones,UNC Greensboro,2,2.51967,80.0,29.5,4433224.0
Sam Thomson,Colgate,8,-4.58429,81.0,18.6,4702501.0
