Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Cameron Tweedy,Saint Francis,8,-7.92423,76.0,13.5,5106589.0
Tre Holloman,N.C. State,11,2.6723,74.0,17.5,5105816.0
Jaxon Kohler,Michigan St.,2,9.60592,81.0,20.1,5105815.0
Carson Cooper,Michigan St.,2,8.56976,83.0,19.3,5105817.0
Solomon Washington,Maryland,8,2.80801,79.0,19.1,5105562.0
Justin Abson,Georgia,0,9.56767,81.0,13.0,5238204.0
Elijah Perkins,Saint Peter's,4,-3.05039,76.0,11.7,5106667.0
Elijah Fisher,Seton Hall,6,2.52448,78.0,17.0,5106288.0
Jackson Paveletzke,Ohio,9,-0.712895,74.0,24.2,5107317.0
Ben Roy,Boston University,11,-4.12863,72.0,13.1,5105665.0
Pop Isaacs,Texas A&M,11,2.48631,74.0,21.2,5106285.0
Christian Reeves,Charleston,13,2.24883,85.0,22.3,5105444.0
Jaden Schutt,Virginia Tech,14,2.45252,77.0,13.3,4712846.0
Keba Keita,BYU,13,8.22896,80.0,13.0,5105647.0
Mason Falslev,Utah St.,6,8.75309,76.0,22.9,5107864.0
Ethan Potter,Utah Tech,2,2.89476,80.0,23.7,5105471.0
Colin Smith,UC Santa Barbara,12,0.534611,80.0,19.7,4684812.0
Malik Messina-Moore,Xavier,1,0.680598,77.0,18.1,5105454.0
Zion Cruz,Rider,1,-6.08372,77.0,24.5,5105581.0
Rowan Brumbaugh,Tulane,9,2.35034,76.0,27.0,5106280.0
Jalen Hampton,Arkansas St.,2,2.67129,79.0,15.5,5241394.0
Jalen Pitre,Tennessee St.,13,2.14164,80.0,12.7,5105453.0
Evan Mahaffey,Akron,6,6.59097,78.0,17.6,5105847.0
Terrance Arceneaux,N.C. State,6,3.83963,78.0,12.6,5106059.0
Isaac Traudt,Creighton,14,0.249388,82.0,15.0,4712866.0
Isaac McKneely,Louisville,14,4.72806,76.0,15.1,4712845.0
Leon Bond III,Northern Iowa,3,2.63022,77.0,19.1,4838704.0
Dylan Darling,St. John's,6,6.03341,73.0,17.4,5105658.0
Jlynn Counter,Charleston,9,4.35549,75.0,28.4,5106754.0
Will Shaver,Samford,16,-4.58977,82.0,20.5,4684838.0
ND Okafor,Washington St.,8,1.49474,81.0,24.7,5105588.0
Masai Troutman,George Mason,3,0.440477,76.0,18.3,5106714.0
Landon Lewis,Brown,2,0.136055,79.0,27.2,5106206.0
Jamai Felt,Temple,13,1.72289,82.0,17.5,5108050.0
Anthony McComb III,Norfolk St.,1,-3.47931,75.0,23.5,5108049.0
Kam Craft,Georgia Tech,14,-0.69894,78.0,15.8,5105607.0
Desmond Claude,Washington,1,-1.58138,77.0,24.8,5105606.0
Braeden Carrington,Wisconsin,14,6.16173,77.0,19.4,5105820.0
Damien Mayo Jr.,Southern Illinois,6,3.93605,75.0,18.1,5107899.0
N.J. Benson,DePaul,13,4.27713,80.0,21.3,5107903.0
Kyran Ratliff,Louisiana,7,-2.73198,80.0,10.4,5107218.0
Christian Watson,Hampton,17,-5.30699,79.0,19.0,4684735.0
AJ Casey,Evansville,2,1.74686,81.0,24.9,4433286.0
Michael Zanoni,Penn,14,-0.765648,77.0,17.1,5108877.0
Danilo Jovanovich,Milwaukee,15,2.3239,80.0,17.9,4838711.0
Arnas Sakenis,SIU Edwardsville,0,5.44913,83.0,16.7,5107655.0
DJ Richards,McNeese St.,14,0.406606,76.0,17.4,5106843.0
Mike Woods,Navy,3,-0.750589,75.0,16.7,5105694.0
Jed Miller,Montana St.,11,6.03173,74.0,20.4,5107844.0
Rob Lawson,Morgan St.,1,-6.55036,71.0,23.1,5107977.0
Joshua Jefferson,Iowa St.,2,11.2303,81.0,28.6,4870564.0
Aidan Mahaney,UC Santa Barbara,14,-0.495408,75.0,21.3,4684628.0
Donovan Oday,Northern Kentucky,11,2.08434,74.0,26.9,5107298.0
Keon Thompson,Stephen F. Austin,9,4.0617,73.0,33.3,5106037.0
Caelum Swanton-Rodger,Old Dominion,13,1.07102,84.0,20.1,5105804.0
Dion Brown,Saint Louis,12,3.94357,75.0,20.2,5107242.0
Trevan Leonhardt,Utah Valley,6,4.13306,76.0,19.3,5105468.0
Juanse Gorosito,San Diego,1,-0.0917191,72.0,22.0,4870444.0
Kamari Lands,Middle Tennessee,3,0.791646,80.0,23.3,4610140.0
Tae Davis,Oklahoma,3,2.60636,81.0,23.5,5105594.0
Jaquan Sanders,Florida A&M,1,-1.78251,76.0,21.0,5105593.0
Devin Ree,Jackson St.,17,-4.08614,81.0,15.0,5105431.0
Maurice Odum,Arizona St.,9,4.08445,74.0,26.6,5105457.0
Luke Hunger,George Washington,3,-1.12368,82.0,22.0,5105833.0
Dior Johnson,Tarleton St.,9,3.83347,75.0,36.5,4432741.0
Guillermo Diaz Graham,San Francisco,3,3.18044,84.0,16.8,5105410.0
Leland Walker,Wyoming,9,0.549987,73.0,27.0,4712838.0
Tayshawn Comer,Nevada,9,-0.808946,73.0,26.1,5106706.0
Jackson Holt,Eastern Kentucky,14,-2.64313,76.0,15.7,5106707.0
Chase Ross,Marquette,6,3.73146,77.0,23.4,5105598.0
"Jerome Brewer, Jr.",La Salle,12,0.994333,81.0,18.9,5108930.0
Alonzo Dodd,Appalachian St.,9,1.42362,73.0,26.0,5108925.0
D.J. Jefferson,Gardner Webb,17,-7.81226,77.0,24.3,4895353.0
Tobe Awaka,Arizona,2,8.64578,80.0,21.0,5105555.0
Kyle Evans,UC Irvine,0,7.76542,82.0,16.1,5107567.0
Jayden Williams,Dartmouth,14,-1.94985,78.0,22.1,5106241.0
Brandon Mitchell-Day,Dartmouth,2,-0.0673976,80.0,25.0,5106240.0
Jackson Munro,Dartmouth,12,1.79404,80.0,15.2,5106242.0
Brody Robinson,Oakland,9,0.998041,71.0,24.2,5107377.0
Cyril Martynov,Fairleigh Dickinson,8,-5.13773,84.0,19.9,5105432.0
Kanye Clary,Oklahoma St.,9,2.15272,72.0,20.9,5105844.0
Kebba Njie,Notre Dame,13,-2.369,82.0,12.0,5105845.0
Mor Seck,Towson,16,-2.83915,85.0,13.8,5107205.0
Blair Thompson,Columbia,12,1.8332,79.0,15.2,5106237.0
Kyrese Mullen,New Mexico St.,7,-5.61769,79.0,20.0,5106697.0
Kody Williams,Hampton,10,-6.03407,72.0,13.5,5107203.0
Greedy Williams,UNC Wilmington,11,3.18806e-05,77.0,17.1,5108909.0
Demetrius Lilley,Binghamton,8,-8.5442,81.0,27.3,5105848.0
Kimani Hamilton,UNLV,3,3.42115,80.0,21.8,5105538.0
Tarris Reed Jr.,Connecticut,0,12.9328,82.0,26.5,5105809.0
Collin Metcalf,Maryland,16,2.00769,81.0,8.2,5106718.0
Dylan Andrews,Boise St.,1,1.75746,75.0,23.4,5105636.0
Shawn Phillips Jr.,Missouri,0,3.55491,84.0,19.9,5105537.0
Jaden Clayton,Pacific,5,0.0635676,73.0,20.1,5107209.0
Miles Byrd,San Diego St.,6,8.55465,79.0,21.2,5107804.0
Elijah Saunders,Maryland,14,3.12688,80.0,14.1,4870565.0
Toby Onyekonwu,Stony Brook,5,-6.62274,74.0,16.3,5106719.0
Jared Frey,UMass Lowell,17,-6.35495,78.0,14.9,5106722.0
Brody Rowbury,Idaho,15,1.65933,83.0,15.1,5108917.0
Jamarques Lawrence,Nebraska,11,2.06929,75.0,21.1,5105825.0
Justin Bailey,Georgia,14,1.68359,75.0,14.8,5107490.0
Braxton Stacker,Southeast Missouri St.,3,-1.1988,77.0,20.9,5107891.0
Jaxon Edwards,IU Indy,2,-1.19716,77.0,23.0,5107890.0
Adam Hinton,Cornell,11,0.391632,77.0,21.5,5106243.0
DJ Nix,Cornell,17,-3.6852,78.0,15.4,4684840.0
Carl Daughtery Jr.,UC Davis,14,-0.109034,75.0,15.4,5106684.0
Anthony Dell'Orso,Arizona,11,5.27952,78.0,19.0,5108141.0
Tony Osburn,Nebraska Omaha,14,-0.331466,74.0,17.0,5107268.0
Josh Baldwin,Cornell,3,0.935798,77.0,23.9,5106245.0
Larry Hughes II,Cal St. Northridge,14,0.540584,76.0,21.3,5105981.0
Jalen Bolden,Texas St.,17,-2.17454,76.0,15.9,5108069.0
Garry Clark,Utah St.,13,6.19484,81.0,18.3,5108973.0
Steven Jamerson II,UCLA,13,9.86873,82.0,12.7,5105417.0
Andrew King,Youngstown St.,5,-2.5251,75.0,13.1,5107307.0
Corey Washington,SMU,12,4.28399,78.0,17.4,5110039.0
Asjon Anderson,Alabama St.,1,-5.53791,74.0,30.5,5105478.0
Marcell McCreary,UT Arlington,6,3.67233,76.0,21.7,5113390.0
Thierno Sylla,Memphis,16,-0.594351,84.0,14.8,5106647.0
Kellan Boylan,Lipscomb,7,-2.63658,79.0,15.6,5113385.0
Zytarious Mortle,Texas Southern,5,-4.3477,74.0,25.3,5110173.0
AK Okereke,Vanderbilt,12,5.74101,79.0,17.3,5114350.0
Sola Adebisi,The Citadel,15,0.395161,79.0,15.7,5114809.0
Ahmet Jonovic,Bradley,0,1.29315,85.0,18.4,5122918.0
Janko Bulajic,Lamar,13,0.27689,82.0,10.9,5123799.0
Emmanuel Okorafor,Wichita St.,0,2.63746,82.0,19.7,5125176.0
Simeon Wilcher,Texas,10,2.15442,76.0,17.4,4683785.0
Cameron Grant,Stanford,10,-2.94202,79.0,14.7,5175008.0
Kanaan Carlyle,Florida Atlantic,11,0.52474,75.0,23.8,4683761.0
Shaquil Bender,Long Beach St.,1,-6.31452,74.0,27.2,5177115.0
Sean Newman Jr.,San Diego St.,5,-0.666222,73.0,15.7,5175973.0
Terri Miller Jr.,Portland St.,2,4.27163,80.0,29.9,5175976.0
Jaylin Henderson,Portland St.,9,0.225545,75.0,28.3,5175974.0
Belal El Shakery,New Hampshire,7,-5.28598,80.0,28.7,5176417.0
John Blackwell,Wisconsin,11,6.51967,76.0,25.6,5103630.0
Jack Janicki,Wisconsin,17,3.52836,77.0,10.4,5174807.0
Nolan Winter,Wisconsin,2,9.21334,84.0,17.8,4895783.0
Gus Yalden,Vermont,2,2.62783,81.0,33.2,4685686.0
Tre'shawn Sheppard,LIU,15,-1.59545,78.0,12.9,5177262.0
Deng Garang,Le Moyne,3,-2.50538,78.0,18.0,5177248.0
Eric Acker,La Salle,5,-3.67717,74.0,19.1,5177260.0
Jaylen Carey,Tennessee,8,4.19549,80.0,22.7,4685687.0
AJ Dancler,Coastal Carolina,1,0.111612,74.0,23.8,5177247.0
Omaha Biliew,Wake Forest,12,2.28199,80.0,14.3,5175037.0
Milan Momcilovic,Iowa St.,12,7.63581,80.0,18.1,4848637.0
JT Rock,New Mexico,0,5.27581,85.0,20.5,5061598.0
Dani Pounds,Tennessee Tech,2,-2.45584,80.0,29.9,5176571.0
Grant Stubblefield,Nebraska Omaha,11,1.36184,73.0,17.7,5177015.0
Josh Jones,North Dakota,16,-3.30928,81.0,13.8,5177038.0
Jamir Simpson,UTSA,1,-3.51542,77.0,24.4,5111919.0
Isaiah Manning,Sam Houston St.,3,0.483728,80.0,21.7,4895786.0
Jace Posey,TCU,7,-2.10447,77.0,21.7,5101654.0
Bangot Dak,Colorado,2,4.3577,83.0,22.5,5175021.0
Devin Curtis,Southern Indiana,16,-4.96339,83.0,12.8,5060698.0
Rodney Brown Jr.,Loyola Marymount,14,-0.373391,78.0,20.6,5037870.0
Augusto Cassia,Mississippi,15,2.66587,80.0,12.3,5175354.0
Boden Kapke,Boston College,3,0.529174,83.0,20.6,5103631.0
Finley Bizjack,Butler,11,1.97885,76.0,22.3,4848619.0
Noah Melson,Fairleigh Dickinson,10,-9.44248,78.0,18.4,5176109.0
Bryan Ndjonga,Canisius,3,-3.433,81.0,25.3,5175788.0
Collin Mulholland,Chattanooga,3,-3.33994,82.0,25.7,5176111.0
Malachi Davis,LIU,1,-5.13452,76.0,27.6,5175029.0
Nic McClain,Belmont,9,1.50223,75.0,28.1,5175371.0
Isaiah Moses,Eastern Washington,1,-0.0863991,73.0,26.7,5176412.0
Jeremiah Quigley,Binghamton,9,-3.72873,71.0,26.9,5177097.0
Jean Aranguren,George Washington,6,3.76283,75.0,19.9,5177098.0
Gabe Cupps,Ohio St.,17,1.62731,74.0,10.9,4845387.0
Jakai Newton,Georgia St.,7,-3.99302,76.0,23.9,4895743.0
Eli Shetlar,Drake,12,1.00162,78.0,14.3,5176347.0
Jaden Daughtry,Richmond,3,-2.93383,79.0,27.9,5176349.0
Derek Vorst,Indiana St.,15,0.583536,82.0,19.0,5176350.0
Vincent Delano,Northern Colorado,17,-4.55275,74.0,17.4,5176494.0
Collin Kuhl,Stetson,2,-1.14791,80.0,23.7,5176799.0
Eren Banks,Appalachian St.,17,-2.82942,76.0,16.4,5176798.0
Ibrahim Souare,Syracuse,13,3.19769,81.0,8.2,5174559.0
Naithan George,Syracuse,9,1.92754,75.0,22.8,5174557.0
Avantae Parker,Queens,2,3.17822,81.0,22.4,5176801.0
Almar Atlason,Miami OH,12,-0.846447,80.0,21.6,5176313.0
Aaron Davis,Bryant,3,-3.70607,79.0,21.1,5174850.0
Demarion Burch,Bradley,17,-4.15826,76.0,21.4,5176312.0
Shaedon Simpson,Saint Peter's,10,-3.91456,78.0,16.2,5176179.0
Bryce Eaton,Saint Peter's,9,-2.727,72.0,25.7,5176176.0
"Darin Smith, Jr.",Central Connecticut,3,-3.32452,79.0,29.8,5177229.0
Ayomide Bamisile,Louisiana Monroe,16,-3.45338,79.0,12.2,5174978.0
Trey Horton,UTEP,10,-4.42003,77.0,15.5,5177692.0
David Terrell Jr.,North Texas,9,2.00641,76.0,24.7,5177691.0
Jake Wahlin,Clemson,3,2.18835,82.0,14.6,5174977.0
Jayden Teat,Sacramento St.,10,-8.13555,74.0,21.2,5174976.0
Marqueas Bell,Southeast Missouri St.,3,-1.79645,75.0,21.1,5177370.0
Dontae Horne,Prairie View A&M,9,0.86474,76.0,31.5,5176727.0
Kwo Agwa,UT Rio Grande Valley,15,3.78573,78.0,15.8,5176685.0
Terrence Brown,Utah,9,1.12525,75.0,32.9,5177233.0
Chuck Bailey III,Nevada,14,-0.0918839,76.0,18.4,5177732.0
Joshua Hughes,Evansville,12,-1.14879,82.0,16.0,5177734.0
Corey Hadnot II,Purdue Fort Wayne,9,1.23614,75.0,28.9,5177707.0
Myles Colvin,Wake Forest,11,2.30912,77.0,21.8,4894452.0
Marcus Hill,Texas A&M,6,2.94963,75.0,21.3,5176153.0
Keonte Jones,Dayton,6,4.67242,78.0,15.1,5175785.0
Mahmoud Fofana,Cal St. Northridge,13,4.36447,78.0,15.3,5175787.0
Joel Armotrading,Nevada,0,3.48207,82.0,17.2,5175170.0
Jacob Meyer,UAB,1,-2.85881,74.0,21.5,5176795.0
Adam Clark,Seton Hall,9,1.97985,70.0,26.1,5177275.0
Mason Jones,Ball St.,17,0.0663625,79.0,9.4,5176167.0
Omar Adegbola,Northwestern St.,10,-5.37782,76.0,20.6,5175026.0
Chrishawn Christmas,Stephen F. Austin,8,3.36153,77.0,12.8,5177516.0
Toyaz Solomon,UNC Asheville,3,-0.00421447,81.0,27.6,5176355.0
Josiah Hammons,Illinois Chicago,14,0.224239,74.0,17.5,5176577.0
Tidjiane Dioumassi,Western Carolina,1,-2.08323,76.0,21.2,5177606.0
Jaylen Jones,Jacksonville,5,-2.43574,72.0,22.8,4845388.0
Drew Scharnowski,Belmont,0,8.1772,81.0,25.7,5176309.0
Mac Wrecke,Green Bay,17,-2.99082,77.0,13.8,5176812.0
Blake Buchanan,Iowa St.,13,9.80666,82.0,17.5,5079838.0
Seth Joba,Idaho,15,0.15567,81.0,14.5,5174853.0
Noah Barnett,Vermont,15,1.47079,81.0,12.7,4895789.0
Owen Freeman,Creighton,0,8.30826,82.0,21.4,4894465.0
Jason Rivera-Torres,Monmouth,6,5.4882,79.0,24.8,5174288.0
"JaQualon ""JQ"" Roberts",Davidson,16,1.64054,80.0,16.4,4848644.0
DaJohn Craig,Coastal Carolina,14,-3.0025,73.0,17.2,5172339.0
Jeremy Fears Jr.,Michigan St.,9,8.1909,74.0,27.1,4711255.0
Josh Lee,Denver,1,-4.26051,75.0,16.0,5176939.0
Jasper Floyd,West Virginia,6,4.65464,75.0,16.5,5177104.0
Nakyel Shelton,Loyola Marymount,14,-3.35679,75.0,14.1,5177341.0
Takai Simpkins,Oregon,11,0.83681,76.0,20.5,5174937.0
Youssouf Singare,High Point,16,-1.94862,82.0,8.6,5102797.0
Jayden Ross,Connecticut,12,7.39871,79.0,12.6,4895753.0
Fred Payne,Boston College,1,2.91568,73.0,24.7,4684268.0
Errol White,Lamar,16,-1.1871,79.0,15.9,5176637.0
Emmanuel Ugbo,Washington St.,3,-2.34389,80.0,19.7,5195304.0
Bilal Abdur-Rahman,Alabama A&M,9,-0.330734,71.0,19.2,5177520.0
TJ Biel,Maine,3,-2.42952,81.0,20.2,5177368.0
Malek Gomma,Weber St.,15,-0.460747,80.0,18.2,5177717.0
Will Heimbrodt,Seattle,0,3.54128,79.0,25.7,5177716.0
Isaiah Coleman,Oklahoma St.,8,0.312614,77.0,18.1,4884257.0
Bukky Oboye,Santa Clara,13,8.15303,85.0,17.7,5176361.0
Luke McEldon,Mount St. Mary's,13,0.20706,82.0,22.1,5176362.0
Isaac Bruns,South Dakota,3,-3.3886,77.0,30.9,5177042.0
Shey Eberwein,South Dakota,5,-4.79632,77.0,23.2,5177041.0
Josh Scovens,Davidson,2,4.28876,78.0,23.3,5176031.0
Zach Halligan,Akron,12,1.0724,76.0,10.8,5176138.0
Marvin Musiime-Kamali,Akron,13,4.65708,78.0,11.3,5176139.0
Luke Wilson,Appalachian St.,13,2.37517,81.0,19.1,5176754.0
Jordan Marsh,USC,1,0.829238,71.0,20.3,5176755.0
Ma'Shy Hill,Abilene Christian,16,-6.96594,82.0,14.4,5177705.0
Darrion Baker,SIU Edwardsville,15,-1.51309,80.0,18.5,5176137.0
Tyran Cook,Western Illinois,5,-9.77784,74.0,17.9,5176331.0
Koree Cotton,UT Rio Grande Valley,2,4.17742,78.0,27.2,5176333.0
Michael Belle,VCU,15,3.86855,80.0,16.1,5174672.0
AJ Clark,VMI,6,-2.88995,76.0,14.9,5176334.0
Walker Andrews,VMI,1,-9.15494,73.0,18.2,5176337.0
Greg Gordon,LIU,6,1.19352,77.0,21.9,5177096.0
Augustinas Kiudulas,Colorado St.,15,1.4122,80.0,22.3,5176346.0
Julius Mims,New Mexico St.,15,0.922619,81.0,17.5,5176298.0
Quinn Denker,Northern Colorado,9,4.67185,75.0,29.0,5176300.0
Eli Rice,Penn St.,14,-1.30318,80.0,16.5,5093264.0
Leeroy Odiahi,Western Kentucky,13,-1.43982,83.0,9.5,5176572.0
Jailen Bedford,Virginia Tech,14,0.393649,76.0,22.4,5177040.0
Tariq Francis,Rutgers,9,4.63643,73.0,29.3,5175809.0
Cornelius Robinson Jr.,Monmouth,7,-2.81535,78.0,19.5,5174962.0
Sebastian Robinson,NJIT,9,-3.92492,73.0,29.9,5175802.0
Brady Dunlap,Saint Louis,12,1.78063,79.0,16.7,4685659.0
Miles Rose,Albany,4,-9.58121,76.0,16.1,5174669.0
Kennard Davis Jr.,BYU,12,4.10498,78.0,13.4,4685654.0
Sheridan Sharp,Southern Indiana,4,-6.51346,75.0,21.0,5176388.0
BJ Ward,Southeast Missouri St.,1,-3.63846,72.0,22.1,5177367.0
Kachi Nzeh,Little Rock,3,-3.14469,80.0,20.8,4895787.0
Kamari Jones,Cleveland St.,14,-7.7831,76.0,19.8,5176378.0
Dailyn Swain,Texas,2,9.43828,80.0,25.5,4848625.0
Gabe Dynes,USC,13,4.93915,89.0,11.6,5177227.0
Jack Edelen,Western Kentucky,4,-6.22964,70.0,14.7,5176778.0
Osiris Grady,UC Riverside,7,-3.94214,81.0,18.6,4858609.0
Kahlil Singleton,Canisius,14,-2.13279,75.0,17.2,5176059.0
DeAndre Williams,Holy Cross,1,-5.62981,75.0,20.0,5176058.0
KiJan Robinson,New Hampshire,1,-6.42162,75.0,23.4,5174932.0
Silas Demary Jr.,Connecticut,9,8.79031,76.0,22.5,5054083.0
Dylan James,Georgia,8,2.04127,81.0,17.1,4895794.0
Joe Nugent,Holy Cross,12,-0.842319,78.0,18.2,5176062.0
Jordan Clayton,Northwestern,14,2.62237,74.0,11.1,5093250.0
Dez White,Oregon St.,14,-0.26749,74.0,17.9,5175842.0
Blake Barkley,East Tennessee St.,2,-0.905907,79.0,22.4,5174800.0
Dennis Evans,Grand Canyon,0,6.56149,85.0,14.1,4872744.0
Curtis Williams Jr.,Tulane,3,-1.42241,78.0,20.4,4683782.0
Ty-Laur Johnson,San Diego,9,1.06091,72.0,30.7,4845369.0
Joshua Ingram,Lehigh,11,1.2771,76.0,17.0,5176077.0
Cam Gillus,Howard,9,0.54796,71.0,18.7,5176075.0
George Marshall,Morehead St.,11,0.486302,76.0,22.2,5177360.0
Jeremiah Burke,Denver,3,-3.3401,79.0,22.3,5176954.0
De'Shayne Montgomery,Dayton,6,5.48963,76.0,21.7,5177122.0
Chris Loofe,Middle Tennessee,15,-1.53137,83.0,17.4,5176765.0
Bailey Nunn,Cal St. Fullerton,10,-1.62165,72.0,12.1,5175404.0
Alvaro Folgueiras,Iowa,2,8.43833,82.0,22.3,5177211.0
CJ Beaumont,Sam Houston St.,17,-0.642079,80.0,13.7,5176773.0
Armoni Zeigler,Ball St.,5,-2.09416,76.0,24.9,5177148.0
Solomon Callaghan,Wright St.,14,0.00919893,74.0,15.0,5177215.0
Parker Gerrits,Washington St.,17,2.3332,73.0,12.0,5117606.0
Isaiah Watts,Maryland,10,1.01094,75.0,15.2,5174970.0
Myles Rigsby,Tulsa,11,3.7593,78.0,15.7,5176734.0
Victor Valdes,Troy,9,-0.398761,79.0,31.3,5176736.0
Thomas Dowd,Troy,2,4.72478,80.0,19.8,5176732.0
Marcus Rigsby Jr.,UT Arlington,17,-1.986,75.0,15.1,5176733.0
Maki Johnson,East Tennessee St.,12,1.39682,76.0,11.4,4845380.0
Jaden Harris,Kennesaw St.,10,-1.45516,76.0,14.7,5176770.0
Jamal Albritton,North Alabama,16,-4.5681,81.0,9.0,5176204.0
Jake Davis,Illinois,12,8.33145,78.0,10.9,5176150.0
Michael Nwoko,LSU,13,3.79597,82.0,27.6,4895795.0
David Thomas,Richmond,14,-1.30198,74.0,14.7,5176149.0
Jerone Morton,Washington St.,11,0.885198,76.0,17.1,5177358.0
Mikey Williams,Sacramento St.,1,-4.13499,75.0,28.9,4683786.0
Anthony Benard,Canisius,5,-9.71156,72.0,21.9,5176146.0
Ashton Hardaway,Memphis,17,1.23337,80.0,16.0,4711280.0
Eddie Ricks III,James Madison,15,1.99354,79.0,13.9,5177359.0
Tyler Ringgold,Tulane,6,0.0383243,80.0,22.3,5174293.0
Bryce Lindsay,Villanova,14,2.06961,75.0,21.5,5174291.0
Chris Fields Jr.,Campbell,8,-1.66643,79.0,30.3,5176752.0
Jordan Leaks,Norfolk St.,17,-4.21205,75.0,15.1,5176751.0
Rashaud Marshall,Austin Peay,13,3.79841,80.0,22.2,5060699.0
Jordan Pickett,SIU Edwardsville,10,-4.99167,75.0,16.7,5177364.0
Eli Wilborn,James Madison,13,0.7409,80.0,19.0,5177286.0
Miles Heide,San Diego St.,13,5.2467,82.0,16.0,5176243.0
BJ Davis,San Diego St.,11,6.08421,74.0,23.2,5176241.0
Kam Burton,Stephen F. Austin,14,0.416002,75.0,16.4,5176674.0
Malachi Brown,Georgia St.,1,-2.20421,73.0,22.6,5164367.0
Eli DeLaurier,East Carolina,7,-5.44442,82.0,18.8,4858612.0
Tan Yildizoglu,VMI,5,-6.10869,76.0,23.0,5176530.0
Chris Johnson,UCF,11,3.25392,77.0,18.9,5175069.0
Devon Pryor,Oregon,17,1.13535,79.0,11.3,5152761.0
Alex Doyle,Stetson,14,-3.0144,81.0,16.1,5177677.0
Jordan Ross,Georgia,1,1.29571,75.0,16.2,4711402.0
Tucker Anderson,Utah St.,12,3.84241,81.0,13.2,5175860.0
AC Bryant,Jacksonville St.,14,1.54267,75.0,18.6,5177521.0
Javion Guy-King,Central Arkansas,6,0.22943,78.0,22.2,4712848.0
Logan Carey,Maine,9,-2.01781,75.0,22.6,5175690.0
Aaron McBride,Loyola Marymount,15,3.30589,78.0,14.7,4872743.0
Tre Norman,Marquette,6,-0.677857,76.0,19.2,4895745.0
Zaide Lowery,Marquette,1,0.755082,77.0,20.3,4895750.0
Jahnathan Lamothe,UNC Wilmington,14,-0.000568539,76.0,17.0,4711264.0
Michael Teal,Maryland Eastern Shore,5,-6.53647,73.0,17.5,5179096.0
James Morrow,South Carolina St.,3,-1.39135,80.0,18.7,5179094.0
Wilson Dubinsky,Marshall,10,-0.928735,75.0,13.5,5179092.0
Danny Stephens,Western Illinois,10,-8.41116,79.0,20.4,5174298.0
Trent Pierce,Missouri,12,6.06871,82.0,15.0,5037881.0
Rory Hawke,Saint Mary's,15,0.0143992,77.0,12.3,5123978.0
Freddie Dilione V,Penn St.,11,2.13374,77.0,26.0,5125192.0
Jordan Pennick,Navy,1,-4.38043,71.0,16.8,5176091.0
Jinwoo Kim,Navy,14,-1.96382,74.0,16.2,5176086.0
Cam Cole,Navy,11,-0.0384417,73.0,16.7,5176084.0
Kyle Pock,Northern Iowa,14,-0.906257,78.0,14.2,5176385.0
Kade Douglas,Tarleton St.,1,-4.51533,72.0,18.2,5176664.0
RJ Taylor,Northern Iowa,11,-0.250691,71.0,13.5,5176384.0
Layden Blocker,DePaul,9,1.26966,74.0,23.8,4845358.0
Makaih Williams,Grand Canyon,11,3.75271,73.0,25.6,5176662.0
Stephen Byard,Chicago St.,3,-3.23402,80.0,24.7,5177534.0
Djahi Binet,Southern Miss,2,3.30676,79.0,19.6,5177539.0
Jalyke Gaines-Wyatt,Hampton,1,-5.37134,72.0,25.7,5177538.0
Seydou Traore,Utah,6,0.802457,79.0,18.9,5177114.0
Braeden Shrewsberry,Notre Dame,14,1.74264,76.0,17.3,4912455.0
Carey Booth,Colorado St.,2,3.28483,82.0,19.1,5037880.0
Christian Jones,George Washington,11,0.456933,74.0,20.8,4685650.0
Markus Burton,Notre Dame,9,4.62503,72.0,30.7,5101623.0
Logan Imes,Notre Dame,17,0.376941,76.0,15.4,4872727.0
Morris Ugusuk,West Virginia,17,-1.73335,76.0,9.4,5174294.0
Austin Herro,St. Thomas,6,5.64046,75.0,14.6,4685653.0
Arden Conyers,Charlotte,12,-1.44831,79.0,17.1,5093265.0
Jerrell Bellamy,Troy,15,-0.0369021,81.0,20.2,5176735.0
Lazar Djokovic,VCU,2,3.84047,82.0,21.8,5175368.0
Jonas Sirtautas,Loyola MD,0,-0.72118,81.0,15.6,5176285.0
Christian Bliss,Delaware,9,1.59489,76.0,26.5,5142618.0
Aday Mara,Michigan,0,14.6193,87.0,23.8,5174983.0
Jarin Stevenson,North Carolina,12,5.39075,82.0,15.0,4873181.0
Mouhamed Dioubate,Kentucky,2,7.68694,79.0,19.5,4895780.0
Sam Walters,SMU,17,-1.58332,81.0,14.3,4683781.0
Christian Coleman,Oklahoma St.,15,3.36632,80.0,18.8,4901961.0
Zack Davidson,Northern Arizona,15,-5.19715,81.0,28.5,5177696.0
Money Williams,Montana,9,2.23268,76.0,35.5,5177694.0
Devin Williams,Florida Atlantic,0,6.15124,82.0,16.8,4685685.0
Jan Vide,Loyola Marymount,9,-3.0715,78.0,25.9,5174984.0
Sam Wright,Colgate,3,-3.64895,81.0,23.4,5176049.0
Cooper Wright,Colgate,16,-1.40266,77.0,9.1,5176047.0
Jalen Cox,Colgate,9,2.33404,75.0,28.0,5176046.0
Braelon Green,Eastern Michigan,17,-3.54325,75.0,13.2,5175028.0
Chip Brunt,Northwestern St.,5,-4.05975,77.0,16.3,5176415.0
