Season,SeasonLabel,TeamId,Team,Conference,AthleteId,AthleteSourceId,Name,Position,Games,Starts,Minutes,Points,Turnovers,Fouls,Assists,Steals,Blocks,OffensiveRating,DefensiveRating,NetRating,PORPAG,Usage,AssistsTurnoverRatio,OffensiveReboundPct,FreeThrowRate,EffectiveFieldGoalPct,TrueShootingPct,FieldGoals Made,FieldGoals Attempted,FieldGoals Pct,TwoPointFieldGoals Made,TwoPointFieldGoals Attempted,TwoPointFieldGoals Pct,ThreePointFieldGoals Made,ThreePointFieldGoals Attempted,ThreePointFieldGoals Pct,FreeThrows Made,FreeThrows Attempted,FreeThrows Pct,Rebounds Offensive,Rebounds Defensive,Rebounds Total,WinShares Offensive,WinShares Defensive,WinShares Total,WinShares TotalPer40,PPG,RPG,APG,SPG,BPG,TOPG,FPG,MPG,data_tier
2026,20252026,12,Arkansas,SEC,7831,5238194,Jaden Karuletwa,G,9,0,23,5,1,4,1,1,0,88.1,110.919,-10.3,0.0,12.6,1.0,0.0,40.0,30.0,0.425,1,5,20.0,0,0,0.0,1,5,20.0,2,2,100.0,0,3,3,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.1,0.0,0.1,0.4,2.6,basic
2026,20252026,12,Arkansas,SEC,198012,5142620,Darius Acuff Jr.,G,36,36,1269,845,78,59,231,30,11,125.9,115.022,13.2,6.9,29.5,2.96,15.3,37.0,56.1,0.611,288,595,48.4,197,388,50.8,91,207,44.0,178,220,80.9,17,94,111,6.4,0.3,6.7,0.211,23.5,3.1,6.4,0.8,0.3,2.2,1.6,35.2,basic
2026,20252026,12,Arkansas,SEC,198014,5144085,Amere Brown,G,7,0,12,1,0,0,0,0,0,20.5,121.679,-88.0,-0.4,19.5,,,100.0,0.0,0.087,0,4,0.0,0,3,0.0,0,1,0.0,1,4,25.0,0,0,0,-0.1,0.0,-0.1,-0.333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,basic
2026,20252026,12,Arkansas,SEC,198016,5311500,Elmir Džafić,C,7,0,16,3,4,4,0,1,1,49.5,109.904,,,23.7,0.0,100.0,,,0.568,0,0,0.0,0,0,0.0,0,0,0.0,3,6,50.0,1,0,1,,0.0,,,0.4,0.1,0.0,0.1,0.1,0.6,0.6,2.3,basic
2026,20252026,12,Arkansas,SEC,198024,5101797,Isaiah Sealy,G,19,0,132,55,5,25,11,5,5,121.0,108.287,22.1,0.8,19.3,2.2,20.8,82.4,50.0,0.594,17,34,50.0,17,27,63.0,0,7,0.0,21,28,75.0,5,19,24,0.4,0.2,0.6,0.182,2.9,1.3,0.6,0.3,0.3,0.3,1.3,6.9,basic
2026,20252026,12,Arkansas,SEC,198026,5041951,Meleek Thomas,G,37,21,1128,577,37,78,91,57,7,120.3,110.884,10.5,4.0,22.1,2.46,23.2,23.2,52.1,0.562,202,466,43.3,120,269,44.6,82,197,41.6,91,108,84.3,33,109,142,3.5,0.7,4.2,0.149,15.6,3.8,2.5,1.5,0.2,1.0,2.1,30.5,basic
2026,20252026,13,Arkansas State,Sun Belt,604,5105545,TJ Caldwell,G,32,6,647,300,41,60,31,25,9,108.7,107.842,5.4,1.8,20.9,0.76,31.8,37.0,48.5,0.549,92,235,39.1,48,105,45.7,44,130,33.8,72,87,82.8,27,58,85,1.3,0.7,2.0,0.124,9.4,2.7,1.0,0.8,0.3,1.3,1.9,20.2,basic
2026,20252026,13,Arkansas State,Sun Belt,719,5106055,Jaxon Ellingsworth,F,32,13,726,309,42,75,22,24,5,112.6,107.544,10.8,2.1,18.7,0.52,34.8,40.9,54.8,0.595,104,220,47.3,71,125,56.8,33,95,34.7,68,90,75.6,54,101,155,1.6,0.8,2.4,0.132,9.7,4.8,0.7,0.8,0.2,1.3,2.3,22.7,basic
2026,20252026,13,Arkansas State,Sun Belt,1479,5241394,Jalen Hampton,G,30,22,786,249,48,57,47,28,13,116.1,101.998,15.7,1.8,15.5,0.98,26.8,34.5,58.6,0.621,97,174,55.7,87,143,60.8,10,31,32.3,45,60,75.0,72,197,269,1.4,1.2,2.6,0.132,8.3,9.0,1.6,0.9,0.4,1.6,1.9,26.2,basic
2026,20252026,13,Arkansas State,Sun Belt,3106,4712843,Chandler Jackson,G,32,30,862,342,67,69,146,36,2,115.2,108.677,11.4,2.7,21.6,2.18,32.1,59.4,52.1,0.579,115,234,49.1,101,180,56.1,14,54,25.9,98,139,70.5,35,74,109,2.3,0.8,3.1,0.144,10.7,3.4,4.6,1.1,0.1,2.1,2.2,26.9,basic
2026,20252026,13,Arkansas State,Sun Belt,5813,5109782,Matt Hayman,G,31,22,704,362,56,73,71,33,4,104.8,108.008,2.2,2.1,24.8,1.27,35.1,13.5,50.0,0.523,133,327,40.7,72,143,50.3,61,184,33.2,35,44,79.5,34,63,97,1.4,0.7,2.1,0.119,11.7,3.1,2.3,1.1,0.1,1.8,2.4,22.7,basic
2026,20252026,13,Arkansas State,Sun Belt,6222,5242438,Aly Tounkara,F,32,21,582,134,32,83,16,14,33,107.0,103.702,3.6,0.6,12.7,0.5,39.2,39.6,62.5,0.594,60,96,62.5,60,96,62.5,0,0,0.0,14,38,36.8,69,107,176,0.5,0.8,1.3,0.089,4.2,5.5,0.5,0.4,1.0,1.0,2.6,18.2,basic
2026,20252026,13,Arkansas State,Sun Belt,7750,5175409,Chudi Dioramma,F,25,8,387,127,18,49,18,4,11,109.6,107.011,6.7,1.1,16.3,1.0,34.0,53.8,50.5,0.552,47,93,50.5,47,93,50.5,0,0,0.0,33,50,66.0,35,68,103,0.6,0.4,1.0,0.103,5.1,4.1,0.7,0.2,0.4,0.7,2.0,15.5,basic
2026,20252026,13,Arkansas State,Sun Belt,8478,5176449,Joey Chammaa,G,21,1,354,207,32,27,37,19,1,118.6,107.609,21.7,2.7,25.8,1.16,28.3,119.2,51.0,0.653,44,104,42.3,26,49,53.1,18,55,32.7,101,124,81.5,13,33,46,1.5,0.4,1.9,0.215,9.9,2.2,1.8,0.9,0.0,1.5,1.3,16.9,basic
2026,20252026,13,Arkansas State,Sun Belt,198050,5312387,Christian Harmon,G,32,28,881,408,65,45,81,30,4,113.3,109.733,6.7,2.8,21.6,1.25,33.3,27.3,52.2,0.566,126,322,39.1,42,79,53.2,84,243,34.6,72,88,81.8,39,78,117,2.1,0.8,2.9,0.132,12.8,3.7,2.5,0.9,0.1,2.0,1.4,27.5,basic
2026,20252026,13,Arkansas State,Sun Belt,198055,5312390,Royal Blue Smith,G,27,3,354,145,29,42,30,20,1,97.1,106.43,1.7,0.8,19.9,1.03,26.7,27.6,55.2,0.557,51,116,44.0,25,44,56.8,26,72,36.1,17,32,53.1,12,33,45,0.5,0.5,1.0,0.113,5.4,1.7,1.1,0.7,0.0,1.1,1.6,13.1,basic
