ncaa_id,Name,Team,current_usage,optimal_usage,optimal_bpm,current_bpm,usage_gap,games_analyzed
5242934,Mbaye N'Diaye,Eastern Michigan,11.046666666666665,35,-19.777091941673813,-8.680235923664664,-23.953333333333333,15
5241290,Jeremiah Davis,Montana St.,17.360714285714288,15,2.2983166789358065,1.1058849988170592,2.3607142857142875,28
5241292,Trap Johnson,UC San Diego,12.640909090909092,5,5.7216217407151975,-4.183083206424407,7.640909090909092,22
5101648,Bishop Boswell,Tennessee,14.299999999999999,15,5.8789536810396115,4.859493928996257,-0.7000000000000011,34
5060731,Jaxon Prunty,Charleston,14.096774193548388,5,-2.0747364171783316,-4.8411283426367335,9.096774193548388,31
5241686,De'Vion Lavergne,Louisiana,21.839393939393936,35,1.5785024102875809,-3.7905883010194374,-13.160606060606064,33
5238195,Boogie Fland,Florida,18.765714285714285,15,6.447099063301434,6.20173720668233,3.765714285714285,35
5183293,Casmir Chavis,UT Arlington,24.803333333333335,25,-0.020353518183530817,-2.0849361651099323,-0.19666666666666544,30
4869777,Karter Knox,Arkansas,16.95,25,3.5645860882347895,2.0264035077449987,-8.05,22
5060732,Billy Richmond III,Arkansas,17.92162162162162,25,8.488682928518802,5.371072650748276,-7.078378378378378,37
5241687,Mason Shrout,Purdue Fort Wayne,22.919999999999998,25,4.649711277509535,-15.352352625977122,-2.080000000000002,10
5239578,Dior Conners,Ohio,21.796551724137927,5,0.7155363740962765,-8.347657115244202,16.796551724137927,29
5239579,Jason Clarke Jr.,Appalachian St.,15.213636363636363,15,-4.718270060790765,-5.903192116872765,0.21363636363636296,22
5239580,Ben Ezeagu,Southern Indiana,13.876923076923076,15,-9.184090991882123,-10.344779872525276,-1.1230769230769244,13
5239582,Jamil Muttilib,Grambling St.,19.94516129032258,25,2.7311387129569735,1.6685011823125355,-5.054838709677419,31
5239586,Andrin Njock,Appalachian St.,11.133333333333335,15,2.080994861566045,-2.0233248059515447,-3.8666666666666654,21
5239587,Michael Marcus Jr.,Appalachian St.,15.793333333333333,15,-1.716508766988404,-2.621214531268964,0.793333333333333,30
5152656,Josiah Moseley,Texas Tech,16.27857142857143,15,13.624457773368077,7.434702783337932,1.2785714285714285,14
5215425,Sash Gavalyugov,Santa Clara,22.711764705882352,35,7.261469001583286,1.4376573611835834,-12.288235294117648,34
5175588,Matt Hodge,Villanova,14.565517241379311,15,4.281290312999975,2.4578612553987838,-0.43448275862068897,29
5101681,Malcolm Thomas,Dayton,22.557692307692307,25,0.25310758256233196,-4.989682290777746,-2.4423076923076934,26
5239637,Tajuan Simpkins,Seton Hall,18.85151515151515,25,4.0679780781151145,2.819718177399644,-6.148484848484848,33
4873137,Brayden Crump,East Tennessee St.,17.211111111111112,25,-2.7410841792312945,-4.241876016708853,-7.788888888888888,9
5241906,Kam Martin,Samford,17.1,25,4.319056149699071,-4.259282132148689,-7.899999999999999,30
5241909,Christian Richardson,Nebraska Omaha,18.343478260869563,15,-0.1943022600823655,-2.1973591533797734,3.3434782608695635,23
5240527,Josh Clark,Marquette,13.1,5,4.589344733566127,-4.46768057616091,8.1,23
5061595,Damarius Owens,Marquette,15.586666666666666,25,1.9727816611814284,-0.5297087302453686,-9.413333333333334,30
5101676,Royce Parham,Marquette,19.43225806451613,15,3.3126254812494356,2.3200656722049455,4.43225806451613,31
5240664,Alfred Worrell Jr.,Morgan St.,26.56296296296296,15,0.8296635102923844,-1.7482400674716159,11.56296296296296,27
5243157,Angok Anyang,Alabama A&M,10.365217391304347,5,-5.527268983276374,-6.650821434594087,5.365217391304347,23
4873180,Bryson Tucker,Washington,14.452380952380953,15,1.3115203533154756,-1.0510469342305033,-0.5476190476190474,21
5240416,Pharell Boyogueno,Winthrop,12.648,15,2.3950479287900834,0.35682249828458823,-2.3520000000000003,25
5240417,Jacob Hudson,Gardner Webb,22.407692307692308,25,-2.8247250526598915,-3.2012765489187744,-2.592307692307692,26
5240419,Colin Hawkins,Gardner Webb,19.910714285714285,15,-9.0285472422101,-9.47463900511851,4.910714285714285,28
5243096,EJ Ryans,Western Michigan,14.913793103448276,15,-4.475968622581284,-4.766720762903351,-0.0862068965517242,29
5242980,Damoni Harrison,Charlotte,19.97241379310345,25,2.6401196249649344,1.1881371972593249,-5.027586206896551,29
5144165,Isaac Asuma,Minnesota,21.151515151515156,15,4.004503936141498,1.0614625810833878,6.151515151515156,33
5239570,Grayson Grove,Minnesota,11.29375,5,5.22904454212423,2.8801041883722194,6.293749999999999,32
4711262,Jeremiah Johnson,Campbell,21.58125,25,0.30406795728582026,-1.1151189506680723,-3.4187499999999993,32
5242982,Josiah Dunham,Southern Indiana,11.965,15,-3.4577582572949095,-5.62770073888624,-3.035,20
5241635,C.J. O'Hara,Green Bay,20.74838709677419,25,0.9971577649299538,-0.13175202242868586,-4.2516129032258085,31
5241633,Ben Tweedy,Colgate,16.106451612903225,25,0.1934308269771865,-3.312673098033867,-8.893548387096775,31
5241637,Caden Wilkins,Green Bay,14.806451612903226,5,-2.113545073106914,-3.3680875545018596,9.806451612903226,31
5149117,Jahvin Carter,Middle Tennessee,23.193103448275863,35,4.771368327425355,-0.9297132642784367,-11.806896551724137,29
5173445,Dominick Stewart,Penn St.,15.80625,25,3.519100041249299,-0.9582979621872081,-9.19375,32
5061587,Miles Goodman,UT Arlington,14.196428571428573,25,-1.3304302400969523,-7.488312849447621,-10.803571428571427,28
5239603,Hudson Ward,Western Michigan,11.31818181818182,15,0.7931008993533093,0.991281550247545,-3.68181818181818,11
5241841,CJ Hardy,Cal St. Bakersfield,21.845000000000002,25,0.060142908109212474,-1.9789409600381505,-3.1549999999999976,20
5241842,Mike Price,Cal St. Bakersfield,18.534482758620687,25,-5.646850436300702,-10.370114975622384,-6.465517241379313,29
5241843,Marvin McGhee IV,UC Santa Barbara,14.555555555555555,5,5.3250858109361445,3.2248588629629427,9.555555555555555,27
5241844,Bentley Waller,Cal St. Bakersfield,16.61904761904762,15,-7.8551319707055125,-16.513854716086637,1.6190476190476204,21
5241846,Jemel Jones,New Mexico St.,29.87241379310345,35,6.71135393556169,5.859722514191655,-5.127586206896549,29
5241847,Cameron Clark,South Carolina St.,23.59166666666667,15,-7.33612366451397,-8.155107515750407,8.591666666666669,24
4706262,Jaden Henderson,Cal St. Fullerton,19.63,15,-1.743779190552932,-3.7208421297409324,4.629999999999999,30
5247860,AJ Patterson,Air Force,17.693103448275863,5,-1.1532730441169055,-8.794621955188516,12.693103448275863,29
5248174,Elliott Taite,Air Force,38.36666666666667,35,23.946717560308542,13.852055034264751,3.366666666666667,12
5247862,Sam Springer,Loyola MD,15.003333333333336,25,-6.254145454566361,-7.981829404877181,-9.996666666666664,30
5247864,Eli Robinson,Air Force,17.4741935483871,15,-2.4963935290685466,-3.451462368298797,2.474193548387099,31
5164369,Emmanuel Stephen,UNLV,12.730434782608697,15,-5.227048225251246,-5.624515520302797,-2.2695652173913032,23
5239487,Sven Djopmo,Arizona,14.210526315789474,15,20.486570303486612,3.265687482719419,-0.7894736842105257,19
5243271,Jalen Lee,Southern Utah,14.861904761904762,25,-5.308719139566288,-6.239443159218052,-10.138095238095238,21
5243273,Shadrak Lasu,LIU,12.693939393939393,15,-2.634874046195182,-4.257723520995732,-2.3060606060606066,33
5242121,Quel'Ron House,Southern Illinois,26.972413793103446,35,4.62391127834697,2.1092006707927444,-8.027586206896554,29
5239866,Josh Meo,Winthrop,16.248387096774195,5,-4.053032258983475,-5.261704299264063,11.248387096774195,31
5151855,Luka Toews,Boston College,18.348275862068963,15,-0.016621614690097486,-2.788570660461742,3.348275862068963,29
5060730,Jaeden Mustaf,Georgia Tech,19.782758620689652,15,-0.5411101466414142,-0.18402386992524444,4.782758620689652,29
5144381,Darrion Sutton,Missouri St.,16.6,15,3.6870072229306547,-0.27518887840374495,1.6000000000000014,31
5242414,Zavier Fitch,Wagner,15.06,15,-2.6798841609589736,-2.3358315686662205,0.0600000000000005,15
5242415,Makhai Anderson,Wagner,17.242105263157892,35,5.761244316777769,-5.304664227345994,-17.757894736842108,19
5242622,Parby Kabamba,Marist,18.093333333333337,35,0.6916195036196132,-2.1258505503422485,-16.906666666666663,30
4873195,Tarik Watson,Marist,24.640000000000004,25,-4.90098858067884,-6.686906855011384,-0.3599999999999959,10
5242764,Azmar Abdullah,Boston University,15.93939393939394,15,-1.8499126757049016,-4.340523828828647,0.9393939393939394,33
